,PPV,TPR,F1,INF-MCC
3G8T_1_P,0.805,0.846,0.825,0.825
3G8T_1_Q,0.889,0.865,0.877,0.877
3G8T_1_R,0.825,0.846,0.835,0.836
3G8T_1_S,0.722,0.765,0.743,0.743
3G96_1_P,0.838,0.838,0.838,0.838
3G96_1_Q,0.805,0.846,0.825,0.825
3G96_1_R,0.805,0.846,0.825,0.825
3G96_1_S,0.789,0.833,0.811,0.811
3G9C_1_P,0.806,0.829,0.817,0.817
3G9C_1_Q,0.786,0.846,0.815,0.815
3G9C_1_R,0.694,0.714,0.704,0.704
3G9C_1_S,0.825,0.846,0.835,0.836
3GAO_1_A,0.783,0.947,0.857,0.861
3GCA_1_A,0.714,1.0,0.833,0.845
3GER_1_A,0.783,0.947,0.857,0.861
3GES_1_A,0.783,0.9,0.837,0.839
3GLP_1_B-A,0.667,1.0,0.8,0.816
3GLP_1_C-D,0.667,1.0,0.8,0.816
3GM7_1_G-H,0.833,1.0,0.909,0.913
3GOG_1_A,0.773,0.944,0.85,0.854
3GOT_1_A,0.773,0.895,0.829,0.831
3GS1_1_D-C-A-B,0.947,1.0,0.973,0.973
3GS5_1_A,1.0,1.0,1.0,1.0
3GS5_1_C,0.909,1.0,0.952,0.953
3GS8_1_D-C-A-B,0.947,1.0,0.973,0.973
3GVN_1_A-B,1.0,1.0,1.0,1.0
3GX2_1_A,0.862,1.0,0.926,0.928
3GX3_1_A,0.833,1.0,0.909,0.913
3GX5_1_A,0.833,1.0,0.909,0.913
3GX6_1_A,0.862,1.0,0.926,0.928
3GX7_1_A,0.828,1.0,0.906,0.91
3H5X_1_T-P,1.0,1.0,1.0,1.0
3H5Y_1_T-P,1.0,1.0,1.0,1.0
3HAX_1_E,1.0,1.0,1.0,1.0
3HAY_1_E,1.0,1.0,1.0,1.0
3HHN_1_C,0.733,0.892,0.805,0.809
3HHN_1_E,0.733,0.892,0.805,0.809
3HJW_1_D,1.0,1.0,1.0,1.0
3HJY_1_D-C-E,0.619,0.722,0.667,0.669
3HL2_1_E,0.931,1.0,0.964,0.965
3HTX_1_B-C,0.95,1.0,0.974,0.975
3HTX_1_E-F,0.95,1.0,0.974,0.975
3I55_1_9,0.5,0.516,0.508,0.508
3I56_1_9,0.5,0.516,0.508,0.508
3IAB_1_R,1.0,1.0,1.0,1.0
3ICQ_1_D,0.4,0.333,0.364,0.365
3ICQ_1_E,0.706,0.857,0.774,0.778
3ID5_1_D,1.0,1.0,1.0,1.0
3ID5_1_H,1.0,1.0,1.0,1.0
3IGI_1_A,0.731,0.888,0.802,0.806
3IQN_1_A,0.552,0.667,0.604,0.606
3IQP_1_A,0.839,1.0,0.912,0.916
3IQR_1_A,0.833,1.0,0.909,0.913
3IRW_1_R,0.8,1.0,0.889,0.894
3IVK_1_C,0.721,0.886,0.795,0.799
3IVK_1_M,0.721,0.886,0.795,0.799
3IVN_1_A,0.792,1.0,0.884,0.89
3IVN_1_B,0.792,1.0,0.884,0.89
3IWN_1_A,0.786,0.957,0.863,0.867
3IWN_1_B,0.792,0.95,0.864,0.867
3IYQ_1_A,0.438,0.427,0.432,0.432
3IYR_1_A,0.472,0.442,0.456,0.457
3IZ4_1_A,0.58,0.725,0.644,0.648
3IZD_1_A,1.0,1.0,1.0,1.0
3IZY_1_N,0.0,0.0,0.0,0.0
3IZZ_1_A,0.9,0.9,0.9,0.9
3IZZ_1_B,0.848,0.903,0.875,0.875
3IZZ_1_D,0.0,0.0,0.0,0.0
3IZZ_1_E,0.966,1.0,0.982,0.983
3J0D_1_A,0.818,0.9,0.857,0.858
3J0D_1_B,1.0,1.0,1.0,1.0
3J0D_1_C,1.0,1.0,1.0,1.0
3J0D_1_D,1.0,1.0,1.0,1.0
3J0D_1_E,1.0,1.0,1.0,1.0
3J0D_1_F,0.333,1.0,0.5,0.577
3J0D_1_h-H,0.385,0.5,0.435,0.439
3J0E_1_A,1.0,1.0,1.0,1.0
3J0E_1_B,1.0,1.0,1.0,1.0
3J0E_1_C,1.0,1.0,1.0,1.0
3J0E_1_D,1.0,1.0,1.0,1.0
3J0E_1_e-E,0.385,0.5,0.435,0.439
3J0L_1_1,0.818,0.9,0.857,0.858
3J0L_1_2,0.32,0.296,0.308,0.308
3J0L_1_4,0.667,1.0,0.8,0.816
3J0L_1_6,0.0,0.0,0.0,0.0
3J0L_1_7,0.0,0.0,0.0,0.0
3J0L_1_8,1.0,1.0,1.0,1.0
3J0L_1_a,0.583,0.778,0.667,0.674
3J0L_1_b,0.0,0.0,0.0,0.0
3J0L_1_c,1.0,1.0,1.0,1.0
3J0L_1_g-G-d,0.7,1.0,0.824,0.837
3J0L_1_h,0.893,0.862,0.877,0.877
3J0L_1_V,0.545,0.571,0.558,0.558
3J0L_1_W,0.579,0.611,0.595,0.595
3J0L_1_Y,0.6,0.6,0.6,0.6
3J0O_1_2,0.32,0.296,0.308,0.308
3J0O_1_4,0.667,1.0,0.8,0.816
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.0,0.0,0.0,0.0
3J0O_1_8,1.0,1.0,1.0,1.0
3J0O_1_a,0.583,0.778,0.667,0.674
3J0O_1_b,0.0,0.0,0.0,0.0
3J0O_1_c,1.0,1.0,1.0,1.0
3J0O_1_g-G-d,0.7,1.0,0.824,0.837
3J0O_1_h,0.893,0.862,0.877,0.877
3J0O_1_V,0.545,0.571,0.558,0.558
3J0O_1_W,0.579,0.611,0.595,0.595
3J0O_1_Y,0.6,0.6,0.6,0.6
3J0P_1_2,0.32,0.296,0.308,0.308
3J0P_1_7,0.0,0.0,0.0,0.0
3J0P_1_a,0.583,0.778,0.667,0.674
3J0P_1_c,1.0,1.0,1.0,1.0
3J0P_1_g-G-d,0.7,1.0,0.824,0.837
3J0P_1_h,0.893,0.862,0.877,0.877
3J0P_1_W,0.952,0.952,0.952,0.952
3J0P_1_Y,0.6,0.6,0.6,0.6
3J0Q_1_2,0.32,0.296,0.308,0.308
3J0Q_1_7,0.0,0.0,0.0,0.0
3J0Q_1_9,1.0,1.0,1.0,1.0
3J0Q_1_a,0.583,0.778,0.667,0.674
3J0Q_1_c,1.0,1.0,1.0,1.0
3J0Q_1_g-G-d,0.7,1.0,0.824,0.837
3J0Q_1_h,0.893,0.862,0.877,0.877
3J0Q_1_W,0.952,0.952,0.952,0.952
3J0Q_1_Y,0.952,0.952,0.952,0.952
3J16_1_J,0.021,0.026,0.023,0.023
3J16_1_K,0.111,0.1,0.105,0.105
3J16_1_L,0.6,0.667,0.632,0.632
3J2C_1_O,0.933,0.977,0.955,0.955
3J3V_1_B,0.655,0.633,0.644,0.644
3J45_1_1,0.529,1.0,0.692,0.728
3J45_1_2,1.0,1.0,1.0,1.0
3J45_1_3,1.0,1.0,1.0,1.0
3J45_1_5,0.846,0.815,0.83,0.83
3J46_1_1,0.529,1.0,0.692,0.728
3J46_1_2,1.0,1.0,1.0,1.0
3J46_1_3,1.0,1.0,1.0,1.0
3J46_1_4,0.846,0.815,0.83,0.83
3J46_1_a,0.571,0.632,0.6,0.601
3J46_1_p,1.0,1.0,1.0,1.0
3J5L_1_B,0.147,0.152,0.149,0.149
3J5S_1_A,0.636,0.683,0.659,0.659
3J5S_1_B,0.833,1.0,0.909,0.913
3J5S_1_E,0.952,0.952,0.952,0.952
3J5Y_1_D,0.8,0.833,0.816,0.816
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.889,0.914,0.901,0.901
3J6Y_1_5S,0.892,0.917,0.904,0.904
3J77_1_5S,0.892,0.917,0.904,0.904
3J77_1_PT,0.952,0.952,0.952,0.952
3J78_1_5S,0.892,0.917,0.904,0.904
3J78_1_ET,0.952,0.952,0.952,0.952
3J78_1_PT,0.952,0.952,0.952,0.952
3J79_1_B,0.833,0.857,0.845,0.845
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.813,0.788,0.8,0.8
3J7P_1_7,0.813,0.788,0.8,0.8
3J7Q_1_7,0.813,0.788,0.8,0.8
3J7R_1_7,0.813,0.788,0.8,0.8
3J7R_1_S5,0.636,0.467,0.538,0.545
3J7R_1_S6,0.529,0.529,0.529,0.529
3J7Y_1_B,0.667,0.923,0.774,0.784
3J7Z_1_B,0.257,0.25,0.254,0.254
3J81_1_1,0.5,0.5,0.5,0.5
3J8G_1_A,0.0,0.0,0.0,0.0
3J92_1_2,0.952,1.0,0.976,0.976
3J92_1_7,0.833,0.811,0.822,0.822
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.294,0.357,0.323,0.324
3J9W_1_AX,0.762,0.667,0.711,0.713
3J9W_1_BB,0.645,0.625,0.635,0.635
3J9Y_1_B,0.278,0.27,0.274,0.274
3J9Y_1_v,0.524,0.5,0.512,0.512
3J9Z_1_LB,0.286,0.286,0.286,0.286
3J9Z_1_S6,0.524,0.478,0.5,0.501
3J9Z_1_S7,0.556,0.526,0.541,0.541
3JA1_1_LB,0.286,0.286,0.286,0.286
3JA1_1_S2,0.55,0.478,0.512,0.513
3JAG_1_2,0.5,0.769,0.606,0.62
3JAG_1_3,0.7,0.778,0.737,0.738
3JAG_1_7,0.833,0.811,0.822,0.822
3JAH_1_2,0.5,0.769,0.606,0.62
3JAH_1_3,0.7,0.778,0.737,0.738
3JAH_1_7,0.833,0.811,0.822,0.822
3JAI_1_2,0.5,0.769,0.606,0.62
3JAI_1_3,0.7,0.778,0.737,0.738
3JAI_1_7,0.833,0.811,0.822,0.822
3JAJ_1_3,1.0,1.0,1.0,1.0
3JAJ_1_4,0.149,0.169,0.159,0.159
3JAJ_1_7,0.818,0.794,0.806,0.806
3JAN_1_3,1.0,1.0,1.0,1.0
3JAN_1_4,0.149,0.169,0.159,0.159
3JAN_1_7,0.818,0.794,0.806,0.806
3JAP_1_1,1.0,1.0,1.0,1.0
3JAQ_1_1,0.632,0.706,0.667,0.668
3JB7_1_t-m,1.0,1.0,1.0,1.0
3JB9_1_C,0.967,1.0,0.983,0.983
3JB9_1_N-P,0.485,0.485,0.485,0.485
3JBN_1_7,0.524,0.478,0.5,0.501
3JBN_1_AB,0.833,0.857,0.845,0.845
3JBO_1_7,0.526,0.455,0.488,0.489
3JBO_1_AB,0.833,0.857,0.845,0.845
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.833,0.857,0.845,0.845
3JBU_1_a,0.226,0.219,0.222,0.222
3JBU_1_v,0.438,0.389,0.412,0.412
3JBV_1_a,0.267,0.286,0.276,0.276
3JBV_1_V,0.5,0.533,0.516,0.516
3JBV_1_W,0.5,0.5,0.5,0.5
3JCD_1_8,0.545,0.571,0.558,0.558
3JCD_1_9,0.625,0.667,0.645,0.645
3JCD_1_B,0.235,0.229,0.232,0.232
3JCE_1_6,0.565,0.591,0.578,0.578
3JCE_1_8,0.952,0.952,0.952,0.952
3JCE_1_9,0.385,0.417,0.4,0.4
3JCE_1_B,0.235,0.229,0.232,0.232
3JCJ_1_0,0.265,0.25,0.257,0.257
3JCJ_1_v,0.526,0.5,0.513,0.513
3JCM_1_E,1.0,1.0,1.0,1.0
3JCM_1_F,1.0,1.0,1.0,1.0
3JCN_1_B,0.278,0.27,0.274,0.274
3JCN_1_v,0.5,0.474,0.486,0.487
3JCS_1_3,0.447,0.607,0.515,0.521
3JCS_1_4,0.902,0.925,0.914,0.914
3JCS_1_5,0.222,0.182,0.2,0.201
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.958,0.958,0.958,0.958
3JCT_1_3,0.886,0.912,0.899,0.899
3JCT_1_6,0.917,1.0,0.957,0.957
3JQ4_1_B,1.0,1.0,1.0,1.0
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.565,0.684,0.619,0.622
3K0J_1_F,0.542,0.65,0.591,0.593
3K1V_1_A,0.625,1.0,0.769,0.791
3KFU_1_K,0.955,1.0,0.977,0.977
3KFU_1_L,0.955,1.0,0.977,0.977
3KFU_1_M,0.955,1.0,0.977,0.977
3KFU_1_N,0.955,1.0,0.977,0.977
3KLV_1_B-C,1.0,1.0,1.0,1.0
3KMQ_1_B-C,1.0,1.0,1.0,1.0
3KMS_1_B-C,1.0,1.0,1.0,1.0
3KNA_1_B-C,1.0,1.0,1.0,1.0
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,1.0,1.0,1.0,1.0
3KTV_1_A,0.688,0.688,0.688,0.688
3KTV_1_C,0.771,0.794,0.783,0.783
3KTW_1_C,0.655,0.633,0.644,0.644
3KTW_1_D,0.571,0.571,0.571,0.571
3L0U_1_A,0.545,0.571,0.558,0.558
3L25_1_C-F,1.0,1.0,1.0,1.0
3L3C_1_P,0.829,0.829,0.829,0.829
3L3C_1_Q,0.805,0.846,0.825,0.825
3L3C_1_R,0.805,0.846,0.825,0.825
3L3C_1_S,0.813,0.813,0.813,0.813
3LA5_1_A,0.833,1.0,0.909,0.913
3LOA_1_B-A,0.733,0.786,0.759,0.759
3LQX_1_B,1.0,1.0,1.0,1.0
3LRN_1_C-D,1.0,1.0,1.0,1.0
3LRR_1_C-D,0.8,1.0,0.889,0.894
3LWO_1_D,1.0,1.0,1.0,1.0
3LWP_1_D,1.0,1.0,1.0,1.0
3LWQ_1_D,1.0,1.0,1.0,1.0
3LWR_1_D,1.0,1.0,1.0,1.0
3LWV_1_D,1.0,1.0,1.0,1.0
3MEI_1_A-B,0.824,0.824,0.824,0.824
3MJ3_1_B,1.0,1.0,1.0,1.0
3MJA_1_B,1.0,1.0,1.0,1.0
3MJB_1_A,1.0,1.0,1.0,1.0
3MOJ_1_A,1.0,1.0,1.0,1.0
3MQK_1_D-E,1.0,1.0,1.0,1.0
3MUM_1_R,0.32,0.4,0.356,0.358
3MUR_1_R,0.333,0.421,0.372,0.375
3MUT_1_R,0.32,0.4,0.356,0.358
3MUV_1_R,0.8,1.0,0.889,0.894
3MXH_1_R,0.32,0.421,0.364,0.367
3NCU_1_C-D,0.9,1.0,0.947,0.949
3NDB_1_M,0.978,0.978,0.978,0.978
3NJ7_1_A-B,1.0,1.0,1.0,1.0
3NJ7_1_C-D,1.0,1.0,1.0,1.0
3NJ7_1_E-F,1.0,1.0,1.0,1.0
3NKB_1_B,0.684,0.591,0.634,0.636
3NL0_1_B-C,1.0,1.0,1.0,1.0
3NMU_1_D-I,0.9,0.9,0.9,0.9
3NMU_1_E-K,0.9,0.9,0.9,0.9
3NPN_1_A,0.417,0.455,0.435,0.435
3NPQ_1_A,0.429,0.462,0.444,0.445
3NPQ_1_B,0.429,0.462,0.444,0.445
3NPQ_1_C,0.429,0.462,0.444,0.445
3NVI_1_E,0.667,1.0,0.8,0.816
3NVI_1_F,0.667,1.0,0.8,0.816
3NVK_1_K-G,1.0,1.0,1.0,1.0
3NVK_1_L-S,1.0,1.0,1.0,1.0
3OG8_1_C-D,1.0,1.0,1.0,1.0
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.875,1.0,0.933,0.935
3OL7_1_J-N-K-O-L-P,0.933,1.0,0.966,0.966
3OL8_1_J-N-K-O-L-P,0.933,1.0,0.966,0.966
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,1.0,1.0
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,1.0,1.0
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,1.0,1.0
3OVB_1_D,1.0,1.0,1.0,1.0
3OVS_1_C,1.0,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,1.0,1.0
3OW2_1_9,0.912,0.939,0.925,0.925
3OWI_1_A,0.962,0.962,0.962,0.962
3OWI_1_B,0.962,0.962,0.962,0.962
3OWW_1_A,0.962,0.962,0.962,0.962
3OWW_1_B,0.962,0.962,0.962,0.962
3OWZ_1_A,0.962,0.962,0.962,0.962
3OWZ_1_B,0.769,0.909,0.833,0.836
3OX0_1_A,0.962,0.962,0.962,0.962
3OX0_1_B,0.962,0.962,0.962,0.962
3OXB_1_A,0.92,0.958,0.939,0.939
3OXB_1_B,0.92,0.958,0.939,0.939
3OXD_1_A,0.962,1.0,0.98,0.981
3OXD_1_B,0.962,1.0,0.98,0.981
3OXE_1_A,0.962,0.962,0.962,0.962
3OXE_1_B,0.962,0.962,0.962,0.962
3OXJ_1_A,0.962,0.962,0.962,0.962
3OXJ_1_B,0.962,0.962,0.962,0.962
3OXM_1_A,0.962,0.962,0.962,0.962
3OXM_1_B,0.962,0.962,0.962,0.962
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.659,0.692,0.675,0.675
3P59_1_E-A-C-G-B-D-F-H,0.0,0.0,0.0,0.0
3PDR_1_A,0.857,0.875,0.866,0.866
3PDR_1_X,0.86,0.878,0.869,0.869
3PHP_1_A,1.0,1.0,1.0,1.0
3PIO_1_Y,0.97,1.0,0.985,0.985
3PIP_1_Y,0.938,0.968,0.952,0.953
3PLA_1_G-H-I-J,0.667,0.909,0.769,0.778
3PLA_1_N-O,1.0,1.0,1.0,1.0
3Q1Q_1_C,0.846,0.88,0.863,0.863
3Q1R_1_C,0.846,0.88,0.863,0.863
3Q3Z_1_A,0.458,0.611,0.524,0.529
3Q3Z_1_V,0.458,0.611,0.524,0.529
3Q50_1_A,0.714,1.0,0.833,0.845
3Q51_1_A,0.714,1.0,0.833,0.845
3QRP_1_B-C,1.0,1.0,1.0,1.0
3QSY_1_D,0.538,0.467,0.5,0.501
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.838,0.886,0.861,0.861
3R1H_1_F,0.838,0.886,0.861,0.861
3R1L_1_C,0.838,0.886,0.861,0.861
3R1L_1_F,0.838,0.886,0.861,0.861
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.826,0.905,0.864,0.865
3R9X_1_C,0.9,0.9,0.9,0.9
3RG5_1_A,0.933,1.0,0.966,0.966
3RG5_1_B,0.933,1.0,0.966,0.966
3RKF_1_A,0.833,1.0,0.909,0.913
3RKF_1_B,0.833,1.0,0.909,0.913
3RKF_1_C,0.833,1.0,0.909,0.913
3RKF_1_D,0.833,1.0,0.909,0.913
3RW6_1_F,1.0,1.0,1.0,1.0
3RW6_1_H,1.0,1.0,1.0,1.0
3S49_1_A-B,0.0,0.0,0.0,0.0
3S49_1_C-D,0.0,0.0,0.0,0.0
3S49_1_E-F,0.0,0.0,0.0,0.0
3S4P_1_A-B,1.0,1.0,1.0,1.0
3S7C_1_A,0.4,0.5,0.444,0.447
3S8U_1_A,0.2,0.2,0.2,0.2
3SD3_1_A,0.667,0.741,0.702,0.703
3SIU_1_C,0.875,0.875,0.875,0.875
3SIU_1_F,0.875,0.875,0.875,0.875
3SIV_1_C-F,0.8,0.667,0.727,0.73
3SIV_1_I-L,0.8,0.667,0.727,0.73
3SJ2_1_A-B,1.0,1.0,1.0,1.0
3SKI_1_B,0.84,0.955,0.894,0.895
3SKL_1_A,0.833,0.952,0.889,0.891
3SKL_1_B,0.833,0.952,0.889,0.891
3SKR_1_A,0.833,0.952,0.889,0.891
3SKR_1_B,0.833,0.952,0.889,0.891
3SKT_1_A,0.833,0.952,0.889,0.891
3SKT_1_B,0.833,0.952,0.889,0.891
3SKW_1_A,0.833,0.952,0.889,0.891
3SKW_1_B,0.818,0.947,0.878,0.88
3SN2_1_B,0.917,1.0,0.957,0.957
3SNP_1_C,0.833,1.0,0.909,0.913
3SNP_1_D,0.833,1.0,0.909,0.913
3SUH_1_X,0.733,0.733,0.733,0.733
3SUX_1_X,0.733,0.733,0.733,0.733
3SUY_1_X,0.733,0.733,0.733,0.733
3SYW_1_A-B,0.929,1.0,0.963,0.964
3SZX_1_A-B,0.929,1.0,0.963,0.964
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.485,0.552,0.516,0.517
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.474,0.5,0.486,0.487
3TRZ_1_U,1.0,1.0,1.0,1.0
3TRZ_1_V,1.0,1.0,1.0,1.0
3TRZ_1_W,1.0,1.0,1.0,1.0
3TRZ_1_X,1.0,1.0,1.0,1.0
3TRZ_1_Y,1.0,1.0,1.0,1.0
3TRZ_1_Z,1.0,1.0,1.0,1.0
3TS0_1_U,1.0,1.0,1.0,1.0
3TS0_1_V,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.35,0.368,0.359,0.359
3TZR_1_A-B,0.417,0.556,0.476,0.481
3U4M_1_B,0.773,0.85,0.81,0.81
3U56_1_B,0.773,0.85,0.81,0.81
3UCU_1_R,0.32,0.421,0.364,0.367
3UCZ_1_R,0.32,0.421,0.364,0.367
3UD3_1_R,0.32,0.421,0.364,0.367
3UD4_1_R,0.333,0.421,0.372,0.375
3UMY_1_B,0.773,0.85,0.81,0.81
3UZS_1_C,0.714,0.714,0.714,0.714
3V11_1_D,0.524,0.5,0.512,0.512
3V7E_1_C,0.891,1.0,0.943,0.944
3V7E_1_D,0.889,1.0,0.941,0.943
3VJR_1_B,1.0,1.0,1.0,1.0
3VJR_1_D,1.0,1.0,1.0,1.0
3VNU_1_G-T,1.0,1.0,1.0,1.0
3VNV_1_T-G,1.0,1.0,1.0,1.0
3VRS_1_A,0.733,1.0,0.846,0.856
3VYX_1_B-C,1.0,1.0,1.0,1.0
3VYY_1_C-D,1.0,1.0,1.0,1.0
3VYY_1_E-F,1.0,1.0,1.0,1.0
3W1K_1_F,0.969,1.0,0.984,0.984
3W1K_1_G,0.969,1.0,0.984,0.984
3W1K_1_H,0.969,1.0,0.984,0.984
3W1K_1_I,0.969,1.0,0.984,0.984
3W1K_1_J,0.969,1.0,0.984,0.984
3W3S_1_B,0.971,1.0,0.985,0.985
3WBM_1_X-Y,1.0,1.0,1.0,1.0
3WC1_1_P,0.6,0.6,0.6,0.6
3WC1_1_Q,0.6,0.6,0.6,0.6
3WC2_1_P,0.5,0.55,0.524,0.524
3WC2_1_Q,0.55,0.611,0.579,0.58
3WFQ_1_A,0.947,1.0,0.973,0.973
3WFQ_1_B,0.895,0.895,0.895,0.895
3WFQ_1_C,0.9,0.9,0.9,0.9
3WFQ_1_D,0.895,0.895,0.895,0.895
3WFR_1_A,0.895,0.895,0.895,0.895
3WFR_1_B,0.9,0.9,0.9,0.9
3WFR_1_C,0.9,0.9,0.9,0.9
3WFR_1_D,0.895,0.895,0.895,0.895
3WFS_1_A,1.0,1.0,1.0,1.0
3WFS_1_B,0.952,1.0,0.976,0.976
3WQY_1_C,0.304,0.269,0.286,0.286
3WQZ_1_C,0.292,0.269,0.28,0.28
3WRU_1_A-B,1.0,1.0,1.0,1.0
3ZD6_1_C-D,1.0,1.0,1.0,1.0
3ZD7_1_C-D,1.0,1.0,1.0,1.0
3ZGZ_1_B,0.64,0.727,0.681,0.682
3ZGZ_1_E,0.64,0.727,0.681,0.682
3ZJT_1_B,0.955,1.0,0.977,0.977
3ZJU_1_B,0.957,1.0,0.978,0.978
3ZJV_1_B,0.96,1.0,0.98,0.98
3ZN8_1_G,0.0,0.0,0.0,0.0
402D_1_A-B,1.0,1.0,1.0,1.0
405D_1_A-B,1.0,1.0,1.0,1.0
406D_1_A-E,0.714,0.714,0.714,0.714
409D_1_A-B,1.0,1.0,1.0,1.0
409D_1_C-D,1.0,1.0,1.0,1.0
409D_1_E-F,1.0,1.0,1.0,1.0
418D_1_A-B,0.833,1.0,0.909,0.913
419D_1_A-B,0.833,1.0,0.909,0.913
419D_1_C-D,0.833,1.0,0.909,0.913
420D_1_A-B,1.0,1.0,1.0,1.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.5,0.444,0.471,0.471
429D_1_C-D,0.5,0.444,0.471,0.471
430D_1_A,0.5,0.6,0.545,0.548
433D_1_A-B,1.0,1.0,1.0,1.0
434D_1_A-B,1.0,1.0,1.0,1.0
434D_1_C-D,1.0,1.0,1.0,1.0
435D_1_A-B,1.0,1.0,1.0,1.0
435D_1_C-D,1.0,1.0,1.0,1.0
437D_1_A,0.625,1.0,0.769,0.791
438D_1_A-B,0.875,1.0,0.933,0.935
439D_1_A-B,1.0,1.0,1.0,1.0
462D_1_B-A,1.0,1.0,1.0,1.0
464D_1_A-B,0.833,1.0,0.909,0.913
464D_1_C-D,0.833,1.0,0.909,0.913
466D_1_A-B,1.0,1.0,1.0,1.0
466D_1_C-D,1.0,1.0,1.0,1.0
472D_1_A-B,1.0,1.0,1.0,1.0
480D_1_A,1.0,1.0,1.0,1.0
483D_1_A,1.0,1.0,1.0,1.0
484D_2_B,1.0,1.0,1.0,1.0
485D_1_A-B,0.875,1.0,0.933,0.935
486D_1_A,0.706,0.8,0.75,0.751
486D_1_C,0.2,0.235,0.216,0.217
486D_1_E,0.474,0.5,0.486,0.487
488D_1_D-B-A-C,0.313,0.278,0.294,0.295
4A2X_1_L-M,1.0,1.0,1.0,1.0
4A2X_1_N-O,1.0,1.0,1.0,1.0
4A36_1_R-S,1.0,1.0,1.0,1.0
4A36_1_T-U,1.0,1.0,1.0,1.0
4A4R_1_A,1.0,1.0,1.0,1.0
4A4S_1_A,1.0,1.0,1.0,1.0
4A4T_1_A,1.0,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,1.0,1.0
4AL5_1_B,1.0,1.0,1.0,1.0
4AL6_1_B,1.0,1.0,1.0,1.0
4AL7_1_B,1.0,1.0,1.0,1.0
4ANG_1_R,0.5,1.0,0.667,0.707
4ANG_1_S,0.333,0.5,0.4,0.408
4AOB_1_A,0.517,0.625,0.566,0.569
4AQ7_1_B,0.64,0.727,0.681,0.682
4AQ7_1_E,0.625,0.714,0.667,0.668
4AQY_1_Z-W,0.0,0.0,0.0,0.0
4ARC_1_B,0.65,0.813,0.722,0.727
4ARI_1_B,0.958,1.0,0.979,0.979
