,PPV,TPR,F1,INF-MCC
3J77_1_5S,0.946,1.0,0.972,0.973
3J77_1_PT,0.952,1.0,0.976,0.976
3J78_1_5S,0.946,1.0,0.972,0.973
3J78_1_ET,0.952,1.0,0.976,0.976
3J78_1_PT,0.952,1.0,0.976,0.976
3J79_1_B,0.944,0.971,0.958,0.958
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.938,1.0,0.968,0.968
3J7P_1_7,0.938,1.0,0.968,0.968
3J7Q_1_7,0.938,1.0,0.968,0.968
3J7R_1_7,0.938,1.0,0.968,0.968
3J7R_1_S5,0.727,0.8,0.762,0.763
3J7R_1_S6,0.647,0.688,0.667,0.667
3J7Y_1_B,0.5,0.818,0.621,0.64
3J7Z_1_B,0.943,1.0,0.971,0.971
3J81_1_1,0.8,0.842,0.821,0.821
3J8G_1_A,0.75,0.828,0.787,0.788
3J92_1_2,0.952,1.0,0.976,0.976
3J92_1_7,0.944,1.0,0.971,0.972
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.529,0.818,0.643,0.658
3J9W_1_AX,1.0,1.0,1.0,1.0
3J9W_1_BB,0.968,1.0,0.984,0.984
3J9Y_1_B,0.944,1.0,0.971,0.972
3J9Y_1_v,0.952,1.0,0.976,0.976
3J9Z_1_LB,0.943,1.0,0.971,0.971
3J9Z_1_S6,1.0,1.0,1.0,1.0
3J9Z_1_S7,0.944,1.0,0.971,0.972
3JA1_1_LB,0.943,1.0,0.971,0.971
3JA1_1_S2,1.0,1.0,1.0,1.0
3JAG_1_2,0.95,1.0,0.974,0.975
3JAG_1_3,0.95,1.0,0.974,0.975
3JAG_1_7,0.944,1.0,0.971,0.972
3JAH_1_2,0.95,1.0,0.974,0.975
3JAH_1_3,0.95,1.0,0.974,0.975
3JAH_1_7,0.944,1.0,0.971,0.972
3JAI_1_2,0.95,1.0,0.974,0.975
3JAI_1_3,0.95,1.0,0.974,0.975
3JAI_1_7,0.944,1.0,0.971,0.972
3JAJ_1_3,1.0,1.0,1.0,1.0
3JAJ_1_4,0.672,0.726,0.698,0.698
3JAJ_1_7,0.939,1.0,0.969,0.969
3JAN_1_3,1.0,1.0,1.0,1.0
3JAN_1_4,0.672,0.726,0.698,0.698
3JAN_1_7,0.939,1.0,0.969,0.969
3JAP_1_1,1.0,1.0,1.0,1.0
3JAQ_1_1,0.632,0.75,0.686,0.688
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.767,0.821,0.793,0.794
3JB9_1_N-P,0.303,0.357,0.328,0.329
3JBN_1_7,0.952,1.0,0.976,0.976
3JBN_1_AB,0.944,0.971,0.958,0.958
3JBO_1_7,0.947,1.0,0.973,0.973
3JBO_1_AB,0.944,0.971,0.958,0.958
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.944,0.971,0.958,0.958
3JBU_1_a,0.935,1.0,0.967,0.967
3JBU_1_v,0.938,0.882,0.909,0.91
3JBV_1_a,0.933,1.0,0.966,0.966
3JBV_1_V,1.0,1.0,1.0,1.0
3JBV_1_W,0.875,0.875,0.875,0.875
3JCD_1_8,0.955,1.0,0.977,0.977
3JCD_1_9,1.0,1.0,1.0,1.0
3JCD_1_B,0.941,1.0,0.97,0.97
3JCE_1_6,0.913,1.0,0.955,0.956
3JCE_1_8,0.952,1.0,0.976,0.976
3JCE_1_9,0.923,0.857,0.889,0.889
3JCE_1_B,0.941,1.0,0.97,0.97
3JCJ_1_0,0.941,1.0,0.97,0.97
3JCJ_1_v,1.0,1.0,1.0,1.0
3JCM_1_E,1.0,1.0,1.0,1.0
3JCM_1_F,0.3,0.36,0.327,0.329
3JCN_1_B,0.944,1.0,0.971,0.972
3JCN_1_v,1.0,1.0,1.0,1.0
3JCS_1_3,0.342,0.419,0.377,0.379
3JCS_1_4,0.707,0.906,0.795,0.801
3JCS_1_5,0.222,0.2,0.211,0.211
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.958,1.0,0.979,0.979
3JCT_1_3,0.943,1.0,0.971,0.971
3JCT_1_6,0.917,0.917,0.917,0.917
3JQ4_1_B,0.939,1.0,0.969,0.969
3JXQ_1_B-A,0.25,0.333,0.286,0.289
3JXQ_1_L-K,0.25,0.333,0.286,0.289
3JXR_1_A-B,0.25,0.333,0.286,0.289
3K0J_1_E,0.565,0.684,0.619,0.622
3K0J_1_F,0.542,0.65,0.591,0.593
3K1V_1_A,1.0,1.0,1.0,1.0
3KFU_1_K,0.955,1.0,0.977,0.977
3KFU_1_L,0.955,1.0,0.977,0.977
3KFU_1_M,0.955,1.0,0.977,0.977
3KFU_1_N,0.955,1.0,0.977,0.977
3KLV_1_B-C,0.25,1.0,0.4,0.5
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.4,1.0,0.571,0.632
3KNA_1_B-C,0.25,1.0,0.4,0.5
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,1.0,1.0,1.0,1.0
3KTV_1_A,0.469,0.714,0.566,0.579
3KTV_1_C,0.429,0.6,0.5,0.507
3KTW_1_C,0.724,0.7,0.712,0.712
3KTW_1_D,0.714,0.667,0.69,0.69
3L0U_1_A,0.955,1.0,0.977,0.977
3L25_1_C-F,1.0,1.0,1.0,1.0
3L3C_1_P,0.886,0.886,0.886,0.886
3L3C_1_Q,0.902,0.902,0.902,0.902
3L3C_1_R,0.902,0.902,0.902,0.902
3L3C_1_S,0.875,0.875,0.875,0.875
3LA5_1_A,0.958,0.92,0.939,0.939
3LOA_1_B-A,0.4,0.462,0.429,0.43
3LQX_1_B,1.0,1.0,1.0,1.0
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.1,0.2,0.133,0.141
3LWO_1_D,1.0,1.0,1.0,1.0
3LWP_1_D,1.0,1.0,1.0,1.0
3LWQ_1_D,1.0,1.0,1.0,1.0
3LWR_1_D,1.0,1.0,1.0,1.0
3LWV_1_D,1.0,1.0,1.0,1.0
3MEI_1_A-B,0.765,0.765,0.765,0.765
3MJ3_1_B,1.0,1.0,1.0,1.0
3MJA_1_B,1.0,1.0,1.0,1.0
3MJB_1_A,1.0,1.0,1.0,1.0
3MOJ_1_A,0.609,0.636,0.622,0.622
3MQK_1_D-E,1.0,1.0,1.0,1.0
3MUM_1_R,0.48,0.545,0.511,0.512
3MUR_1_R,0.333,0.421,0.372,0.375
3MUT_1_R,0.4,0.476,0.435,0.436
3MUV_1_R,0.68,0.708,0.694,0.694
3MXH_1_R,0.32,0.4,0.356,0.358
3NCU_1_C-D,0.9,1.0,0.947,0.949
3NDB_1_M,0.933,0.913,0.923,0.923
3NJ7_1_A-B,0.5,1.0,0.667,0.707
3NJ7_1_C-D,0.5,1.0,0.667,0.707
3NJ7_1_E-F,0.5,1.0,0.667,0.707
3NKB_1_B,0.737,0.737,0.737,0.737
3NL0_1_B-C,1.0,1.0,1.0,1.0
3NMU_1_D-I,0.9,0.9,0.9,0.9
3NMU_1_E-K,1.0,1.0,1.0,1.0
3NPN_1_A,0.917,1.0,0.957,0.957
3NPQ_1_A,0.714,0.769,0.741,0.741
3NPQ_1_B,0.429,0.462,0.444,0.445
3NPQ_1_C,0.5,0.583,0.538,0.54
3NVI_1_E,1.0,1.0,1.0,1.0
3NVI_1_F,1.0,1.0,1.0,1.0
3NVK_1_K-G,1.0,1.0,1.0,1.0
3NVK_1_L-S,1.0,1.0,1.0,1.0
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.067,0.067,0.067,0.067
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,1.0,1.0
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,1.0,1.0
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,1.0,1.0
3OVB_1_D,1.0,1.0,1.0,1.0
3OVS_1_C,1.0,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,1.0,1.0
3OW2_1_9,0.971,1.0,0.985,0.985
3OWI_1_A,0.923,0.96,0.941,0.941
3OWI_1_B,0.846,0.957,0.898,0.9
3OWW_1_A,0.923,0.96,0.941,0.941
3OWW_1_B,0.923,0.96,0.941,0.941
3OWZ_1_A,0.923,0.96,0.941,0.941
3OWZ_1_B,0.769,0.833,0.8,0.801
3OX0_1_A,0.923,0.96,0.941,0.941
3OX0_1_B,0.846,0.957,0.898,0.9
3OXB_1_A,0.92,0.958,0.939,0.939
3OXB_1_B,0.92,0.958,0.939,0.939
3OXD_1_A,0.808,1.0,0.894,0.899
3OXD_1_B,0.808,1.0,0.894,0.899
3OXE_1_A,0.923,0.96,0.941,0.941
3OXE_1_B,0.846,0.957,0.898,0.9
3OXJ_1_A,0.923,0.96,0.941,0.941
3OXJ_1_B,0.962,0.926,0.943,0.944
3OXM_1_A,0.923,0.96,0.941,0.941
3OXM_1_B,0.846,0.957,0.898,0.9
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.829,0.872,0.85,0.85
3P59_1_E-A-C-G-B-D-F-H,0.03,0.05,0.038,0.039
3PDR_1_A,0.918,0.938,0.928,0.928
3PDR_1_X,0.92,0.939,0.929,0.929
3PHP_1_A,1.0,1.0,1.0,1.0
3PIO_1_Y,0.97,1.0,0.985,0.985
3PIP_1_Y,0.969,1.0,0.984,0.984
3PLA_1_G-H-I-J,0.2,0.333,0.25,0.258
3PLA_1_N-O,0.9,0.9,0.9,0.9
3Q1Q_1_C,0.731,0.95,0.826,0.833
3Q1R_1_C,0.731,0.95,0.826,0.833
3Q3Z_1_A,0.417,0.556,0.476,0.481
3Q3Z_1_V,0.417,0.556,0.476,0.481
3Q50_1_A,1.0,1.0,1.0,1.0
3Q51_1_A,0.857,0.857,0.857,0.857
3QRP_1_B-C,0.167,1.0,0.286,0.408
3QSY_1_D,1.0,1.0,1.0,1.0
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.595,0.957,0.733,0.754
3R1H_1_F,0.595,0.957,0.733,0.754
3R1L_1_C,0.595,0.957,0.733,0.754
3R1L_1_F,0.595,0.957,0.733,0.754
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,1.0,1.0,1.0,1.0
3R9X_1_C,0.9,0.9,0.9,0.9
3RG5_1_A,0.9,0.9,0.9,0.9
3RG5_1_B,0.9,0.9,0.9,0.9
3RKF_1_A,0.875,0.955,0.913,0.914
3RKF_1_B,0.875,0.955,0.913,0.914
3RKF_1_C,0.875,0.955,0.913,0.914
3RKF_1_D,0.875,0.955,0.913,0.914
3RW6_1_F,1.0,1.0,1.0,1.0
3RW6_1_H,1.0,1.0,1.0,1.0
3S49_1_A-B,0.167,0.25,0.2,0.204
3S49_1_C-D,0.167,0.25,0.2,0.204
3S49_1_E-F,0.167,0.25,0.2,0.204
3S4P_1_A-B,0.813,0.929,0.867,0.869
3S7C_1_A,0.6,0.5,0.545,0.548
3S8U_1_A,0.4,0.333,0.364,0.365
3SD3_1_A,0.9,0.964,0.931,0.932
3SIU_1_C,0.75,1.0,0.857,0.866
3SIU_1_F,0.75,1.0,0.857,0.866
3SIV_1_C-F,0.8,0.8,0.8,0.8
3SIV_1_I-L,0.8,0.8,0.8,0.8
3SJ2_1_A-B,0.429,0.667,0.522,0.535
3SKI_1_B,0.84,1.0,0.913,0.917
3SKL_1_A,0.833,0.909,0.87,0.87
3SKL_1_B,0.833,0.909,0.87,0.87
3SKR_1_A,0.833,0.909,0.87,0.87
3SKR_1_B,0.833,0.909,0.87,0.87
3SKT_1_A,0.833,0.909,0.87,0.87
3SKT_1_B,0.833,0.909,0.87,0.87
3SKW_1_A,0.833,0.909,0.87,0.87
3SKW_1_B,0.818,0.9,0.857,0.858
3SN2_1_B,1.0,1.0,1.0,1.0
3SNP_1_C,1.0,1.0,1.0,1.0
3SNP_1_D,1.0,1.0,1.0,1.0
3SUH_1_X,0.967,0.967,0.967,0.967
3SUX_1_X,0.967,0.967,0.967,0.967
3SUY_1_X,0.967,0.967,0.967,0.967
3SYW_1_A-B,1.0,1.0,1.0,1.0
3SZX_1_A-B,1.0,1.0,1.0,1.0
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.909,0.968,0.938,0.938
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.579,0.611,0.595,0.595
3TRZ_1_U,1.0,1.0,1.0,1.0
3TRZ_1_V,1.0,1.0,1.0,1.0
3TRZ_1_W,1.0,1.0,1.0,1.0
3TRZ_1_X,1.0,1.0,1.0,1.0
3TRZ_1_Y,1.0,1.0,1.0,1.0
3TRZ_1_Z,1.0,1.0,1.0,1.0
3TS0_1_U,1.0,1.0,1.0,1.0
3TS0_1_V,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.95,1.0,0.974,0.975
3TZR_1_A-B,0.5,0.6,0.545,0.548
3U4M_1_B,0.545,0.857,0.667,0.684
3U56_1_B,0.545,0.857,0.667,0.684
3UCU_1_R,0.32,0.4,0.356,0.358
3UCZ_1_R,0.32,0.4,0.356,0.358
3UD3_1_R,0.32,0.421,0.364,0.367
3UD4_1_R,0.333,0.444,0.381,0.385
3UMY_1_B,0.545,0.857,0.667,0.684
3UZS_1_C,0.857,0.857,0.857,0.857
3V11_1_D,0.81,0.895,0.85,0.851
3V7E_1_C,0.891,1.0,0.943,0.944
3V7E_1_D,0.889,1.0,0.941,0.943
3VJR_1_B,1.0,1.0,1.0,1.0
3VJR_1_D,1.0,1.0,1.0,1.0
3VNU_1_G-T,0.0,0.0,0.0,0.0
3VNV_1_T-G,0.714,1.0,0.833,0.845
3VRS_1_A,1.0,1.0,1.0,1.0
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.889,1.0,0.941,0.943
3W1K_1_F,0.906,0.967,0.935,0.936
3W1K_1_G,0.906,0.967,0.935,0.936
3W1K_1_H,0.906,0.967,0.935,0.936
3W1K_1_I,0.906,0.967,0.935,0.936
3W1K_1_J,0.906,0.967,0.935,0.936
3W3S_1_B,0.912,0.939,0.925,0.925
3WBM_1_X-Y,1.0,1.0,1.0,1.0
3WC1_1_P,1.0,1.0,1.0,1.0
3WC1_1_Q,1.0,1.0,1.0,1.0
3WC2_1_P,0.955,1.0,0.977,0.977
3WC2_1_Q,0.95,1.0,0.974,0.975
3WFQ_1_A,0.947,1.0,0.973,0.973
3WFQ_1_B,0.895,0.895,0.895,0.895
3WFQ_1_C,0.9,0.9,0.9,0.9
3WFQ_1_D,0.895,0.895,0.895,0.895
3WFR_1_A,0.895,0.895,0.895,0.895
3WFR_1_B,0.9,0.9,0.9,0.9
3WFR_1_C,0.9,0.9,0.9,0.9
3WFR_1_D,0.895,0.895,0.895,0.895
3WFS_1_A,1.0,1.0,1.0,1.0
3WFS_1_B,0.952,1.0,0.976,0.976
3WQY_1_C,0.913,1.0,0.955,0.956
3WQZ_1_C,0.875,1.0,0.933,0.935
3WRU_1_A-B,0.813,1.0,0.897,0.901
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.92,1.0,0.958,0.959
3ZGZ_1_E,0.76,0.95,0.844,0.85
3ZJT_1_B,0.818,0.857,0.837,0.837
3ZJU_1_B,0.783,0.947,0.857,0.861
3ZJV_1_B,0.92,1.0,0.958,0.959
3ZN8_1_G,0.375,0.333,0.353,0.354
402D_1_A-B,0.667,1.0,0.8,0.816
405D_1_A-B,1.0,1.0,1.0,1.0
406D_1_A-E,0.786,0.786,0.786,0.786
409D_1_A-B,0.875,1.0,0.933,0.935
409D_1_C-D,0.875,1.0,0.933,0.935
409D_1_E-F,0.875,1.0,0.933,0.935
418D_1_A-B,1.0,1.0,1.0,1.0
419D_1_A-B,1.0,1.0,1.0,1.0
419D_1_C-D,1.0,1.0,1.0,1.0
420D_1_A-B,1.0,1.0,1.0,1.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.5,0.8,0.615,0.632
429D_1_C-D,0.5,0.8,0.615,0.632
430D_1_A,0.667,0.667,0.667,0.667
433D_1_A-B,0.929,1.0,0.963,0.964
434D_1_A-B,0.714,1.0,0.833,0.845
434D_1_C-D,0.714,1.0,0.833,0.845
435D_1_A-B,0.857,1.0,0.923,0.926
435D_1_C-D,0.857,1.0,0.923,0.926
437D_1_A,1.0,1.0,1.0,1.0
438D_1_A-B,0.875,1.0,0.933,0.935
439D_1_A-B,0.5,1.0,0.667,0.707
462D_1_B-A,1.0,1.0,1.0,1.0
464D_1_A-B,0.667,1.0,0.8,0.816
464D_1_C-D,0.667,1.0,0.8,0.816
466D_1_A-B,0.714,1.0,0.833,0.845
466D_1_C-D,0.714,1.0,0.833,0.845
472D_1_A-B,0.5,1.0,0.667,0.707
480D_1_A,1.0,1.0,1.0,1.0
483D_1_A,1.0,1.0,1.0,1.0
484D_2_B,0.778,0.778,0.778,0.778
485D_1_A-B,0.75,1.0,0.857,0.866
486D_1_A,0.824,0.824,0.824,0.824
486D_1_C,0.5,0.667,0.571,0.577
486D_1_E,0.579,0.611,0.595,0.595
488D_1_D-B-A-C,0.125,0.125,0.125,0.125
4A2X_1_L-M,1.0,1.0,1.0,1.0
4A2X_1_N-O,1.0,1.0,1.0,1.0
4A36_1_R-S,1.0,1.0,1.0,1.0
4A36_1_T-U,1.0,1.0,1.0,1.0
4A4R_1_A,1.0,1.0,1.0,1.0
4A4S_1_A,1.0,1.0,1.0,1.0
4A4T_1_A,1.0,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,1.0,1.0
4AL5_1_B,1.0,1.0,1.0,1.0
4AL6_1_B,1.0,1.0,1.0,1.0
4AL7_1_B,1.0,1.0,1.0,1.0
4ANG_1_R,0.75,1.0,0.857,0.866
4ANG_1_S,0.667,0.667,0.667,0.667
4AOB_1_A,1.0,1.0,1.0,1.0
4AQ7_1_B,0.68,0.944,0.791,0.801
4AQ7_1_E,0.625,0.882,0.732,0.743
4AQY_1_Z-W,0.0,0.0,0.0,0.0
4ARC_1_B,0.25,0.385,0.303,0.31
4ARI_1_B,0.75,0.947,0.837,0.843
4AS1_1_B,0.957,1.0,0.978,0.978
4ATO_1_G,0.714,0.714,0.714,0.714
4AY2_1_C,1.0,1.0,1.0,1.0
4B3M_1_Z-W,0.571,1.0,0.727,0.756
4B3R_1_Z-W,0.571,1.0,0.727,0.756
4B3S_1_Z-W,0.5,1.0,0.667,0.707
4B3T_1_Z-W,0.571,1.0,0.727,0.756
4B5R_1_A,1.0,1.0,1.0,1.0
4BPB_1_C-D,0.8,1.0,0.889,0.894
4BW0_1_A,0.5,0.5,0.5,0.5
4BY9_1_A,0.833,1.0,0.909,0.913
4BY9_1_B,0.833,1.0,0.909,0.913
4C4W_1_D,1.0,1.0,1.0,1.0
4C4W_1_H,1.0,1.0,1.0,1.0
4C7O_1_E,0.8,0.842,0.821,0.821
4C8Y_1_C,1.0,1.0,1.0,1.0
4C8Z_1_C,1.0,1.0,1.0,1.0
4C9D_1_D,1.0,1.0,1.0,1.0
4CQN_1_B,0.96,1.0,0.98,0.98
4CQN_1_E,0.708,0.944,0.81,0.818
4CSU_1_A,0.75,0.828,0.787,0.788
4CXG_1_1,0.872,0.944,0.907,0.907
4CXG_1_2,0.0,0.0,0.0,0.0
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,0.0,0.0,0.0,0.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.95,1.0,0.974,0.975
4CXH_1_1,0.872,0.944,0.907,0.907
4CXH_1_2,0.0,0.0,0.0,0.0
4CXH_1_a,0.0,0.0,0.0,0.0
4CXH_1_b,0.0,0.0,0.0,0.0
4CXH_1_c,0.0,0.0,0.0,0.0
4CXH_1_Y,0.95,1.0,0.974,0.975
4D5N_1_X,0.103,0.138,0.118,0.119
4D5Y_1_4,0.962,0.962,0.962,0.962
4D61_1_j,0.105,0.138,0.119,0.12
4D67_1_4,0.962,0.962,0.962,0.962
4DB2_1_E-F,1.0,1.0,1.0,1.0
4DB2_1_H-G,0.667,0.6,0.632,0.632
4DB2_1_I-J,1.0,1.0,1.0,1.0
4DR4_1_W-V,0.5,1.0,0.667,0.707
4DR5_1_W-V,0.6,1.0,0.75,0.775
4DR6_1_W-V,0.0,0.0,0.0,0.0
4DS6_1_A,0.846,0.937,0.889,0.89
4E48_1_A-B,1.0,1.0,1.0,1.0
4E58_1_D-C-E,0.0,0.0,0.0,0.0
4E59_1_A-B,0.0,0.0,0.0,0.0
4E5C_1_A-B,0.667,0.75,0.706,0.707
4E8K_1_A,0.795,0.877,0.834,0.835
4E8M_1_A,0.907,0.93,0.918,0.919
4E8N_1_A,0.908,0.932,0.92,0.92
4E8P_1_A,0.924,0.94,0.932,0.932
4E8Q_1_A,0.916,0.94,0.928,0.928
4E8R_1_A,0.914,0.938,0.926,0.926
4E8T_1_A,0.797,0.879,0.836,0.837
4E8V_1_A,0.833,0.882,0.857,0.857
4EN5_1_A,1.0,1.0,1.0,1.0
4ENA_1_A,0.8,1.0,0.889,0.894
4ENB_1_A,0.8,1.0,0.889,0.894
4ENC_1_A,1.0,1.0,1.0,1.0
4ERD_1_C-D,1.0,1.0,1.0,1.0
4ERJ_1_A,0.963,0.981,0.972,0.972
4ERL_1_A,0.964,0.981,0.972,0.973
4EYA_1_a-b,0.5,1.0,0.667,0.707
4EYA_1_c-d,0.0,0.0,0.0,0.0
4EYA_1_e-f,0.5,1.0,0.667,0.707
4EYA_1_g-h,1.0,1.0,1.0,1.0
4EYA_1_i-j,0.5,1.0,0.667,0.707
4EYA_1_k-l,0.5,1.0,0.667,0.707
4EYA_1_m-n,0.5,1.0,0.667,0.707
4EYA_1_o-p,0.0,0.0,0.0,0.0
4EYA_1_q-r,0.5,1.0,0.667,0.707
4EYA_1_s-t,1.0,1.0,1.0,1.0
4F8U_1_A-B,0.75,0.857,0.8,0.802
4F8V_1_A-B,0.813,0.929,0.867,0.869
4FAQ_1_A,0.805,0.892,0.846,0.847
4FAR_1_A,0.843,0.919,0.879,0.88
4FAU_1_A,0.927,0.95,0.938,0.938
4FAX_1_A,0.906,0.955,0.93,0.93
4FB0_1_A,0.924,0.94,0.932,0.932
4FE5_1_B,1.0,1.0,1.0,1.0
4FEJ_1_B,1.0,1.0,1.0,1.0
4FEL_1_B,1.0,1.0,1.0,1.0
4FEN_1_B,0.957,0.957,0.957,0.957
4FEO_1_B,1.0,1.0,1.0,1.0
4FEP_1_B,1.0,1.0,1.0,1.0
4FNJ_1_A,1.0,1.0,1.0,1.0
4FRG_1_B,0.72,0.9,0.8,0.805
4FRG_1_X,0.72,0.9,0.8,0.805
4FRN_1_A,0.871,0.844,0.857,0.857
4FRN_1_B,0.871,0.844,0.857,0.857
4FVU_1_B-C,0.75,1.0,0.857,0.866
4FWT_1_G-T,0.4,0.667,0.5,0.516
4G6P_1_B-C-A,0.9,0.947,0.923,0.923
4G6R_1_D-C-A-B,0.9,0.947,0.923,0.923
4G6S_1_B-C-A,0.947,0.947,0.947,0.947
4GCW_1_B,0.929,0.929,0.929,0.929
4GHA_1_I-J,0.917,1.0,0.957,0.957
4GKJ_1_X-W,0.0,0.0,0.0,0.0
4GL2_1_C-D,1.0,1.0,1.0,1.0
4GL2_1_E-F,1.0,1.0,1.0,1.0
4GMA_1_Z,0.569,0.688,0.623,0.625
4GPW_1_A-B,0.813,0.929,0.867,0.869
4GPX_1_A-B,0.625,1.0,0.769,0.791
4GPY_1_A-B,0.813,1.0,0.897,0.901
4GXY_1_A,0.8,0.889,0.842,0.843
4IFD_1_R,0.0,0.0,0.0,0.0
4IG8_1_B-C,1.0,1.0,1.0,1.0
4ILL_1_C,0.0,0.0,0.0,0.0
4ILM_1_E,0.0,0.0,0.0,0.0
4ILM_1_I,0.0,0.0,0.0,0.0
4ILM_1_K,0.0,0.0,0.0,0.0
4ILM_1_M,0.0,0.0,0.0,0.0
4ILM_1_O,0.0,0.0,0.0,0.0
4IO9_1_Y,0.939,1.0,0.969,0.969
4IOA_1_Y,0.941,1.0,0.97,0.97
4IOC_1_Y,0.941,1.0,0.97,0.97
4IQS_1_A-B,1.0,1.0,1.0,1.0
4IQS_1_C-D,1.0,1.0,1.0,1.0
4IQX_1_B-C,0.4,1.0,0.571,0.632
4J50_1_A-B,1.0,1.0,1.0,1.0
4JAB_1_A-B,0.125,1.0,0.222,0.354
4JAH_1_A-B,0.0,0.0,0.0,0.0
4JAH_1_C-D,0.0,0.0,0.0,0.0
4JAH_1_E-F,0.0,0.0,0.0,0.0
4JF2_1_A,1.0,1.0,1.0,1.0
4JRC_1_A,0.765,0.684,0.722,0.723
4JRC_1_B,0.765,0.684,0.722,0.723
4JRT_1_A-B,0.917,1.0,0.957,0.957
4JXX_1_B,0.9,0.947,0.923,0.923
4JXZ_1_B,0.95,1.0,0.974,0.975
4JYZ_1_B,0.85,1.0,0.919,0.922
4K0K_1_Y-X,0.0,0.0,0.0,0.0
4K27_1_U,0.941,0.941,0.941,0.941
4K31_1_B-C,0.938,1.0,0.968,0.968
4K32_1_A-B,1.0,1.0,1.0,1.0
4K4S_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
4K4T_1_B-C-D,1.0,1.0,1.0,1.0
4K4T_1_F-G-H,1.0,1.0,1.0,1.0
4K4W_1_B-C,0.929,1.0,0.963,0.964
4K4W_1_F-G,1.0,1.0,1.0,1.0
4K4X_1_B-C-D,0.917,1.0,0.957,0.957
4K4X_1_F-G-H,0.917,1.0,0.957,0.957
