,PPV,TPR,F1,INF-MCC
3GX5_1_A,0.533,0.696,0.604,0.609
3GX6_1_A,0.552,0.696,0.615,0.62
3GX7_1_A,0.517,0.682,0.588,0.594
3H5X_1_T-P,0.857,1.0,0.923,0.926
3H5Y_1_T-P,0.857,1.0,0.923,0.926
3HAX_1_E,1.0,1.0,1.0,1.0
3HAY_1_E,1.0,1.0,1.0,1.0
3HHN_1_C,0.667,0.882,0.759,0.767
3HHN_1_E,0.667,0.882,0.759,0.767
3HJW_1_D,0.938,1.0,0.968,0.968
3HJY_1_D-C-E,0.476,0.667,0.556,0.563
3HL2_1_E,0.552,0.696,0.615,0.62
3HTX_1_B-C,0.9,1.0,0.947,0.949
3HTX_1_E-F,0.9,1.0,0.947,0.949
3I55_1_9,0.5,0.5,0.5,0.5
3I56_1_9,0.5,0.5,0.5,0.5
3IAB_1_R,1.0,1.0,1.0,1.0
3ICQ_1_D,0.267,0.235,0.25,0.25
3ICQ_1_E,0.294,0.294,0.294,0.294
3ID5_1_D,1.0,1.0,1.0,1.0
3ID5_1_H,1.0,1.0,1.0,1.0
3IGI_1_A,0.412,0.467,0.438,0.438
3IQN_1_A,0.345,0.435,0.385,0.387
3IQP_1_A,0.355,0.44,0.393,0.395
3IQR_1_A,0.333,0.417,0.37,0.373
3IRW_1_R,0.32,0.4,0.356,0.358
3IVK_1_C,0.651,0.875,0.747,0.755
3IVK_1_M,0.651,0.875,0.747,0.755
3IVN_1_A,0.375,0.529,0.439,0.446
3IVN_1_B,0.75,1.0,0.857,0.866
3IWN_1_A,0.214,0.3,0.25,0.254
3IWN_1_B,0.792,0.826,0.809,0.809
3IYQ_1_A,0.342,0.338,0.34,0.34
3IYR_1_A,0.319,0.307,0.313,0.313
3IZ4_1_A,0.54,0.621,0.578,0.579
3IZD_1_A,0.778,0.814,0.795,0.796
3IZY_1_N,0.0,0.0,0.0,0.0
3IZZ_1_A,0.85,0.85,0.85,0.85
3IZZ_1_B,0.818,0.9,0.857,0.858
3IZZ_1_D,0.0,0.0,0.0,0.0
3IZZ_1_E,0.862,0.962,0.909,0.91
3J0D_1_A,0.818,0.9,0.857,0.858
3J0D_1_B,0.6,1.0,0.75,0.775
3J0D_1_C,1.0,1.0,1.0,1.0
3J0D_1_D,1.0,1.0,1.0,1.0
3J0D_1_E,0.571,1.0,0.727,0.756
3J0D_1_F,0.0,0.0,0.0,0.0
3J0D_1_h-H,0.0,0.0,0.0,0.0
3J0E_1_A,1.0,1.0,1.0,1.0
3J0E_1_B,1.0,1.0,1.0,1.0
3J0E_1_C,1.0,1.0,1.0,1.0
3J0E_1_D,1.0,1.0,1.0,1.0
3J0E_1_e-E,0.0,0.0,0.0,0.0
3J0L_1_1,0.818,0.9,0.857,0.858
3J0L_1_2,0.32,0.333,0.327,0.327
3J0L_1_4,0.667,1.0,0.8,0.816
3J0L_1_6,0.0,0.0,0.0,0.0
3J0L_1_7,0.0,0.0,0.0,0.0
3J0L_1_8,1.0,1.0,1.0,1.0
3J0L_1_a,0.667,0.8,0.727,0.73
3J0L_1_b,0.0,0.0,0.0,0.0
3J0L_1_c,1.0,1.0,1.0,1.0
3J0L_1_g-G-d,0.8,0.889,0.842,0.843
3J0L_1_h,0.893,1.0,0.943,0.945
3J0L_1_V,0.909,1.0,0.952,0.953
3J0L_1_W,0.947,1.0,0.973,0.973
3J0L_1_Y,0.4,0.462,0.429,0.43
3J0O_1_2,0.32,0.333,0.327,0.327
3J0O_1_4,0.667,1.0,0.8,0.816
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.0,0.0,0.0,0.0
3J0O_1_8,1.0,1.0,1.0,1.0
3J0O_1_a,0.667,0.8,0.727,0.73
3J0O_1_b,0.0,0.0,0.0,0.0
3J0O_1_c,1.0,1.0,1.0,1.0
3J0O_1_g-G-d,0.8,0.889,0.842,0.843
3J0O_1_h,0.893,1.0,0.943,0.945
3J0O_1_V,0.909,1.0,0.952,0.953
3J0O_1_W,0.947,1.0,0.973,0.973
3J0O_1_Y,0.4,0.462,0.429,0.43
3J0P_1_2,0.32,0.333,0.327,0.327
3J0P_1_7,0.0,0.0,0.0,0.0
3J0P_1_a,0.667,0.8,0.727,0.73
3J0P_1_c,1.0,1.0,1.0,1.0
3J0P_1_g-G-d,0.8,0.889,0.842,0.843
3J0P_1_h,0.893,1.0,0.943,0.945
3J0P_1_W,0.952,1.0,0.976,0.976
3J0P_1_Y,0.4,0.462,0.429,0.43
3J0Q_1_2,0.32,0.333,0.327,0.327
3J0Q_1_7,0.0,0.0,0.0,0.0
3J0Q_1_9,0.8,1.0,0.889,0.894
3J0Q_1_a,0.667,0.8,0.727,0.73
3J0Q_1_c,1.0,1.0,1.0,1.0
3J0Q_1_g-G-d,0.8,0.889,0.842,0.843
3J0Q_1_h,0.893,1.0,0.943,0.945
3J0Q_1_W,0.952,1.0,0.976,0.976
3J0Q_1_Y,0.0,0.0,0.0,0.0
3J16_1_J,0.042,0.044,0.043,0.043
3J16_1_K,0.111,0.136,0.122,0.123
3J16_1_L,0.7,0.737,0.718,0.718
3J2C_1_O,0.844,0.905,0.874,0.874
3J3V_1_B,0.724,0.7,0.712,0.712
3J45_1_1,0.529,0.75,0.621,0.63
3J45_1_2,1.0,1.0,1.0,1.0
3J45_1_3,1.0,1.0,1.0,1.0
3J45_1_5,0.808,0.778,0.792,0.793
3J46_1_1,0.529,0.75,0.621,0.63
3J46_1_2,1.0,1.0,1.0,1.0
3J46_1_3,0.833,1.0,0.909,0.913
3J46_1_4,0.808,0.778,0.792,0.793
3J46_1_a,0.476,0.556,0.513,0.514
3J46_1_p,0.684,0.619,0.65,0.651
3J5L_1_B,0.235,0.229,0.232,0.232
3J5S_1_A,0.841,0.822,0.831,0.832
3J5S_1_B,0.833,1.0,0.909,0.913
3J5S_1_E,0.952,1.0,0.976,0.976
3J5Y_1_D,0.36,0.409,0.383,0.384
3J6B_1_e,0.833,1.0,0.909,0.913
3J6X_1_5S,0.806,0.829,0.817,0.817
3J6Y_1_5S,0.811,0.833,0.822,0.822
3J77_1_5S,0.811,0.833,0.822,0.822
3J77_1_PT,0.333,0.318,0.326,0.326
3J78_1_5S,0.811,0.833,0.822,0.822
3J78_1_ET,0.333,0.318,0.326,0.326
3J78_1_PT,0.333,0.318,0.326,0.326
3J79_1_B,0.833,0.882,0.857,0.857
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.875,0.933,0.903,0.904
3J7P_1_7,0.875,0.933,0.903,0.904
3J7Q_1_7,0.875,0.933,0.903,0.904
3J7R_1_7,0.875,0.933,0.903,0.904
3J7R_1_S5,0.818,0.818,0.818,0.818
3J7R_1_S6,0.647,0.733,0.688,0.689
3J7Y_1_B,0.278,0.357,0.313,0.315
3J7Z_1_B,0.257,0.25,0.254,0.254
3J81_1_1,1.0,1.0,1.0,1.0
3J8G_1_A,0.0,0.0,0.0,0.0
3J92_1_2,0.952,1.0,0.976,0.976
3J92_1_7,0.889,0.941,0.914,0.915
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.294,0.357,0.323,0.324
3J9W_1_AX,0.571,0.6,0.585,0.586
3J9W_1_BB,0.71,0.688,0.698,0.699
3J9Y_1_B,0.25,0.25,0.25,0.25
3J9Y_1_v,0.952,1.0,0.976,0.976
3J9Z_1_LB,0.257,0.265,0.261,0.261
3J9Z_1_S6,0.952,1.0,0.976,0.976
3J9Z_1_S7,0.889,1.0,0.941,0.943
3JA1_1_LB,0.257,0.265,0.261,0.261
3JA1_1_S2,1.0,1.0,1.0,1.0
3JAG_1_2,0.0,0.0,0.0,0.0
3JAG_1_3,0.6,0.632,0.615,0.616
3JAG_1_7,0.889,0.941,0.914,0.915
3JAH_1_2,0.0,0.0,0.0,0.0
3JAH_1_3,0.6,0.632,0.615,0.616
3JAH_1_7,0.889,0.941,0.914,0.915
3JAI_1_2,0.0,0.0,0.0,0.0
3JAI_1_3,0.6,0.632,0.615,0.616
3JAI_1_7,0.889,0.941,0.914,0.915
3JAJ_1_3,0.789,0.833,0.811,0.811
3JAJ_1_4,0.119,0.129,0.124,0.124
3JAJ_1_7,0.879,0.935,0.906,0.907
3JAN_1_3,0.789,0.833,0.811,0.811
3JAN_1_4,0.119,0.129,0.124,0.124
3JAN_1_7,0.879,0.935,0.906,0.907
3JAP_1_1,0.952,1.0,0.976,0.976
3JAQ_1_1,0.632,0.75,0.686,0.688
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.9,0.931,0.915,0.915
3JB9_1_N-P,0.424,0.4,0.412,0.412
3JBN_1_7,0.952,1.0,0.976,0.976
3JBN_1_AB,0.806,0.879,0.841,0.841
3JBO_1_7,0.947,1.0,0.973,0.973
3JBO_1_AB,0.806,0.879,0.841,0.841
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.806,0.879,0.841,0.841
3JBU_1_a,0.226,0.212,0.219,0.219
3JBU_1_v,0.438,0.389,0.412,0.412
3JBV_1_a,0.267,0.286,0.276,0.276
3JBV_1_V,0.938,1.0,0.968,0.968
3JBV_1_W,0.5,0.5,0.5,0.5
3JCD_1_8,0.909,1.0,0.952,0.953
3JCD_1_9,0.938,1.0,0.968,0.968
3JCD_1_B,0.235,0.229,0.232,0.232
3JCE_1_6,0.87,1.0,0.93,0.933
3JCE_1_8,0.952,1.0,0.976,0.976
3JCE_1_9,0.923,0.857,0.889,0.889
3JCE_1_B,0.235,0.229,0.232,0.232
3JCJ_1_0,0.265,0.25,0.257,0.257
3JCJ_1_v,1.0,1.0,1.0,1.0
3JCM_1_E,1.0,1.0,1.0,1.0
3JCM_1_F,0.3,0.333,0.316,0.316
3JCN_1_B,0.25,0.25,0.25,0.25
3JCN_1_v,1.0,1.0,1.0,1.0
3JCS_1_3,0.447,0.515,0.479,0.48
3JCS_1_4,0.951,0.975,0.963,0.963
3JCS_1_5,0.222,0.2,0.211,0.211
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.375,0.391,0.383,0.383
3JCT_1_3,0.829,0.829,0.829,0.829
3JCT_1_6,0.917,0.917,0.917,0.917
3JQ4_1_B,0.848,0.903,0.875,0.875
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.957,1.0,0.978,0.978
3K0J_1_F,0.917,1.0,0.957,0.957
3K1V_1_A,0.5,1.0,0.667,0.707
3KFU_1_K,0.909,1.0,0.952,0.953
3KFU_1_L,0.909,1.0,0.952,0.953
3KFU_1_M,0.909,1.0,0.952,0.953
3KFU_1_N,0.909,1.0,0.952,0.953
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.5,1.0,0.667,0.707
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,0.833,1.0,0.909,0.913
3KTV_1_A,0.594,0.704,0.644,0.646
3KTV_1_C,0.429,0.517,0.469,0.471
3KTW_1_C,0.586,0.586,0.586,0.586
3KTW_1_D,0.5,0.538,0.519,0.519
3L0U_1_A,0.455,0.526,0.488,0.489
3L25_1_C-F,0.625,1.0,0.769,0.791
3L3C_1_P,0.686,0.727,0.706,0.706
3L3C_1_Q,0.512,0.568,0.538,0.539
3L3C_1_R,0.537,0.564,0.55,0.55
3L3C_1_S,0.5,0.485,0.492,0.492
3LA5_1_A,0.833,1.0,0.909,0.913
3LOA_1_B-A,0.4,0.5,0.444,0.447
3LQX_1_B,1.0,1.0,1.0,1.0
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.9,1.0,0.947,0.949
3LWO_1_D,0.938,1.0,0.968,0.968
3LWP_1_D,0.938,1.0,0.968,0.968
3LWQ_1_D,0.938,1.0,0.968,0.968
3LWR_1_D,0.938,1.0,0.968,0.968
3LWV_1_D,0.938,1.0,0.968,0.968
3MEI_1_A-B,0.0,0.0,0.0,0.0
3MJ3_1_B,0.889,1.0,0.941,0.943
3MJA_1_B,0.889,1.0,0.941,0.943
3MJB_1_A,0.889,1.0,0.941,0.943
3MOJ_1_A,0.522,0.5,0.511,0.511
3MQK_1_D-E,1.0,1.0,1.0,1.0
3MUM_1_R,0.24,0.261,0.25,0.25
3MUR_1_R,0.25,0.261,0.255,0.255
3MUT_1_R,0.24,0.261,0.25,0.25
3MUV_1_R,0.24,0.261,0.25,0.25
3MXH_1_R,0.24,0.261,0.25,0.25
3NCU_1_C-D,0.9,1.0,0.947,0.949
3NDB_1_M,0.978,1.0,0.989,0.989
3NJ7_1_A-B,0.0,0.0,0.0,0.0
3NJ7_1_C-D,0.0,0.0,0.0,0.0
3NJ7_1_E-F,0.0,0.0,0.0,0.0
3NKB_1_B,0.368,0.5,0.424,0.429
3NL0_1_B-C,0.6,1.0,0.75,0.775
3NMU_1_D-I,0.8,0.8,0.8,0.8
3NMU_1_E-K,0.9,0.9,0.9,0.9
3NPN_1_A,0.417,0.5,0.455,0.456
3NPQ_1_A,0.429,0.5,0.462,0.463
3NPQ_1_B,0.429,0.545,0.48,0.483
3NPQ_1_C,0.429,0.545,0.48,0.483
3NVI_1_E,0.667,0.667,0.667,0.667
3NVI_1_F,0.667,0.667,0.667,0.667
3NVK_1_K-G,1.0,1.0,1.0,1.0
3NVK_1_L-S,1.0,1.0,1.0,1.0
3OG8_1_C-D,0.786,1.0,0.88,0.886
3OIJ_1_C,0.75,1.0,0.857,0.866
3OIJ_1_D,0.75,1.0,0.857,0.866
3OIN_1_C,0.75,1.0,0.857,0.866
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.867,1.0,0.929,0.931
3OL8_1_J-N-K-O-L-P,0.867,1.0,0.929,0.931
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,0.917,1.0,0.957,0.957
3OUY_1_D,0.917,1.0,0.957,0.957
3OV7_1_C,0.917,1.0,0.957,0.957
3OV7_1_D,0.917,1.0,0.957,0.957
3OVA_1_C,0.917,1.0,0.957,0.957
3OVB_1_C,0.917,1.0,0.957,0.957
3OVB_1_D,0.917,1.0,0.957,0.957
3OVS_1_C,0.917,1.0,0.957,0.957
3OVS_1_D,0.917,1.0,0.957,0.957
3OW2_1_9,0.912,0.939,0.925,0.925
3OWI_1_A,0.923,0.96,0.941,0.941
3OWI_1_B,0.923,0.96,0.941,0.941
3OWW_1_A,0.923,0.96,0.941,0.941
3OWW_1_B,0.923,0.96,0.941,0.941
3OWZ_1_A,0.923,0.96,0.941,0.941
3OWZ_1_B,0.885,0.958,0.92,0.921
3OX0_1_A,0.923,0.96,0.941,0.941
3OX0_1_B,0.923,0.96,0.941,0.941
3OXB_1_A,0.92,0.958,0.939,0.939
3OXB_1_B,0.92,0.958,0.939,0.939
3OXD_1_A,0.462,0.462,0.462,0.462
3OXD_1_B,0.923,1.0,0.96,0.961
3OXE_1_A,0.923,0.96,0.941,0.941
3OXE_1_B,0.923,0.96,0.941,0.941
3OXJ_1_A,0.923,0.96,0.941,0.941
3OXJ_1_B,0.923,0.96,0.941,0.941
3OXM_1_A,0.923,0.96,0.941,0.941
3OXM_1_B,0.923,0.96,0.941,0.941
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.341,0.412,0.373,0.375
3P59_1_E-A-C-G-B-D-F-H,0.0,0.0,0.0,0.0
3PDR_1_A,0.653,0.744,0.696,0.697
3PDR_1_X,0.9,0.957,0.928,0.928
3PHP_1_A,0.875,1.0,0.933,0.935
3PIO_1_Y,0.606,0.69,0.645,0.647
3PIP_1_Y,0.594,0.679,0.633,0.635
3PLA_1_G-H-I-J,0.6,0.72,0.655,0.657
3PLA_1_N-O,0.9,0.9,0.9,0.9
3Q1Q_1_C,0.808,0.875,0.84,0.841
3Q1R_1_C,0.808,0.875,0.84,0.841
3Q3Z_1_A,0.417,0.5,0.455,0.456
3Q3Z_1_V,0.5,0.632,0.558,0.562
3Q50_1_A,0.0,0.0,0.0,0.0
3Q51_1_A,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.667,1.0,0.8,0.816
3QSY_1_D,1.0,1.0,1.0,1.0
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.5,0.667,0.571,0.577
3R1D_1_C-D,0.5,0.667,0.571,0.577
3R1E_1_A-B,0.333,0.5,0.4,0.408
3R1H_1_C,0.784,0.829,0.806,0.806
3R1H_1_F,0.784,0.829,0.806,0.806
3R1L_1_C,0.784,0.829,0.806,0.806
3R1L_1_F,0.784,0.829,0.806,0.806
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.957,1.0,0.978,0.978
3R9X_1_C,0.9,0.9,0.9,0.9
3RG5_1_A,0.333,0.435,0.377,0.381
3RG5_1_B,0.867,1.0,0.929,0.931
3RKF_1_A,0.792,1.0,0.884,0.89
3RKF_1_B,0.792,1.0,0.884,0.89
3RKF_1_C,0.792,1.0,0.884,0.89
3RKF_1_D,0.792,1.0,0.884,0.89
3RW6_1_F,1.0,1.0,1.0,1.0
3RW6_1_H,1.0,1.0,1.0,1.0
3S49_1_A-B,0.0,0.0,0.0,0.0
3S49_1_C-D,0.0,0.0,0.0,0.0
3S49_1_E-F,0.0,0.0,0.0,0.0
3S4P_1_A-B,0.625,1.0,0.769,0.791
3S7C_1_A,0.0,0.0,0.0,0.0
3S8U_1_A,0.0,0.0,0.0,0.0
3SD3_1_A,0.2,0.286,0.235,0.239
3SIU_1_C,0.875,1.0,0.933,0.935
3SIU_1_F,0.875,1.0,0.933,0.935
3SIV_1_C-F,0.65,0.765,0.703,0.705
3SIV_1_I-L,0.65,0.765,0.703,0.705
3SJ2_1_A-B,0.857,1.0,0.923,0.926
3SKI_1_B,0.84,1.0,0.913,0.917
3SKL_1_A,0.833,1.0,0.909,0.913
3SKL_1_B,0.833,1.0,0.909,0.913
3SKR_1_A,0.833,1.0,0.909,0.913
3SKR_1_B,0.833,1.0,0.909,0.913
3SKT_1_A,0.833,1.0,0.909,0.913
3SKT_1_B,0.833,1.0,0.909,0.913
3SKW_1_A,0.833,1.0,0.909,0.913
3SKW_1_B,0.818,1.0,0.9,0.905
3SN2_1_B,0.917,1.0,0.957,0.957
3SNP_1_C,0.833,1.0,0.909,0.913
3SNP_1_D,0.833,1.0,0.909,0.913
3SUH_1_X,0.7,0.7,0.7,0.7
3SUX_1_X,0.7,0.7,0.7,0.7
3SUY_1_X,0.7,0.7,0.7,0.7
3SYW_1_A-B,0.929,1.0,0.963,0.964
3SZX_1_A-B,0.929,1.0,0.963,0.964
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.394,0.565,0.464,0.472
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.316,0.333,0.324,0.324
3TRZ_1_U,1.0,1.0,1.0,1.0
3TRZ_1_V,1.0,1.0,1.0,1.0
3TRZ_1_W,1.0,1.0,1.0,1.0
3TRZ_1_X,1.0,1.0,1.0,1.0
3TRZ_1_Y,1.0,1.0,1.0,1.0
3TRZ_1_Z,1.0,1.0,1.0,1.0
3TS0_1_U,1.0,1.0,1.0,1.0
3TS0_1_V,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.9,1.0,0.947,0.949
3TZR_1_A-B,0.333,0.5,0.4,0.408
3U4M_1_B,0.591,0.65,0.619,0.62
3U56_1_B,0.591,0.65,0.619,0.62
3UCU_1_R,0.24,0.261,0.25,0.25
3UCZ_1_R,0.24,0.261,0.25,0.25
3UD3_1_R,0.24,0.261,0.25,0.25
3UD4_1_R,0.25,0.261,0.255,0.255
3UMY_1_B,0.591,0.65,0.619,0.62
3UZS_1_C,0.429,0.6,0.5,0.507
3V11_1_D,0.952,1.0,0.976,0.976
3V7E_1_C,0.674,0.775,0.721,0.723
3V7E_1_D,0.867,1.0,0.929,0.931
3VJR_1_B,1.0,1.0,1.0,1.0
3VJR_1_D,1.0,1.0,1.0,1.0
3VNU_1_G-T,0.8,1.0,0.889,0.894
3VNV_1_T-G,0.714,1.0,0.833,0.845
3VRS_1_A,0.733,1.0,0.846,0.856
3VYX_1_B-C,0.7,1.0,0.824,0.837
3VYY_1_C-D,0.7,1.0,0.824,0.837
3VYY_1_E-F,0.667,1.0,0.8,0.816
3W1K_1_F,0.938,1.0,0.968,0.968
3W1K_1_G,0.938,1.0,0.968,0.968
3W1K_1_H,0.938,1.0,0.968,0.968
3W1K_1_I,0.938,1.0,0.968,0.968
3W1K_1_J,0.938,1.0,0.968,0.968
3W3S_1_B,0.882,0.968,0.923,0.924
3WBM_1_X-Y,0.8,1.0,0.889,0.894
3WC1_1_P,0.55,0.647,0.595,0.597
3WC1_1_Q,0.55,0.647,0.595,0.597
3WC2_1_P,0.455,0.5,0.476,0.477
3WC2_1_Q,0.5,0.556,0.526,0.527
3WFQ_1_A,0.895,1.0,0.944,0.946
3WFQ_1_B,0.842,0.889,0.865,0.865
3WFQ_1_C,0.85,0.895,0.872,0.872
3WFQ_1_D,0.842,0.889,0.865,0.865
3WFR_1_A,0.842,0.889,0.865,0.865
3WFR_1_B,0.85,0.895,0.872,0.872
3WFR_1_C,0.85,0.895,0.872,0.872
3WFR_1_D,0.842,0.889,0.865,0.865
3WFS_1_A,0.952,1.0,0.976,0.976
3WFS_1_B,0.905,1.0,0.95,0.951
3WQY_1_C,0.435,0.476,0.455,0.455
3WQZ_1_C,0.917,1.0,0.957,0.957
3WRU_1_A-B,0.0,0.0,0.0,0.0
3ZD6_1_C-D,0.7,1.0,0.824,0.837
3ZD7_1_C-D,0.7,1.0,0.824,0.837
3ZGZ_1_B,0.92,1.0,0.958,0.959
3ZGZ_1_E,0.88,1.0,0.936,0.938
3ZJT_1_B,0.955,1.0,0.977,0.977
3ZJU_1_B,0.913,1.0,0.955,0.956
3ZJV_1_B,0.92,1.0,0.958,0.959
3ZN8_1_G,0.0,0.0,0.0,0.0
402D_1_A-B,0.0,0.0,0.0,0.0
405D_1_A-B,0.786,1.0,0.88,0.886
406D_1_A-E,0.714,0.909,0.8,0.806
409D_1_A-B,0.0,0.0,0.0,0.0
409D_1_C-D,0.0,0.0,0.0,0.0
409D_1_E-F,0.0,0.0,0.0,0.0
418D_1_A-B,0.667,1.0,0.8,0.816
419D_1_A-B,0.0,0.0,0.0,0.0
419D_1_C-D,0.0,0.0,0.0,0.0
420D_1_A-B,0.0,0.0,0.0,0.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.875,1.0,0.933,0.935
429D_1_C-D,0.875,1.0,0.933,0.935
430D_1_A,0.5,0.6,0.545,0.548
433D_1_A-B,0.786,1.0,0.88,0.886
434D_1_A-B,0.571,1.0,0.727,0.756
434D_1_C-D,0.571,1.0,0.727,0.756
435D_1_A-B,0.571,1.0,0.727,0.756
435D_1_C-D,0.571,1.0,0.727,0.756
437D_1_A,0.625,1.0,0.769,0.791
438D_1_A-B,0.75,1.0,0.857,0.866
439D_1_A-B,0.5,1.0,0.667,0.707
462D_1_B-A,0.85,1.0,0.919,0.922
464D_1_A-B,0.5,1.0,0.667,0.707
464D_1_C-D,0.5,1.0,0.667,0.707
466D_1_A-B,0.571,1.0,0.727,0.756
466D_1_C-D,0.571,1.0,0.727,0.756
472D_1_A-B,0.625,1.0,0.769,0.791
480D_1_A,0.833,1.0,0.909,0.913
483D_1_A,0.833,1.0,0.909,0.913
484D_2_B,0.889,1.0,0.941,0.943
485D_1_A-B,0.5,1.0,0.667,0.707
486D_1_A,0.529,0.643,0.581,0.583
486D_1_C,0.2,0.25,0.222,0.224
486D_1_E,0.316,0.333,0.324,0.324
488D_1_D-B-A-C,0.125,0.154,0.138,0.139
4A2X_1_L-M,0.786,1.0,0.88,0.886
4A2X_1_N-O,0.769,1.0,0.87,0.877
4A36_1_R-S,0.889,1.0,0.941,0.943
4A36_1_T-U,0.833,1.0,0.909,0.913
4A4R_1_A,1.0,1.0,1.0,1.0
4A4S_1_A,0.889,1.0,0.941,0.943
4A4T_1_A,0.889,1.0,0.941,0.943
4A4U_1_A,0.889,1.0,0.941,0.943
4AL5_1_B,1.0,1.0,1.0,1.0
4AL6_1_B,0.8,1.0,0.889,0.894
4AL7_1_B,0.8,1.0,0.889,0.894
4ANG_1_R,0.5,0.667,0.571,0.577
4ANG_1_S,0.333,0.5,0.4,0.408
4AOB_1_A,0.207,0.273,0.235,0.238
4AQ7_1_B,0.84,1.0,0.913,0.917
4AQ7_1_E,0.833,1.0,0.909,0.913
4AQY_1_Z-W,0.0,0.0,0.0,0.0
4ARC_1_B,0.2,0.211,0.205,0.205
4ARI_1_B,0.833,1.0,0.909,0.913
4AS1_1_B,0.957,1.0,0.978,0.978
4ATO_1_G,0.0,0.0,0.0,0.0
4AY2_1_C,1.0,1.0,1.0,1.0
4B3M_1_Z-W,0.571,1.0,0.727,0.756
4B3R_1_Z-W,0.429,1.0,0.6,0.655
4B3S_1_Z-W,0.333,1.0,0.5,0.577
4B3T_1_Z-W,0.429,1.0,0.6,0.655
4B5R_1_A,0.533,0.696,0.604,0.609
4BPB_1_C-D,0.7,1.0,0.824,0.837
4BW0_1_A,0.5,0.5,0.5,0.5
4BY9_1_A,0.0,0.0,0.0,0.0
4BY9_1_B,0.0,0.0,0.0,0.0
4C4W_1_D,0.0,0.0,0.0,0.0
4C4W_1_H,0.0,0.0,0.0,0.0
4C7O_1_E,0.85,0.944,0.895,0.896
4C8Y_1_C,0.0,0.0,0.0,0.0
4C8Z_1_C,1.0,1.0,1.0,1.0
4C9D_1_D,0.0,0.0,0.0,0.0
4CQN_1_B,0.88,1.0,0.936,0.938
4CQN_1_E,0.583,0.778,0.667,0.674
4CSU_1_A,0.0,0.0,0.0,0.0
4CXG_1_1,0.846,0.917,0.88,0.881
4CXG_1_2,0.833,0.769,0.8,0.801
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,1.0,1.0,1.0,1.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.2,0.222,0.211,0.211
4CXH_1_1,0.846,0.917,0.88,0.881
