,PPV,TPR,F1,INF-MCC
3E5E_1_A,1.0,1.0,1.0,1.0
3E5F_1_A,1.0,1.0,1.0,1.0
3EGZ_1_B,0.941,0.941,0.941,0.941
3EOG_1_A,0.605,0.704,0.651,0.653
3EOH_1_A,0.765,0.83,0.796,0.797
3EPH_1_E,0.722,0.929,0.813,0.819
3EPH_1_F,0.722,0.929,0.813,0.819
3EPJ_1_E,0.722,0.929,0.813,0.819
3EPJ_1_F,0.7,0.933,0.8,0.808
3EPK_1_E,0.737,0.933,0.824,0.829
3EPK_1_F,0.667,0.923,0.774,0.784
3EPL_1_E,0.733,0.917,0.815,0.82
3EPL_1_F,0.684,0.929,0.788,0.797
3EQT_1_C-D,0.75,1.0,0.857,0.866
3F2Q_1_X,0.438,0.519,0.475,0.476
3F2T_1_X,0.438,0.519,0.475,0.476
3F2W_1_X,0.438,0.519,0.475,0.476
3F2X_1_X,0.438,0.519,0.475,0.476
3F2Y_1_X,0.438,0.519,0.475,0.476
3F30_1_X,0.452,0.538,0.491,0.493
3F4E_1_Y-X,0.469,0.556,0.508,0.51
3F4G_1_X-Y,0.455,0.536,0.492,0.493
3F4H_1_Y-X,0.455,0.536,0.492,0.493
3FAR_1_A-B,0.9,1.0,0.947,0.949
3FO4_1_A,0.714,1.0,0.833,0.845
3FO6_1_A,0.783,1.0,0.878,0.885
3FOZ_1_C,0.955,1.0,0.977,0.977
3FOZ_1_D,0.5,0.5,0.5,0.5
3FS0_1_B-A,0.429,1.0,0.6,0.655
3FTE_1_C-D,0.0,0.0,0.0,0.0
3FTF_1_C-D,0.0,0.0,0.0,0.0
3FTM_1_B-A,0.75,1.0,0.857,0.866
3FTM_1_D-C,0.75,1.0,0.857,0.866
3FU2_1_A,0.625,1.0,0.769,0.791
3FU2_1_B,0.625,1.0,0.769,0.791
3FU2_1_C,0.625,1.0,0.769,0.791
3FWO_1_B,0.758,0.833,0.794,0.795
3G4M_1_A,0.773,1.0,0.872,0.879
3G4S_1_9,0.75,0.889,0.814,0.816
3G6E_1_9,0.75,0.889,0.814,0.816
3G71_1_9,0.75,0.889,0.814,0.816
3G78_1_A,0.603,0.716,0.655,0.657
3G8S_1_P,0.583,0.6,0.592,0.592
3G8S_1_Q,0.59,0.622,0.605,0.605
3G8S_1_R,0.59,0.622,0.605,0.605
3G8S_1_S,0.579,0.611,0.595,0.595
3G8T_1_P,0.61,0.641,0.625,0.625
3G8T_1_Q,0.556,0.588,0.571,0.572
3G8T_1_R,0.6,0.632,0.615,0.616
3G8T_1_S,0.5,0.514,0.507,0.507
3G96_1_P,0.595,0.611,0.603,0.603
3G96_1_Q,0.61,0.641,0.625,0.625
3G96_1_R,0.61,0.641,0.625,0.625
3G96_1_S,0.579,0.611,0.595,0.595
3G9C_1_P,0.611,0.647,0.629,0.629
3G9C_1_Q,0.619,0.65,0.634,0.634
3G9C_1_R,0.5,0.5,0.5,0.5
3G9C_1_S,0.65,0.684,0.667,0.667
3GAO_1_A,0.783,1.0,0.878,0.885
3GCA_1_A,0.714,1.0,0.833,0.845
3GER_1_A,0.783,1.0,0.878,0.885
3GES_1_A,0.783,1.0,0.878,0.885
3GLP_1_B-A,0.667,1.0,0.8,0.816
3GLP_1_C-D,0.667,1.0,0.8,0.816
3GM7_1_G-H,0.833,1.0,0.909,0.913
3GOG_1_A,0.773,1.0,0.872,0.879
3GOT_1_A,0.773,1.0,0.872,0.879
3GS1_1_D-C-A-B,0.526,0.714,0.606,0.613
3GS5_1_A,0.75,1.0,0.857,0.866
3GS5_1_C,0.727,0.8,0.762,0.763
3GS8_1_D-C-A-B,0.526,0.714,0.606,0.613
3GVN_1_A-B,0.714,1.0,0.833,0.845
3GX2_1_A,0.759,0.917,0.83,0.834
3GX3_1_A,0.733,0.917,0.815,0.82
3GX5_1_A,0.733,0.917,0.815,0.82
3GX6_1_A,0.759,0.917,0.83,0.834
3GX7_1_A,0.724,0.913,0.808,0.813
3H5X_1_T-P,0.857,1.0,0.923,0.926
3H5Y_1_T-P,0.857,1.0,0.923,0.926
3HAX_1_E,1.0,1.0,1.0,1.0
3HAY_1_E,1.0,1.0,1.0,1.0
3HHN_1_C,0.622,0.8,0.7,0.706
3HHN_1_E,0.622,0.8,0.7,0.706
3HJW_1_D,1.0,1.0,1.0,1.0
3HJY_1_D-C-E,0.524,0.688,0.595,0.6
3HL2_1_E,0.586,0.68,0.63,0.631
3HTX_1_B-C,0.95,1.0,0.974,0.975
3HTX_1_E-F,0.95,1.0,0.974,0.975
3I55_1_9,0.75,0.889,0.814,0.816
3I56_1_9,0.75,0.889,0.814,0.816
3IAB_1_R,1.0,1.0,1.0,1.0
3ICQ_1_D,0.4,0.333,0.364,0.365
3ICQ_1_E,0.412,0.389,0.4,0.4
3ID5_1_D,0.0,0.0,0.0,0.0
3ID5_1_H,0.0,0.0,0.0,0.0
3IGI_1_A,0.613,0.716,0.661,0.663
3IQN_1_A,0.517,0.625,0.566,0.569
3IQP_1_A,0.71,0.88,0.786,0.79
3IQR_1_A,0.733,0.917,0.815,0.82
3IRW_1_R,0.68,0.773,0.723,0.725
3IVK_1_C,0.605,0.788,0.684,0.69
3IVK_1_M,0.605,0.788,0.684,0.69
3IVN_1_A,0.792,1.0,0.884,0.89
3IVN_1_B,0.792,1.0,0.884,0.89
3IWN_1_A,0.679,0.731,0.704,0.704
3IWN_1_B,0.708,0.708,0.708,0.708
3IYQ_1_A,0.384,0.394,0.389,0.389
3IYR_1_A,0.417,0.417,0.417,0.417
3IZ4_1_A,0.6,0.706,0.649,0.651
3IZD_1_A,0.933,1.0,0.966,0.966
3IZY_1_N,0.0,0.0,0.0,0.0
3IZZ_1_A,0.85,0.895,0.872,0.872
3IZZ_1_B,0.848,0.903,0.875,0.875
3IZZ_1_D,0.0,0.0,0.0,0.0
3IZZ_1_E,0.931,1.0,0.964,0.965
3J0D_1_A,0.818,0.9,0.857,0.858
3J0D_1_B,1.0,1.0,1.0,1.0
3J0D_1_C,1.0,1.0,1.0,1.0
3J0D_1_D,1.0,1.0,1.0,1.0
3J0D_1_E,1.0,1.0,1.0,1.0
3J0D_1_F,0.333,0.5,0.4,0.408
3J0D_1_h-H,0.0,0.0,0.0,0.0
3J0E_1_A,1.0,1.0,1.0,1.0
3J0E_1_B,1.0,1.0,1.0,1.0
3J0E_1_C,1.0,1.0,1.0,1.0
3J0E_1_D,1.0,1.0,1.0,1.0
3J0E_1_e-E,0.0,0.0,0.0,0.0
3J0L_1_1,0.818,0.9,0.857,0.858
3J0L_1_2,0.32,0.333,0.327,0.327
3J0L_1_4,0.667,1.0,0.8,0.816
3J0L_1_6,0.0,0.0,0.0,0.0
3J0L_1_7,0.7,0.778,0.737,0.738
3J0L_1_8,1.0,1.0,1.0,1.0
3J0L_1_a,0.667,0.8,0.727,0.73
3J0L_1_b,0.0,0.0,0.0,0.0
3J0L_1_c,1.0,1.0,1.0,1.0
3J0L_1_g-G-d,0.8,0.889,0.842,0.843
3J0L_1_h,0.821,0.958,0.885,0.887
3J0L_1_V,0.955,1.0,0.977,0.977
3J0L_1_W,1.0,1.0,1.0,1.0
3J0L_1_Y,1.0,1.0,1.0,1.0
3J0O_1_2,0.32,0.333,0.327,0.327
3J0O_1_4,0.667,1.0,0.8,0.816
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.7,0.778,0.737,0.738
3J0O_1_8,1.0,1.0,1.0,1.0
3J0O_1_a,0.667,0.8,0.727,0.73
3J0O_1_b,0.0,0.0,0.0,0.0
3J0O_1_c,1.0,1.0,1.0,1.0
3J0O_1_g-G-d,0.8,0.889,0.842,0.843
3J0O_1_h,0.821,0.958,0.885,0.887
3J0O_1_V,0.955,1.0,0.977,0.977
3J0O_1_W,1.0,1.0,1.0,1.0
3J0O_1_Y,1.0,1.0,1.0,1.0
3J0P_1_2,0.32,0.333,0.327,0.327
3J0P_1_7,0.7,0.778,0.737,0.738
3J0P_1_a,0.667,0.8,0.727,0.73
3J0P_1_c,1.0,1.0,1.0,1.0
3J0P_1_g-G-d,0.8,0.889,0.842,0.843
3J0P_1_h,0.821,0.958,0.885,0.887
3J0P_1_W,0.524,0.5,0.512,0.512
3J0P_1_Y,1.0,1.0,1.0,1.0
3J0Q_1_2,0.32,0.333,0.327,0.327
3J0Q_1_7,0.7,0.778,0.737,0.738
3J0Q_1_9,0.8,1.0,0.889,0.894
3J0Q_1_a,0.667,0.8,0.727,0.73
3J0Q_1_c,1.0,1.0,1.0,1.0
3J0Q_1_g-G-d,0.8,0.889,0.842,0.843
3J0Q_1_h,0.821,0.958,0.885,0.887
3J0Q_1_W,0.524,0.5,0.512,0.512
3J0Q_1_Y,0.524,0.5,0.512,0.512
3J16_1_J,0.021,0.022,0.021,0.021
3J16_1_K,0.111,0.115,0.113,0.113
3J16_1_L,0.35,0.368,0.359,0.359
3J2C_1_O,0.689,0.795,0.738,0.74
3J3V_1_B,0.69,0.69,0.69,0.69
3J45_1_1,0.529,0.75,0.621,0.63
3J45_1_2,1.0,1.0,1.0,1.0
3J45_1_3,1.0,1.0,1.0,1.0
3J45_1_5,0.731,0.76,0.745,0.745
3J46_1_1,0.529,0.75,0.621,0.63
3J46_1_2,1.0,1.0,1.0,1.0
3J46_1_3,0.833,1.0,0.909,0.913
3J46_1_4,0.731,0.76,0.745,0.745
3J46_1_a,1.0,1.0,1.0,1.0
3J46_1_p,0.684,0.619,0.65,0.651
3J5L_1_B,0.235,0.222,0.229,0.229
3J5S_1_A,0.614,0.692,0.651,0.652
3J5S_1_B,1.0,1.0,1.0,1.0
3J5S_1_E,0.524,0.5,0.512,0.512
3J5Y_1_D,0.4,0.455,0.426,0.426
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.833,0.857,0.845,0.845
3J6Y_1_5S,0.838,0.861,0.849,0.849
3J77_1_5S,0.838,0.861,0.849,0.849
3J77_1_PT,0.524,0.5,0.512,0.512
3J78_1_5S,0.838,0.861,0.849,0.849
3J78_1_ET,0.524,0.5,0.512,0.512
3J78_1_PT,0.524,0.5,0.512,0.512
3J79_1_B,0.25,0.29,0.269,0.269
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.813,0.839,0.825,0.826
3J7P_1_7,0.813,0.839,0.825,0.826
3J7Q_1_7,0.813,0.839,0.825,0.826
3J7R_1_7,0.813,0.839,0.825,0.826
3J7R_1_S5,0.818,0.818,0.818,0.818
3J7R_1_S6,0.529,0.563,0.545,0.546
3J7Y_1_B,0.556,0.714,0.625,0.63
3J7Z_1_B,0.257,0.243,0.25,0.25
3J81_1_1,0.5,0.556,0.526,0.527
3J8G_1_A,0.25,0.242,0.246,0.246
3J92_1_2,0.952,1.0,0.976,0.976
3J92_1_7,0.833,0.857,0.845,0.845
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.529,0.692,0.6,0.605
3J9W_1_AX,0.571,0.632,0.6,0.601
3J9W_1_BB,0.677,0.7,0.689,0.689
3J9Y_1_B,0.278,0.263,0.27,0.27
3J9Y_1_v,0.524,0.524,0.524,0.524
3J9Z_1_LB,0.286,0.27,0.278,0.278
3J9Z_1_S6,0.952,0.952,0.952,0.952
3J9Z_1_S7,0.944,1.0,0.971,0.972
3JA1_1_LB,0.286,0.27,0.278,0.278
3JA1_1_S2,1.0,1.0,1.0,1.0
3JAG_1_2,0.55,0.579,0.564,0.564
3JAG_1_3,0.7,0.778,0.737,0.738
3JAG_1_7,0.833,0.857,0.845,0.845
3JAH_1_2,0.55,0.579,0.564,0.564
3JAH_1_3,0.7,0.778,0.737,0.738
3JAH_1_7,0.833,0.857,0.845,0.845
3JAI_1_2,0.55,0.579,0.564,0.564
3JAI_1_3,0.7,0.778,0.737,0.738
3JAI_1_7,0.833,0.857,0.845,0.845
3JAJ_1_3,0.632,0.667,0.649,0.649
3JAJ_1_4,0.149,0.179,0.163,0.163
3JAJ_1_7,0.818,0.844,0.831,0.831
3JAN_1_3,0.632,0.667,0.649,0.649
3JAN_1_4,0.149,0.179,0.163,0.163
3JAN_1_7,0.818,0.844,0.831,0.831
3JAP_1_1,0.476,0.526,0.5,0.501
3JAQ_1_1,0.368,0.368,0.368,0.368
3JB7_1_t-m,0.6,1.0,0.75,0.775
3JB9_1_C,0.9,0.964,0.931,0.932
3JB9_1_N-P,0.485,0.471,0.478,0.478
3JBN_1_7,0.524,0.5,0.512,0.512
3JBN_1_AB,0.25,0.29,0.269,0.269
3JBO_1_7,0.526,0.476,0.5,0.501
3JBO_1_AB,0.25,0.29,0.269,0.269
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.25,0.29,0.269,0.269
3JBU_1_a,0.226,0.219,0.222,0.222
3JBU_1_v,0.938,0.882,0.909,0.91
3JBV_1_a,0.267,0.267,0.267,0.267
3JBV_1_V,0.375,0.353,0.364,0.364
3JBV_1_W,0.5,0.5,0.5,0.5
3JCD_1_8,0.955,1.0,0.977,0.977
3JCD_1_9,1.0,1.0,1.0,1.0
3JCD_1_B,0.235,0.222,0.229,0.229
3JCE_1_6,0.913,1.0,0.955,0.956
3JCE_1_8,0.524,0.5,0.512,0.512
3JCE_1_9,0.923,0.857,0.889,0.889
3JCE_1_B,0.235,0.222,0.229,0.229
3JCJ_1_0,0.265,0.243,0.254,0.254
3JCJ_1_v,0.526,0.526,0.526,0.526
3JCM_1_E,1.0,1.0,1.0,1.0
3JCM_1_F,0.767,1.0,0.868,0.876
3JCN_1_B,0.25,0.243,0.247,0.247
3JCN_1_v,0.5,0.5,0.5,0.5
3JCS_1_3,0.342,0.382,0.361,0.362
3JCS_1_4,0.951,1.0,0.975,0.975
3JCS_1_5,0.222,0.2,0.211,0.211
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.375,0.429,0.4,0.401
3JCT_1_3,0.829,0.853,0.841,0.841
3JCT_1_6,0.583,0.875,0.7,0.714
3JQ4_1_B,0.788,0.839,0.813,0.813
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.565,0.619,0.591,0.592
3K0J_1_F,0.542,0.591,0.565,0.566
3K1V_1_A,0.625,1.0,0.769,0.791
3KFU_1_K,0.955,1.0,0.977,0.977
3KFU_1_L,0.955,1.0,0.977,0.977
3KFU_1_M,0.955,1.0,0.977,0.977
3KFU_1_N,0.955,1.0,0.977,0.977
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.5,1.0,0.667,0.707
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,0.833,1.0,0.909,0.913
3KTV_1_A,0.813,0.813,0.813,0.813
3KTV_1_C,0.8,0.824,0.812,0.812
3KTW_1_C,0.966,0.966,0.966,0.966
3KTW_1_D,0.857,0.96,0.906,0.907
3L0U_1_A,0.955,1.0,0.977,0.977
3L25_1_C-F,0.625,1.0,0.769,0.791
3L3C_1_P,0.571,0.588,0.58,0.58
3L3C_1_Q,0.61,0.641,0.625,0.625
3L3C_1_R,0.61,0.641,0.625,0.625
3L3C_1_S,0.563,0.581,0.571,0.572
3LA5_1_A,0.833,1.0,0.909,0.913
3LOA_1_B-A,0.467,0.538,0.5,0.501
3LQX_1_B,1.0,1.0,1.0,1.0
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.9,1.0,0.947,0.949
3LWO_1_D,1.0,1.0,1.0,1.0
3LWP_1_D,1.0,1.0,1.0,1.0
3LWQ_1_D,1.0,1.0,1.0,1.0
3LWR_1_D,1.0,1.0,1.0,1.0
3LWV_1_D,1.0,1.0,1.0,1.0
3MEI_1_A-B,0.0,0.0,0.0,0.0
3MJ3_1_B,1.0,1.0,1.0,1.0
3MJA_1_B,1.0,1.0,1.0,1.0
3MJB_1_A,1.0,1.0,1.0,1.0
3MOJ_1_A,0.913,1.0,0.955,0.956
3MQK_1_D-E,1.0,1.0,1.0,1.0
3MUM_1_R,0.24,0.25,0.245,0.245
3MUR_1_R,0.25,0.273,0.261,0.261
3MUT_1_R,0.24,0.25,0.245,0.245
3MUV_1_R,0.68,0.773,0.723,0.725
3MXH_1_R,0.24,0.273,0.255,0.256
3NCU_1_C-D,0.9,1.0,0.947,0.949
3NDB_1_M,1.0,1.0,1.0,1.0
3NJ7_1_A-B,0.0,0.0,0.0,0.0
3NJ7_1_C-D,0.0,0.0,0.0,0.0
3NJ7_1_E-F,0.0,0.0,0.0,0.0
3NKB_1_B,0.737,0.667,0.7,0.701
3NL0_1_B-C,0.6,1.0,0.75,0.775
3NMU_1_D-I,0.9,0.9,0.9,0.9
3NMU_1_E-K,0.9,0.9,0.9,0.9
3NPN_1_A,0.417,0.5,0.455,0.456
3NPQ_1_A,0.429,0.5,0.462,0.463
3NPQ_1_B,0.429,0.5,0.462,0.463
3NPQ_1_C,0.429,0.5,0.462,0.463
3NVI_1_E,0.667,0.667,0.667,0.667
3NVI_1_F,0.667,0.667,0.667,0.667
3NVK_1_K-G,1.0,1.0,1.0,1.0
3NVK_1_L-S,1.0,1.0,1.0,1.0
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.933,1.0,0.966,0.966
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,1.0,1.0
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,1.0,1.0
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,1.0,1.0
3OVB_1_D,1.0,1.0,1.0,1.0
3OVS_1_C,1.0,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,1.0,1.0
3OW2_1_9,0.853,0.935,0.892,0.893
3OWI_1_A,0.923,0.96,0.941,0.941
3OWI_1_B,0.923,0.96,0.941,0.941
3OWW_1_A,0.923,0.96,0.941,0.941
3OWW_1_B,0.923,0.96,0.941,0.941
3OWZ_1_A,0.923,0.96,0.941,0.941
3OWZ_1_B,0.885,0.958,0.92,0.921
3OX0_1_A,0.923,0.96,0.941,0.941
3OX0_1_B,0.923,0.96,0.941,0.941
3OXB_1_A,0.92,0.958,0.939,0.939
3OXB_1_B,0.92,0.958,0.939,0.939
3OXD_1_A,0.923,1.0,0.96,0.961
3OXD_1_B,0.923,1.0,0.96,0.961
3OXE_1_A,0.923,0.96,0.941,0.941
3OXE_1_B,0.923,0.96,0.941,0.941
3OXJ_1_A,0.923,0.96,0.941,0.941
3OXJ_1_B,0.923,0.96,0.941,0.941
3OXM_1_A,0.923,0.96,0.941,0.941
3OXM_1_B,0.923,0.96,0.941,0.941
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.634,0.684,0.658,0.659
3P59_1_E-A-C-G-B-D-F-H,0.0,0.0,0.0,0.0
3PDR_1_A,0.796,0.867,0.83,0.831
3PDR_1_X,0.8,0.87,0.833,0.834
3PHP_1_A,1.0,1.0,1.0,1.0
3PIO_1_Y,0.818,0.844,0.831,0.831
3PIP_1_Y,0.781,0.806,0.794,0.794
3PLA_1_G-H-I-J,0.667,0.8,0.727,0.73
3PLA_1_N-O,1.0,1.0,1.0,1.0
3Q1Q_1_C,0.846,0.88,0.863,0.863
3Q1R_1_C,0.846,0.88,0.863,0.863
3Q3Z_1_A,0.417,0.5,0.455,0.456
3Q3Z_1_V,0.417,0.5,0.455,0.456
3Q50_1_A,0.714,1.0,0.833,0.845
3Q51_1_A,0.714,1.0,0.833,0.845
3QRP_1_B-C,0.667,1.0,0.8,0.816
3QSY_1_D,1.0,1.0,1.0,1.0
3R1C_1_a-b,0.667,1.0,0.8,0.816
3R1C_1_A-B,0.667,1.0,0.8,0.816
3R1C_1_c-d,0.667,1.0,0.8,0.816
3R1C_1_C-D,0.667,1.0,0.8,0.816
3R1C_1_e-f,0.667,1.0,0.8,0.816
3R1C_1_E-F,0.667,1.0,0.8,0.816
3R1C_1_g-h,0.667,1.0,0.8,0.816
3R1C_1_G-H,0.667,1.0,0.8,0.816
3R1C_1_i-j,0.667,1.0,0.8,0.816
3R1C_1_I-J,0.667,1.0,0.8,0.816
3R1C_1_K-L,0.667,1.0,0.8,0.816
3R1C_1_M-N,0.667,1.0,0.8,0.816
3R1C_1_O-P,0.667,1.0,0.8,0.816
3R1C_1_Q-R,0.667,1.0,0.8,0.816
3R1C_1_S-Y,0.667,1.0,0.8,0.816
3R1C_1_T-U,0.667,1.0,0.8,0.816
3R1C_1_V-Z,0.667,1.0,0.8,0.816
3R1C_1_W-X,0.667,1.0,0.8,0.816
3R1D_1_A-B,0.5,0.667,0.571,0.577
3R1D_1_C-D,0.5,0.667,0.571,0.577
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.73,0.844,0.783,0.785
3R1H_1_F,0.73,0.844,0.783,0.785
3R1L_1_C,0.73,0.844,0.783,0.785
3R1L_1_F,0.73,0.844,0.783,0.785
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,1.0,1.0,1.0,1.0
3R9X_1_C,0.9,0.9,0.9,0.9
3RG5_1_A,0.933,1.0,0.966,0.966
3RG5_1_B,0.933,1.0,0.966,0.966
3RKF_1_A,0.833,1.0,0.909,0.913
3RKF_1_B,0.833,1.0,0.909,0.913
3RKF_1_C,0.833,1.0,0.909,0.913
3RKF_1_D,0.833,1.0,0.909,0.913
3RW6_1_F,1.0,1.0,1.0,1.0
3RW6_1_H,1.0,1.0,1.0,1.0
3S49_1_A-B,0.0,0.0,0.0,0.0
3S49_1_C-D,0.0,0.0,0.0,0.0
3S49_1_E-F,0.0,0.0,0.0,0.0
3S4P_1_A-B,0.875,1.0,0.933,0.935
3S7C_1_A,0.6,0.75,0.667,0.671
3S8U_1_A,0.2,0.333,0.25,0.258
3SD3_1_A,0.7,0.875,0.778,0.783
3SIU_1_C,1.0,1.0,1.0,1.0
3SIU_1_F,1.0,1.0,1.0,1.0
3SIV_1_C-F,0.7,0.636,0.667,0.667
3SIV_1_I-L,0.7,0.636,0.667,0.667
3SJ2_1_A-B,0.857,1.0,0.923,0.926
3SKI_1_B,0.84,1.0,0.913,0.917
3SKL_1_A,0.833,1.0,0.909,0.913
3SKL_1_B,0.833,1.0,0.909,0.913
3SKR_1_A,0.833,1.0,0.909,0.913
3SKR_1_B,0.833,1.0,0.909,0.913
3SKT_1_A,0.833,1.0,0.909,0.913
3SKT_1_B,0.833,1.0,0.909,0.913
3SKW_1_A,0.833,1.0,0.909,0.913
3SKW_1_B,0.818,1.0,0.9,0.905
3SN2_1_B,0.917,1.0,0.957,0.957
3SNP_1_C,0.0,0.0,0.0,0.0
3SNP_1_D,0.0,0.0,0.0,0.0
3SUH_1_X,0.733,0.846,0.786,0.788
3SUX_1_X,0.733,0.846,0.786,0.788
3SUY_1_X,0.733,0.846,0.786,0.788
3SYW_1_A-B,0.929,1.0,0.963,0.964
3SZX_1_A-B,0.929,1.0,0.963,0.964
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.515,0.708,0.596,0.604
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.368,0.389,0.378,0.379
3TRZ_1_U,1.0,1.0,1.0,1.0
3TRZ_1_V,1.0,1.0,1.0,1.0
3TRZ_1_W,1.0,1.0,1.0,1.0
3TRZ_1_X,1.0,1.0,1.0,1.0
3TRZ_1_Y,1.0,1.0,1.0,1.0
3TRZ_1_Z,1.0,1.0,1.0,1.0
3TS0_1_U,1.0,1.0,1.0,1.0
3TS0_1_V,1.0,1.0,1.0,1.0
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.35,0.35,0.35,0.35
3TZR_1_A-B,0.417,0.556,0.476,0.481
3U4M_1_B,0.545,0.522,0.533,0.533
3U56_1_B,0.545,0.522,0.533,0.533
3UCU_1_R,0.24,0.273,0.255,0.256
3UCZ_1_R,0.24,0.273,0.255,0.256
3UD3_1_R,0.24,0.273,0.255,0.256
3UD4_1_R,0.25,0.286,0.267,0.267
3UMY_1_B,0.545,0.522,0.533,0.533
3UZS_1_C,0.714,0.714,0.714,0.714
3V11_1_D,0.524,0.524,0.524,0.524
3V7E_1_C,0.826,0.95,0.884,0.886
3V7E_1_D,0.822,0.949,0.881,0.883
3VJR_1_B,1.0,1.0,1.0,1.0
3VJR_1_D,1.0,1.0,1.0,1.0
3VNU_1_G-T,0.8,1.0,0.889,0.894
3VNV_1_T-G,0.857,1.0,0.923,0.926
3VRS_1_A,0.333,0.455,0.385,0.389
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.778,1.0,0.875,0.882
3W1K_1_F,0.969,1.0,0.984,0.984
3W1K_1_G,0.969,1.0,0.984,0.984
3W1K_1_H,0.969,1.0,0.984,0.984
3W1K_1_I,0.969,1.0,0.984,0.984
3W1K_1_J,0.969,1.0,0.984,0.984
3W3S_1_B,0.618,0.7,0.656,0.658
3WBM_1_X-Y,0.9,1.0,0.947,0.949
3WC1_1_P,0.55,0.647,0.595,0.597
3WC1_1_Q,0.55,0.647,0.595,0.597
3WC2_1_P,0.455,0.5,0.476,0.477
3WC2_1_Q,0.5,0.556,0.526,0.527
3WFQ_1_A,0.947,1.0,0.973,0.973
3WFQ_1_B,0.895,0.895,0.895,0.895
3WFQ_1_C,0.9,0.9,0.9,0.9
3WFQ_1_D,0.895,0.895,0.895,0.895
3WFR_1_A,0.895,0.895,0.895,0.895
3WFR_1_B,0.9,0.9,0.9,0.9
3WFR_1_C,0.9,0.9,0.9,0.9
3WFR_1_D,0.895,0.895,0.895,0.895
3WFS_1_A,1.0,1.0,1.0,1.0
3WFS_1_B,0.952,1.0,0.976,0.976
3WQY_1_C,0.304,0.269,0.286,0.286
3WQZ_1_C,0.292,0.269,0.28,0.28
3WRU_1_A-B,0.875,1.0,0.933,0.935
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.56,0.636,0.596,0.597
3ZGZ_1_E,0.52,0.619,0.565,0.567
3ZJT_1_B,0.636,0.636,0.636,0.636
3ZJU_1_B,0.478,0.524,0.5,0.501
3ZJV_1_B,0.56,0.636,0.596,0.597
3ZN8_1_G,0.125,0.125,0.125,0.125
402D_1_A-B,0.0,0.0,0.0,0.0
405D_1_A-B,0.857,1.0,0.923,0.926
406D_1_A-E,0.571,0.8,0.667,0.676
409D_1_A-B,0.75,1.0,0.857,0.866
409D_1_C-D,0.75,1.0,0.857,0.866
409D_1_E-F,0.75,1.0,0.857,0.866
418D_1_A-B,0.833,1.0,0.909,0.913
