,PPV,TPR,F1,INF-MCC
3NDB_1_M,0.269,0.538,0.359,0.381
3NKB_1_B,0.059,0.167,0.087,0.099
3NL0_1_B-C,0.5,0.5,0.5,0.5
3NMU_1_D-I,0.273,0.6,0.375,0.405
3NMU_1_E-K,0.385,0.5,0.435,0.439
3NPN_1_A,0.231,0.5,0.316,0.34
3NPQ_1_A,0.0,0.0,0.0,0.0
3NPQ_1_B,0.0,0.0,0.0,0.0
3NPQ_1_C,0.0,0.0,0.0,0.0
3NVI_1_E,0.25,0.5,0.333,0.354
3NVI_1_F,0.25,0.5,0.333,0.354
3NVK_1_K-G,0.286,0.667,0.4,0.436
3NVK_1_L-S,0.222,0.333,0.267,0.272
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,1.0,1.0
3OVB_1_D,0.0,0.0,0.0,0.0
3OVS_1_C,1.0,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,1.0,1.0
3OW2_1_9,0.258,0.421,0.32,0.33
3OWI_1_A,0.25,0.429,0.316,0.327
3OWI_1_B,0.167,0.286,0.211,0.218
3OWW_1_A,0.273,0.375,0.316,0.32
3OWW_1_B,0.154,0.222,0.182,0.185
3OWZ_1_A,0.167,0.286,0.211,0.218
3OWZ_1_B,0.182,0.286,0.222,0.228
3OX0_1_A,0.273,0.429,0.333,0.342
3OX0_1_B,0.167,0.222,0.19,0.192
3OXB_1_A,0.385,0.556,0.455,0.462
3OXB_1_B,0.308,0.4,0.348,0.351
3OXD_1_A,0.333,0.5,0.4,0.408
3OXD_1_B,0.25,0.375,0.3,0.306
3OXE_1_A,0.25,0.429,0.316,0.327
3OXE_1_B,0.167,0.222,0.19,0.192
3OXJ_1_A,0.273,0.375,0.316,0.32
3OXJ_1_B,0.167,0.222,0.19,0.192
3OXM_1_A,0.273,0.429,0.333,0.342
3OXM_1_B,0.167,0.222,0.19,0.192
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.031,0.067,0.043,0.046
3P59_1_E-A-C-G-B-D-F-H,0.0,0.0,0.0,0.0
3PDR_1_A,0.108,0.267,0.154,0.17
3PDR_1_X,0.088,0.167,0.115,0.121
3PHP_1_A,0.0,0.0,0.0,0.0
3PIO_1_Y,0.231,0.3,0.261,0.263
3PIP_1_Y,0.194,0.318,0.241,0.249
3PLA_1_G-H-I-J,0.0,0.0,0.0,0.0
3PLA_1_N-O,0.0,0.0,0.0,0.0
3Q1Q_1_C,0.231,0.375,0.286,0.294
3Q1R_1_C,0.214,0.429,0.286,0.303
3Q3Z_1_A,0.25,0.375,0.3,0.306
3Q3Z_1_V,0.231,0.333,0.273,0.277
3Q50_1_A,0.077,0.2,0.111,0.124
3Q51_1_A,0.0,0.0,0.0,0.0
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.0,0.0,0.0,0.0
3QSY_1_D,0.455,0.417,0.435,0.435
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1H_1_C,0.154,0.2,0.174,0.175
3R1H_1_F,0.154,0.222,0.182,0.185
3R1L_1_C,0.091,0.143,0.111,0.114
3R1L_1_F,0.154,0.182,0.167,0.167
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.4,0.333,0.364,0.365
3R9X_1_C,0.25,0.5,0.333,0.354
3RG5_1_A,0.273,0.5,0.353,0.369
3RG5_1_B,0.3,0.6,0.4,0.424
3RKF_1_A,0.125,0.222,0.16,0.167
3RKF_1_B,0.143,0.333,0.2,0.218
3RKF_1_C,0.091,0.167,0.118,0.123
3RKF_1_D,0.111,0.2,0.143,0.149
3RW6_1_F,0.0,0.0,0.0,0.0
3RW6_1_H,0.0,0.0,0.0,0.0
3S4P_1_A-B,0.333,0.333,0.333,0.333
3S7C_1_A,0.0,0.0,0.0,0.0
3S8U_1_A,0.0,0.0,0.0,0.0
3SD3_1_A,0.2,0.5,0.286,0.316
3SIU_1_C,0.0,0.0,0.0,0.0
3SIU_1_F,0.0,0.0,0.0,0.0
3SIV_1_C-F,0.0,0.0,0.0,0.0
3SIV_1_I-L,0.0,0.0,0.0,0.0
3SJ2_1_A-B,0.0,0.0,0.0,0.0
3SKI_1_B,0.167,0.167,0.167,0.167
3SKL_1_A,0.0,0.0,0.0,0.0
3SKL_1_B,0.0,0.0,0.0,0.0
3SKR_1_A,0.0,0.0,0.0,0.0
3SKR_1_B,0.0,0.0,0.0,0.0
3SKT_1_A,0.0,0.0,0.0,0.0
3SKT_1_B,0.0,0.0,0.0,0.0
3SKW_1_A,0.0,0.0,0.0,0.0
3SKW_1_B,0.143,0.2,0.167,0.169
3SN2_1_B,0.0,0.0,0.0,0.0
3SUH_1_X,0.2,0.4,0.267,0.283
3SUX_1_X,0.2,0.286,0.235,0.239
3SUY_1_X,0.182,0.286,0.222,0.228
3SYW_1_A-B,1.0,1.0,1.0,1.0
3SZX_1_A-B,1.0,1.0,1.0,1.0
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.167,0.2,0.182,0.183
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.0,0.0,0.0,0.0
3TRZ_1_U,0.0,0.0,0.0,0.0
3TRZ_1_V,0.0,0.0,0.0,0.0
3TRZ_1_W,0.0,0.0,0.0,0.0
3TRZ_1_X,0.0,0.0,0.0,0.0
3TRZ_1_Y,0.0,0.0,0.0,0.0
3TRZ_1_Z,0.0,0.0,0.0,0.0
3TS0_1_U,0.0,0.0,0.0,0.0
3TS0_1_V,0.0,0.0,0.0,0.0
3TUP_1_T,0.538,0.778,0.636,0.647
3TZR_1_A-B,0.0,0.0,0.0,0.0
3U4M_1_B,0.45,0.75,0.563,0.581
3U56_1_B,0.409,0.6,0.486,0.495
3UCU_1_R,0.15,0.273,0.194,0.202
3UCZ_1_R,0.188,0.333,0.24,0.25
3UD3_1_R,0.143,0.273,0.188,0.197
3UD4_1_R,0.176,0.333,0.231,0.243
3UMY_1_B,0.45,0.6,0.514,0.52
3UZS_1_C,0.0,0.0,0.0,0.0
3V11_1_D,0.167,0.25,0.2,0.204
3V7E_1_C,0.048,0.071,0.057,0.058
3V7E_1_D,0.069,0.08,0.074,0.074
3VJR_1_B,0.5,0.5,0.5,0.5
3VJR_1_D,0.5,0.5,0.5,0.5
3VNU_1_G-T,0.5,0.333,0.4,0.408
3VRS_1_A,0.2,0.5,0.286,0.316
3VYY_1_E-F,1.0,1.0,1.0,1.0
3W1K_1_F,0.167,0.333,0.222,0.236
3W1K_1_G,0.182,0.5,0.267,0.302
3W1K_1_H,0.182,0.333,0.235,0.246
3W1K_1_I,0.182,0.333,0.235,0.246
3W1K_1_J,0.182,0.333,0.235,0.246
3W3S_1_B,0.4,0.5,0.444,0.447
3WBM_1_X-Y,0.0,0.0,0.0,0.0
3WC1_1_P,0.125,0.333,0.182,0.204
3WC1_1_Q,0.143,0.333,0.2,0.218
3WC2_1_P,0.286,0.571,0.381,0.404
3WC2_1_Q,0.313,0.417,0.357,0.361
3WFQ_1_A,0.5,0.714,0.588,0.598
3WFQ_1_B,0.5,0.667,0.571,0.577
3WFQ_1_C,0.545,0.667,0.6,0.603
3WFQ_1_D,0.5,0.667,0.571,0.577
3WFR_1_A,0.444,0.667,0.533,0.544
3WFR_1_B,0.556,0.714,0.625,0.63
3WFR_1_C,0.6,0.667,0.632,0.632
3WFR_1_D,0.417,0.455,0.435,0.435
3WFS_1_A,0.5,0.6,0.545,0.548
3WFS_1_B,0.5,0.556,0.526,0.527
3WQY_1_C,0.231,0.333,0.273,0.277
3WQZ_1_C,0.3,0.429,0.353,0.359
3WRU_1_A-B,0.0,0.0,0.0,0.0
3X1L_1_I,0.0,0.0,0.0,0.0
3ZGZ_1_B,0.25,0.75,0.375,0.433
3ZGZ_1_E,0.333,0.8,0.471,0.516
3ZJT_1_B,0.267,0.8,0.4,0.462
3ZJU_1_B,0.133,0.286,0.182,0.195
3ZJV_1_B,0.267,0.667,0.381,0.422
3ZN8_1_G,0.105,0.2,0.138,0.145
402D_1_A-B,0.0,0.0,0.0,0.0
405D_1_A-B,0.0,0.0,0.0,0.0
406D_1_A-E,0.0,0.0,0.0,0.0
419D_1_A-B,0.0,0.0,0.0,0.0
420D_1_A-B,0.0,0.0,0.0,0.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.0,0.0,0.0,0.0
429D_1_C-D,0.0,0.0,0.0,0.0
430D_1_A,0.125,0.333,0.182,0.204
437D_1_A,0.0,0.0,0.0,0.0
462D_1_B-A,0.143,0.167,0.154,0.154
472D_1_A-B,0.0,0.0,0.0,0.0
480D_1_A,0.167,0.5,0.25,0.289
483D_1_A,0.167,0.5,0.25,0.289
484D_2_B,0.0,0.0,0.0,0.0
486D_1_A,0.0,0.0,0.0,0.0
486D_1_C,0.0,0.0,0.0,0.0
486D_1_E,0.0,0.0,0.0,0.0
488D_1_D-B-A-C,0.333,0.5,0.4,0.408
4A2X_1_L-M,0.0,0.0,0.0,0.0
4A2X_1_N-O,0.5,0.5,0.5,0.5
4A36_1_R-S,0.0,0.0,0.0,0.0
4A36_1_T-U,0.0,0.0,0.0,0.0
4A4R_1_A,0.0,0.0,0.0,0.0
4A4S_1_A,0.0,0.0,0.0,0.0
4AL5_1_B,0.0,0.0,0.0,0.0
4AL6_1_B,0.0,0.0,0.0,0.0
4AL7_1_B,0.0,0.0,0.0,0.0
4ANG_1_R,0.0,0.0,0.0,0.0
4ANG_1_S,0.5,0.5,0.5,0.5
4AOB_1_A,0.059,0.111,0.077,0.081
4AQ7_1_B,0.333,0.8,0.471,0.516
4AQ7_1_E,0.333,0.8,0.471,0.516
4AQY_1_Z-W,0.667,1.0,0.8,0.816
4ARC_1_B,0.214,0.5,0.3,0.327
4ARI_1_B,0.154,0.4,0.222,0.248
4AS1_1_B,0.214,0.6,0.316,0.359
4ATO_1_G,0.0,0.0,0.0,0.0
4AY2_1_C,0.0,0.0,0.0,0.0
4B3M_1_Z-W,0.333,0.333,0.333,0.333
4B3R_1_Z-W,0.5,0.5,0.5,0.5
4B3S_1_Z-W,0.5,0.5,0.5,0.5
4B3T_1_Z-W,0.333,0.25,0.286,0.289
4B5R_1_A,0.214,0.3,0.25,0.254
4BW0_1_A,0.2,1.0,0.333,0.447
4BY9_1_A,0.0,0.0,0.0,0.0
4BY9_1_B,0.0,0.0,0.0,0.0
4C4W_1_D,0.0,0.0,0.0,0.0
4C4W_1_H,0.0,0.0,0.0,0.0
4C7O_1_E,0.5,0.333,0.4,0.408
4C8Y_1_C,0.0,0.0,0.0,0.0
4C8Z_1_C,0.0,0.0,0.0,0.0
4C9D_1_D,0.0,0.0,0.0,0.0
4CQN_1_B,0.286,0.667,0.4,0.436
4CQN_1_E,0.286,0.667,0.4,0.436
4CSU_1_A,0.2,0.348,0.254,0.264
4CXG_1_1,0.174,0.571,0.267,0.315
4CXG_1_2,0.0,0.0,0.0,0.0
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,1.0,1.0,1.0,1.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.0,0.0,0.0,0.0
4CXH_1_1,0.174,0.571,0.267,0.315
4CXH_1_2,0.0,0.0,0.0,0.0
4CXH_1_a,0.0,0.0,0.0,0.0
4CXH_1_b,1.0,1.0,1.0,1.0
4CXH_1_c,0.0,0.0,0.0,0.0
4CXH_1_Y,0.0,0.0,0.0,0.0
4D5N_1_X,0.013,0.053,0.021,0.026
4D5Y_1_4,0.182,0.2,0.19,0.191
4D61_1_j,0.013,0.053,0.021,0.026
4D67_1_4,0.182,0.2,0.19,0.191
4DB2_1_H-G,0.0,0.0,0.0,0.0
4DR4_1_W-V,0.25,0.25,0.25,0.25
4DR5_1_W-V,0.25,0.25,0.25,0.25
4DR6_1_W-V,0.0,0.0,0.0,0.0
4DR7_1_W,0.5,1.0,0.667,0.707
4DS6_1_A,0.135,0.244,0.174,0.182
4E48_1_A-B,0.667,1.0,0.8,0.816
4E58_1_D-C-E,0.0,0.0,0.0,0.0
4E59_1_A-B,0.0,0.0,0.0,0.0
4E5C_1_A-B,0.0,0.0,0.0,0.0
4E8K_1_A,0.182,0.326,0.233,0.243
4E8M_1_A,0.135,0.222,0.168,0.173
4E8N_1_A,0.156,0.3,0.205,0.216
4E8P_1_A,0.175,0.333,0.23,0.242
4E8Q_1_A,0.16,0.333,0.216,0.231
4E8R_1_A,0.138,0.235,0.174,0.18
4E8T_1_A,0.163,0.289,0.208,0.217
4E8V_1_A,0.152,0.25,0.189,0.195
4EN5_1_A,0.25,1.0,0.4,0.5
4ENA_1_A,0.167,0.333,0.222,0.236
4ENB_1_A,0.25,1.0,0.4,0.5
4ENC_1_A,0.167,0.5,0.25,0.289
4ERD_1_C-D,0.0,0.0,0.0,0.0
4ERJ_1_A,0.152,0.5,0.233,0.275
4ERL_1_A,0.161,0.625,0.256,0.318
4EYA_1_a-b,0.0,0.0,0.0,0.0
4EYA_1_c-d,0.167,0.25,0.2,0.204
4EYA_1_e-f,0.0,0.0,0.0,0.0
4EYA_1_g-h,0.143,0.25,0.182,0.189
4EYA_1_i-j,0.0,0.0,0.0,0.0
4EYA_1_k-l,0.0,0.0,0.0,0.0
4EYA_1_m-n,0.0,0.0,0.0,0.0
4EYA_1_o-p,0.167,0.25,0.2,0.204
4EYA_1_q-r,0.0,0.0,0.0,0.0
4EYA_1_s-t,0.143,0.25,0.182,0.189
4F8U_1_A-B,0.0,0.0,0.0,0.0
4F8V_1_A-B,0.333,0.333,0.333,0.333
4FAQ_1_A,0.171,0.259,0.206,0.21
4FAR_1_A,0.141,0.282,0.188,0.199
4FAU_1_A,0.171,0.325,0.224,0.236
4FAX_1_A,0.107,0.16,0.128,0.131
4FB0_1_A,0.139,0.282,0.186,0.198
4FE5_1_B,0.2,0.375,0.261,0.274
4FEJ_1_B,0.143,0.286,0.19,0.202
4FEL_1_B,0.125,0.25,0.167,0.177
4FEN_1_B,0.143,0.4,0.211,0.239
4FEO_1_B,0.133,0.333,0.19,0.211
4FEP_1_B,0.154,0.4,0.222,0.248
4FNJ_1_A,0.667,0.667,0.667,0.667
4FRG_1_B,0.25,0.75,0.375,0.433
4FRG_1_X,0.25,0.75,0.375,0.433
4FRN_1_A,0.071,0.333,0.118,0.154
4FRN_1_B,0.071,0.333,0.118,0.154
4FWT_1_G-T,1.0,1.0,1.0,1.0
4G6P_1_B-C-A,0.0,0.0,0.0,0.0
4G6R_1_D-C-A-B,0.0,0.0,0.0,0.0
4G6S_1_B-C-A,0.0,0.0,0.0,0.0
4GCW_1_B,0.5,0.625,0.556,0.559
4GKJ_1_X-W,0.0,0.0,0.0,0.0
4GL2_1_C-D,0.333,0.2,0.25,0.258
4GL2_1_E-F,0.0,0.0,0.0,0.0
4GMA_1_Z,0.25,0.36,0.295,0.3
4GPW_1_A-B,0.0,0.0,0.0,0.0
4GPX_1_A-B,0.0,0.0,0.0,0.0
4GPY_1_A-B,0.0,0.0,0.0,0.0
4GXY_1_A,0.194,0.3,0.235,0.241
4ILM_1_E,0.5,0.5,0.5,0.5
4ILM_1_I,0.333,0.5,0.4,0.408
4ILM_1_K,0.0,0.0,0.0,0.0
4ILM_1_M,0.0,0.0,0.0,0.0
4ILM_1_O,0.0,0.0,0.0,0.0
4IO9_1_Y,0.276,0.421,0.333,0.341
4IOA_1_Y,0.276,0.381,0.32,0.324
4IOC_1_Y,0.25,0.381,0.302,0.309
4IQS_1_A-B,0.0,0.0,0.0,0.0
4IQS_1_C-D,0.0,0.0,0.0,0.0
4IQX_1_B-C,0.0,0.0,0.0,0.0
4J50_1_A-B,0.333,1.0,0.5,0.577
4JAB_1_A-B,0.0,0.0,0.0,0.0
4JAH_1_A-B,0.0,0.0,0.0,0.0
4JAH_1_C-D,0.0,0.0,0.0,0.0
4JF2_1_A,0.25,0.3,0.273,0.274
4JNX_1_B-G,0.0,0.0,0.0,0.0
4JRC_1_A,0.273,0.5,0.353,0.369
4JRC_1_B,0.25,0.375,0.3,0.306
4JXX_1_B,0.4,1.0,0.571,0.632
4JXZ_1_B,0.364,0.8,0.5,0.539
4JYZ_1_B,0.333,0.667,0.444,0.471
4K27_1_U,0.444,1.0,0.615,0.667
4K31_1_B-C,0.0,0.0,0.0,0.0
4K32_1_A-B,0.5,1.0,0.667,0.707
4K4S_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
4K4T_1_B-C-D,0.0,0.0,0.0,0.0
4K4T_1_F-G-H,0.0,0.0,0.0,0.0
4K4W_1_B-C,0.0,0.0,0.0,0.0
4K4W_1_F-G,0.333,0.333,0.333,0.333
4K4X_1_B-C-D,0.0,0.0,0.0,0.0
4K4X_1_F-G-H,0.0,0.0,0.0,0.0
4K4X_1_J-K-L,0.0,0.0,0.0,0.0
4K4X_1_N-O-P,0.0,0.0,0.0,0.0
4K4Z_1_B-C-D,0.0,0.0,0.0,0.0
4K4Z_1_F-G-H,0.0,0.0,0.0,0.0
4K4Z_1_J-K-L,0.333,0.5,0.4,0.408
4K4Z_1_N-O-P,0.0,0.0,0.0,0.0
4K50_1_B,0.5,1.0,0.667,0.707
4K50_1_F,1.0,1.0,1.0,1.0
4K50_1_J,0.5,1.0,0.667,0.707
4K50_1_N,1.0,1.0,1.0,1.0
4KJI_1_C,0.0,0.0,0.0,0.0
4KJI_1_D,0.0,0.0,0.0,0.0
4KQ0_1_B-E,0.2,0.5,0.286,0.316
4KQY_1_A,0.056,0.071,0.063,0.063
4KR2_1_C,0.375,0.667,0.48,0.5
4KR3_1_C,0.357,0.714,0.476,0.505
4KR6_1_C,0.0,0.0,0.0,0.0
4KR6_1_D,1.0,1.0,1.0,1.0
4KR7_1_X,0.0,0.0,0.0,0.0
4KR9_1_M,0.0,0.0,0.0,0.0
4KR9_1_X,0.0,0.0,0.0,0.0
4KYY_1_A-B,0.0,0.0,0.0,0.0
4KZ2_1_B-A-C,0.0,0.0,0.0,0.0
4KZD_1_R,0.263,0.5,0.345,0.363
4KZE_1_R,0.25,0.5,0.333,0.354
4KZZ_1_j,0.2,0.4,0.267,0.283
4L47_1_QV,0.462,0.6,0.522,0.526
4L47_1_RB,0.303,0.4,0.345,0.348
4L47_1_XV,0.462,0.6,0.522,0.526
4L47_1_YB,0.345,0.455,0.392,0.396
4L71_1_QV,0.462,0.6,0.522,0.526
4L71_1_RB,0.31,0.409,0.353,0.356
4L71_1_XV,0.462,0.6,0.522,0.526
4L71_1_YB,0.294,0.385,0.333,0.336
4L81_1_A,0.25,0.286,0.267,0.267
4LCK_1_B,0.357,0.455,0.4,0.403
4LCK_1_C,0.211,0.308,0.25,0.255
4LCK_1_E,0.308,0.444,0.364,0.37
4LCK_1_F,0.211,0.286,0.242,0.245
4LEL_1_QV,0.462,0.6,0.522,0.526
4LEL_1_RB,0.3,0.45,0.36,0.367
4LEL_1_XV,0.462,0.6,0.522,0.526
4LEL_1_YB,0.313,0.417,0.357,0.361
4LFZ_1_QV,0.462,0.6,0.522,0.526
4LFZ_1_RB,0.256,0.323,0.286,0.288
4LFZ_1_XV,0.462,0.6,0.522,0.526
4LFZ_1_YB,0.297,0.423,0.349,0.355
4LGT_1_E,0.0,0.0,0.0,0.0
4LGT_1_F,0.0,0.0,0.0,0.0
4LNT_1_QV,0.5,0.75,0.6,0.612
4LNT_1_RB,0.323,0.417,0.364,0.367
4LNT_1_XV,0.545,0.75,0.632,0.64
4LNT_1_YB,0.333,0.455,0.385,0.389
4LSK_1_QV,0.462,0.6,0.522,0.526
4LSK_1_RB,0.355,0.478,0.407,0.412
4LSK_1_XV,0.462,0.6,0.522,0.526
4LSK_1_YB,0.323,0.4,0.357,0.359
4LT8_1_QV,0.5,0.6,0.545,0.548
4LT8_1_RB,0.324,0.458,0.379,0.385
4LT8_1_XV,0.545,0.75,0.632,0.64
4LT8_1_YB,0.345,0.455,0.392,0.396
4LVV_1_A,0.188,0.375,0.25,0.265
4LVW_1_A,0.188,0.375,0.25,0.265
4LVX_1_A,0.188,0.375,0.25,0.265
4LVY_1_A,0.188,0.375,0.25,0.265
4LVZ_1_A,0.2,0.5,0.286,0.316
4LW0_1_A,0.2,0.5,0.286,0.316
4LX5_1_A,0.154,0.4,0.222,0.248
4LX6_1_A,0.133,0.286,0.182,0.195
4M2Z_1_C,0.0,0.0,0.0,0.0
4M2Z_1_D,0.0,0.0,0.0,0.0
4M30_1_D,0.0,0.0,0.0,0.0
4M4O_1_B,0.3,0.429,0.353,0.359
4M6D_1_B,0.25,0.4,0.308,0.316
4M6D_1_D,0.286,0.4,0.333,0.338
4M6D_1_F,0.273,0.375,0.316,0.32
4M6D_1_H,0.222,0.286,0.25,0.252
4M6D_1_J,0.182,0.286,0.222,0.228
4M6D_1_L,0.333,0.5,0.4,0.408
4MCE_1_B-A,0.0,0.0,0.0,0.0
4MCE_1_D-C,0.0,0.0,0.0,0.0
4MCF_1_B-D-C-A,0.0,0.0,0.0,0.0
4MCF_1_F-E,0.0,0.0,0.0,0.0
4MCF_1_H-G,0.0,0.0,0.0,0.0
4MEG_1_B,0.091,0.133,0.108,0.11
4MEH_1_B,0.118,0.333,0.174,0.198
4MGM_1_A,0.375,0.6,0.462,0.474
4MGM_1_B,0.429,0.6,0.5,0.507
4MGN_1_A,0.059,0.2,0.091,0.108
4MGN_1_B,0.364,0.444,0.4,0.402
4MGN_1_C,0.0,0.0,0.0,0.0
4MGN_1_D,0.4,0.571,0.471,0.478
4N0T_1_B,0.5,0.75,0.6,0.612
4NGF_1_E-F,0.25,0.5,0.333,0.354
4NGF_1_G-H,0.333,1.0,0.5,0.577
4NLF_1_A,0.0,0.0,0.0,0.0
4NMG_1_A,0.25,1.0,0.4,0.5
4NXH_1_A,0.0,0.0,0.0,0.0
4NYA_1_A,0.059,0.125,0.08,0.086
4NYA_1_B,0.059,0.1,0.074,0.077
4NYB_1_A,0.182,0.25,0.211,0.213
4NYC_1_A,0.182,0.222,0.2,0.201
4NYD_1_A,0.15,0.2,0.171,0.173
4NYG_1_A,0.154,0.2,0.174,0.175
4O26_1_E,0.143,0.25,0.182,0.189
4O26_1_F,0.222,0.286,0.25,0.252
4OJI_1_A,0.0,0.0,0.0,0.0
4OO8_1_B,0.375,0.333,0.353,0.354
4OO8_1_E,0.167,0.167,0.167,0.167
4OQ9_1_R-g,0.0,0.0,0.0,0.0
4OQ9_1_S-h,0.0,0.0,0.0,0.0
4OQ9_1_T-i,0.0,0.0,0.0,0.0
4OQ9_1_X-m,0.0,0.0,0.0,0.0
4OQU_1_A,0.231,0.231,0.231,0.231
4P20_1_A-B,0.333,0.5,0.4,0.408
4P3E_1_A,0.0,0.0,0.0,0.0
4P3S_1_B-A,0.0,0.0,0.0,0.0
4P3T_1_A-B,0.0,0.0,0.0,0.0
4P3U_1_B-A,0.0,0.0,0.0,0.0
4P3U_1_C-D,0.0,0.0,0.0,0.0
4P43_1_B-A,0.25,0.2,0.222,0.224
4P5J_1_A,0.1,0.167,0.125,0.129
4P6F_1_QV,0.429,0.6,0.5,0.507
4P6F_1_QW,0.389,0.5,0.438,0.441
4P6F_1_RB,0.333,0.435,0.377,0.381
4P6F_1_XV,0.5,0.6,0.545,0.548
4P6F_1_XW,0.429,0.462,0.444,0.445
4P6F_1_YB,0.323,0.455,0.377,0.383
4P70_1_QV,0.353,0.462,0.4,0.404
4P70_1_RB,0.263,0.4,0.317,0.324
4P70_1_XV,0.429,0.5,0.462,0.463
4P70_1_YB,0.314,0.44,0.367,0.372
4P8Z_1_A,0.071,0.3,0.115,0.146
4P95_1_A,0.103,0.364,0.16,0.193
4P97_1_A-B,0.0,0.0,0.0,0.0
4P97_1_C-D,0.0,0.0,0.0,0.0
4P9R_1_A,0.105,0.444,0.17,0.216
4PCJ_1_A,0.6,0.6,0.6,0.6
4PDB_1_I,0.2,0.4,0.267,0.283
4PDQ_1_A-B,0.0,0.0,0.0,0.0
4PHY_1_A-B,0.0,0.0,0.0,0.0
4PJO_1_1,0.0,0.0,0.0,0.0
4PJO_1_2,0.0,0.0,0.0,0.0
4PJO_1_3,0.0,0.0,0.0,0.0
4PJO_1_4,0.0,0.0,0.0,0.0
4PKD_1_V,0.0,0.0,0.0,0.0
4PLX_1_A,0.083,0.083,0.083,0.083
4PLX_1_B,0.214,0.231,0.222,0.222
4PLX_1_C,0.214,0.25,0.231,0.231
4PMI_1_A,0.8,1.0,0.889,0.894
4PQV_1_A,0.333,0.5,0.4,0.408
4PR6_1_B,0.0,0.0,0.0,0.0
4PRF_1_B,0.0,0.0,0.0,0.0
4PWD_1_E,0.0,0.0,0.0,0.0
4PWD_1_T,0.0,0.0,0.0,0.0
4QEI_1_C,0.357,0.556,0.435,0.445
4QG3_1_B,0.45,0.6,0.514,0.52
4QI2_1_E,0.5,1.0,0.667,0.707
4QI2_1_F,1.0,1.0,1.0,1.0
4QIK_1_C-D,0.0,0.0,0.0,0.0
4QJD_1_B,0.2,1.0,0.333,0.447
4QJD_1_D,0.2,1.0,0.333,0.447
4QJD_1_F,0.2,1.0,0.333,0.447
4QJD_1_H,0.25,1.0,0.4,0.5
4QJH_1_B,0.0,0.0,0.0,0.0
4QJH_1_D,0.167,1.0,0.286,0.408
4QJH_1_F,0.0,0.0,0.0,0.0
4QK8_1_A,0.238,0.5,0.323,0.345
4QK9_1_A,0.222,0.4,0.286,0.298
4QKA_1_A,0.2,0.444,0.276,0.298
4QLM_1_A,0.056,0.25,0.091,0.118
4QLN_1_A,0.105,0.286,0.154,0.173
4QQB_1_P,0.0,0.0,0.0,0.0
4QVI_1_B,0.474,0.692,0.563,0.573
4QYZ_1_L,0.0,0.0,0.0,0.0
4R4P_1_A,0.048,0.167,0.074,0.089
4R4V_1_A,0.043,0.2,0.071,0.093
4RDX_1_C,0.357,0.5,0.417,0.423
4RGE_1_A,0.0,0.0,0.0,0.0
4RGE_1_B,0.0,0.0,0.0,0.0
4RGE_1_C,0.0,0.0,0.0,0.0
4RGF_1_A,0.0,0.0,0.0,0.0
4RGF_1_B,0.0,0.0,0.0,0.0
4RGF_1_C,0.0,0.0,0.0,0.0
4RMO_1_B,0.2,0.25,0.222,0.224
