,PPV,TPR,F1,INF-MCC
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,0.923,1.0,0.96,0.961
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,0.923,1.0,0.96,0.961
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,0.923,1.0,0.96,0.961
3OVB_1_C,0.923,1.0,0.96,0.961
3OVB_1_D,0.923,1.0,0.96,0.961
3OVS_1_C,0.923,1.0,0.96,0.961
3OVS_1_D,0.923,1.0,0.96,0.961
3OW2_1_9,0.508,1.0,0.673,0.713
3OWI_1_A,0.632,0.96,0.762,0.779
3OWI_1_B,0.579,0.957,0.721,0.744
3OWW_1_A,0.649,0.96,0.774,0.789
3OWW_1_B,0.615,0.96,0.75,0.769
3OWZ_1_A,0.632,0.96,0.762,0.779
3OWZ_1_B,0.541,0.8,0.645,0.658
3OX0_1_A,0.649,0.96,0.774,0.789
3OX0_1_B,0.579,0.957,0.721,0.744
3OXB_1_A,0.632,0.96,0.762,0.779
3OXB_1_B,0.632,0.96,0.762,0.779
3OXD_1_A,0.553,1.0,0.712,0.743
3OXD_1_B,0.553,1.0,0.712,0.743
3OXE_1_A,0.632,0.96,0.762,0.779
3OXE_1_B,0.579,0.957,0.721,0.744
3OXJ_1_A,0.649,0.96,0.774,0.789
3OXJ_1_B,0.658,0.926,0.769,0.78
3OXM_1_A,0.649,0.96,0.774,0.789
3OXM_1_B,0.579,0.957,0.721,0.744
3P22_1_A,0.917,1.0,0.957,0.957
3P22_1_C,0.917,1.0,0.957,0.957
3P22_1_E,0.917,1.0,0.957,0.957
3P22_1_G,0.917,1.0,0.957,0.957
3P49_1_A,0.479,0.778,0.593,0.611
3P59_1_E-A-C-G-B-D-F-H,0.026,0.048,0.033,0.035
3PDR_1_A,0.547,0.797,0.648,0.66
3PDR_1_X,0.56,0.81,0.662,0.673
3PHP_1_A,0.889,1.0,0.941,0.943
3PIO_1_Y,0.576,1.0,0.731,0.759
3PIP_1_Y,0.485,0.943,0.641,0.676
3PLA_1_G-H-I-J,0.135,0.278,0.182,0.194
3PLA_1_N-O,0.818,0.9,0.857,0.858
3Q1Q_1_C,0.487,0.95,0.644,0.68
3Q1R_1_C,0.475,0.95,0.633,0.672
3Q3Z_1_A,0.278,0.526,0.364,0.382
3Q3Z_1_V,0.27,0.526,0.357,0.377
3Q50_1_A,0.35,0.778,0.483,0.522
3Q51_1_A,0.35,0.875,0.5,0.553
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.143,1.0,0.25,0.378
3QSY_1_D,0.708,0.944,0.81,0.818
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.46,0.958,0.622,0.664
3R1H_1_F,0.46,0.958,0.622,0.664
3R1L_1_C,0.458,0.957,0.62,0.662
3R1L_1_F,0.46,0.958,0.622,0.664
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.821,1.0,0.902,0.906
3R9X_1_C,0.714,1.0,0.833,0.845
3RG5_1_A,0.683,0.848,0.757,0.761
3RG5_1_B,0.7,0.848,0.767,0.771
3RKF_1_A,0.55,0.957,0.698,0.725
3RKF_1_B,0.579,0.957,0.721,0.744
3RKF_1_C,0.629,0.957,0.759,0.775
3RKF_1_D,0.524,0.957,0.677,0.708
3RW6_1_F,0.633,1.0,0.776,0.796
3RW6_1_H,0.655,1.0,0.792,0.809
3S49_1_A-B,0.167,0.25,0.2,0.204
3S49_1_C-D,0.167,0.25,0.2,0.204
3S49_1_E-F,0.167,0.25,0.2,0.204
3S4P_1_A-B,0.684,0.929,0.788,0.797
3S7C_1_A,0.333,0.5,0.4,0.408
3S8U_1_A,0.273,0.375,0.316,0.32
3SD3_1_A,0.622,0.933,0.747,0.762
3SIU_1_C,0.545,1.0,0.706,0.739
3SIU_1_F,0.545,1.0,0.706,0.739
3SIV_1_C-F,0.571,0.727,0.64,0.645
3SIV_1_I-L,0.533,0.727,0.615,0.623
3SJ2_1_A-B,0.353,0.667,0.462,0.485
3SKI_1_B,0.677,1.0,0.808,0.823
3SKL_1_A,0.645,0.909,0.755,0.766
3SKL_1_B,0.667,0.909,0.769,0.778
3SKR_1_A,0.667,0.909,0.769,0.778
3SKR_1_B,0.645,0.909,0.755,0.766
3SKT_1_A,0.645,0.909,0.755,0.766
3SKT_1_B,0.69,0.909,0.784,0.792
3SKW_1_A,0.667,0.909,0.769,0.778
3SKW_1_B,0.655,0.905,0.76,0.77
3SN2_1_B,0.923,1.0,0.96,0.961
3SNP_1_C,1.0,1.0,1.0,1.0
3SNP_1_D,1.0,1.0,1.0,1.0
3SUH_1_X,0.725,0.879,0.795,0.798
3SUX_1_X,0.725,0.879,0.795,0.798
3SUY_1_X,0.707,0.879,0.784,0.788
3SYW_1_A-B,0.824,1.0,0.903,0.907
3SZX_1_A-B,0.824,1.0,0.903,0.907
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.795,0.969,0.873,0.878
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.355,0.55,0.431,0.442
3TRZ_1_U,0.8,1.0,0.889,0.894
3TRZ_1_V,0.8,1.0,0.889,0.894
3TRZ_1_W,0.8,1.0,0.889,0.894
3TRZ_1_X,0.8,1.0,0.889,0.894
3TRZ_1_Y,0.8,1.0,0.889,0.894
3TRZ_1_Z,0.8,1.0,0.889,0.894
3TS0_1_U,0.833,1.0,0.909,0.913
3TS0_1_V,0.833,1.0,0.909,0.913
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.636,1.0,0.778,0.798
3TZR_1_A-B,0.353,0.545,0.429,0.439
3U4M_1_B,0.31,0.684,0.426,0.46
3U56_1_B,0.295,0.684,0.413,0.45
3UCU_1_R,0.178,0.364,0.239,0.254
3UCZ_1_R,0.195,0.364,0.254,0.266
3UD3_1_R,0.174,0.381,0.239,0.257
3UD4_1_R,0.195,0.381,0.258,0.273
3UMY_1_B,0.31,0.684,0.426,0.46
3UZS_1_C,0.75,0.857,0.8,0.802
3V11_1_D,0.63,0.895,0.739,0.751
3V7E_1_C,0.612,1.0,0.759,0.782
3V7E_1_D,0.554,0.976,0.707,0.735
3VJR_1_B,0.857,1.0,0.923,0.926
3VJR_1_D,0.857,1.0,0.923,0.926
3VNU_1_G-T,0.0,0.0,0.0,0.0
3VNV_1_T-G,0.714,1.0,0.833,0.845
3VRS_1_A,0.85,1.0,0.919,0.922
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.8,1.0,0.889,0.894
3W1K_1_F,0.659,0.967,0.784,0.798
3W1K_1_G,0.674,0.967,0.795,0.807
3W1K_1_H,0.674,0.967,0.795,0.807
3W1K_1_I,0.674,0.967,0.795,0.807
3W1K_1_J,0.674,0.967,0.795,0.807
3W3S_1_B,0.705,0.939,0.805,0.814
3WBM_1_X-Y,0.87,1.0,0.93,0.933
3WC1_1_P,0.556,1.0,0.714,0.745
3WC1_1_Q,0.588,1.0,0.741,0.767
3WC2_1_P,0.611,1.0,0.759,0.782
3WC2_1_Q,0.556,1.0,0.714,0.745
3WFQ_1_A,0.655,0.95,0.776,0.789
3WFQ_1_B,0.63,0.85,0.723,0.732
3WFQ_1_C,0.613,0.905,0.731,0.745
3WFQ_1_D,0.581,0.857,0.692,0.705
3WFR_1_A,0.607,0.85,0.708,0.718
3WFR_1_B,0.655,0.95,0.776,0.789
3WFR_1_C,0.633,0.905,0.745,0.757
3WFR_1_D,0.581,0.857,0.692,0.705
3WFS_1_A,0.636,1.0,0.778,0.798
3WFS_1_B,0.677,1.0,0.808,0.823
3WQY_1_C,0.583,1.0,0.737,0.764
3WQZ_1_C,0.618,1.0,0.764,0.786
3WRU_1_A-B,0.722,1.0,0.839,0.85
3X1L_1_I,0.0,0.0,0.0,0.0
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.622,0.92,0.742,0.756
3ZGZ_1_E,0.514,0.95,0.667,0.698
3ZJT_1_B,0.514,0.792,0.623,0.638
3ZJU_1_B,0.474,0.9,0.621,0.653
3ZJV_1_B,0.575,1.0,0.73,0.758
3ZN8_1_G,0.171,0.261,0.207,0.211
402D_1_A-B,0.5,1.0,0.667,0.707
405D_1_A-B,0.875,1.0,0.933,0.935
406D_1_A-E,0.733,0.786,0.759,0.759
418D_1_A-B,1.0,1.0,1.0,1.0
419D_1_A-B,0.857,1.0,0.923,0.926
419D_1_C-D,1.0,1.0,1.0,1.0
420D_1_A-B,0.875,1.0,0.933,0.935
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.444,0.8,0.571,0.596
429D_1_C-D,0.444,0.8,0.571,0.596
430D_1_A,0.357,0.714,0.476,0.505
433D_1_A-B,0.929,1.0,0.963,0.964
434D_1_A-B,0.714,1.0,0.833,0.845
434D_1_C-D,0.714,1.0,0.833,0.845
435D_1_A-B,0.857,1.0,0.923,0.926
435D_1_C-D,0.857,1.0,0.923,0.926
437D_1_A,0.5,0.889,0.64,0.667
438D_1_A-B,0.875,1.0,0.933,0.935
439D_1_A-B,0.5,1.0,0.667,0.707
462D_1_B-A,0.741,1.0,0.851,0.861
464D_1_A-B,0.667,1.0,0.8,0.816
464D_1_C-D,0.667,1.0,0.8,0.816
466D_1_A-B,0.714,1.0,0.833,0.845
466D_1_C-D,0.714,1.0,0.833,0.845
472D_1_A-B,0.444,1.0,0.615,0.667
480D_1_A,0.583,1.0,0.737,0.764
483D_1_A,0.583,1.0,0.737,0.764
484D_2_B,0.5,0.778,0.609,0.624
485D_1_A-B,0.75,1.0,0.857,0.866
486D_1_A,0.483,0.737,0.583,0.596
486D_1_C,0.385,0.588,0.465,0.476
486D_1_E,0.355,0.55,0.431,0.442
488D_1_D-B-A-C,0.152,0.389,0.219,0.243
4A2X_1_L-M,0.875,1.0,0.933,0.935
4A2X_1_N-O,0.933,1.0,0.966,0.966
4A36_1_R-S,0.95,1.0,0.974,0.975
4A36_1_T-U,0.9,1.0,0.947,0.949
4A4R_1_A,0.889,1.0,0.941,0.943
4A4S_1_A,0.9,1.0,0.947,0.949
4A4T_1_A,1.0,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,1.0,1.0
4AL5_1_B,0.833,1.0,0.909,0.913
4AL6_1_B,0.833,0.833,0.833,0.833
4AL7_1_B,0.833,0.833,0.833,0.833
4ANG_1_R,0.6,1.0,0.75,0.775
4ANG_1_S,0.6,0.75,0.667,0.671
4AOB_1_A,0.63,0.906,0.744,0.756
4AQ7_1_B,0.459,0.944,0.618,0.659
4AQ7_1_E,0.417,0.882,0.566,0.606
4AQY_1_Z-W,0.333,1.0,0.5,0.577
4ARC_1_B,0.147,0.385,0.213,0.238
4ARI_1_B,0.486,0.947,0.643,0.679
4AS1_1_B,0.649,0.96,0.774,0.789
4ATO_1_G,0.417,0.625,0.5,0.51
4AY2_1_C,1.0,1.0,1.0,1.0
4B3M_1_Z-W,0.5,0.833,0.625,0.645
4B3R_1_Z-W,0.556,0.833,0.667,0.68
4B3S_1_Z-W,0.5,0.833,0.625,0.645
4B3T_1_Z-W,0.5,0.833,0.625,0.645
4B5R_1_A,0.682,0.938,0.789,0.8
4BPB_1_C-D,0.8,1.0,0.889,0.894
4BW0_1_A,0.273,0.5,0.353,0.369
4BY9_1_A,0.5,0.909,0.645,0.674
4BY9_1_B,0.526,0.909,0.667,0.692
4C4W_1_D,0.643,1.0,0.783,0.802
4C4W_1_H,0.643,1.0,0.783,0.802
4C7O_1_E,0.727,0.842,0.78,0.783
4C8Y_1_C,0.8,1.0,0.889,0.894
4C8Z_1_C,0.75,1.0,0.857,0.866
4C9D_1_D,0.6,1.0,0.75,0.775
4CQN_1_B,0.641,1.0,0.781,0.801
4CQN_1_E,0.447,0.944,0.607,0.65
4CSU_1_A,0.361,0.813,0.5,0.542
4CXG_1_1,0.613,0.905,0.731,0.745
4CXG_1_2,0.0,0.0,0.0,0.0
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,0.0,0.0,0.0,0.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.704,0.905,0.792,0.798
4CXH_1_1,0.613,0.905,0.731,0.745
4CXH_1_2,0.0,0.0,0.0,0.0
4CXH_1_a,0.0,0.0,0.0,0.0
4CXH_1_b,0.0,0.0,0.0,0.0
4CXH_1_c,0.0,0.0,0.0,0.0
4CXH_1_Y,0.704,0.905,0.792,0.798
4D5N_1_X,0.061,0.167,0.089,0.101
4D5Y_1_4,0.508,0.833,0.632,0.651
4D61_1_j,0.061,0.167,0.089,0.101
4D67_1_4,0.508,0.833,0.632,0.651
4DB2_1_E-F,1.0,1.0,1.0,1.0
4DB2_1_H-G,0.429,0.462,0.444,0.445
4DB2_1_I-J,1.0,1.0,1.0,1.0
4DR4_1_W-V,0.4,0.667,0.5,0.516
4DR5_1_W-V,0.444,0.667,0.533,0.544
4DR6_1_W-V,0.0,0.0,0.0,0.0
4DR7_1_W,0.0,0.0,0.0,0.0
4DS6_1_A,0.574,0.863,0.689,0.703
4E48_1_A-B,0.7,1.0,0.824,0.837
4E58_1_D-C-E,0.0,0.0,0.0,0.0
4E59_1_A-B,0.0,0.0,0.0,0.0
4E5C_1_A-B,0.632,0.75,0.686,0.688
4E8K_1_A,0.526,0.836,0.646,0.663
4E8M_1_A,0.575,0.888,0.698,0.715
4E8N_1_A,0.609,0.889,0.723,0.736
4E8P_1_A,0.611,0.896,0.727,0.74
4E8Q_1_A,0.619,0.889,0.729,0.742
4E8R_1_A,0.581,0.874,0.698,0.713
4E8T_1_A,0.52,0.831,0.64,0.657
4E8V_1_A,0.507,0.82,0.627,0.645
4EN5_1_A,0.895,1.0,0.944,0.946
4ENA_1_A,0.571,0.923,0.706,0.726
4ENB_1_A,0.632,1.0,0.774,0.795
4ENC_1_A,0.81,1.0,0.895,0.9
4ERD_1_C-D,0.818,1.0,0.9,0.905
4ERJ_1_A,0.632,0.948,0.759,0.774
4ERL_1_A,0.64,0.948,0.764,0.779
4EYA_1_a-b,0.2,0.667,0.308,0.365
4EYA_1_c-d,0.25,0.667,0.364,0.408
4EYA_1_e-f,0.2,0.667,0.308,0.365
4EYA_1_g-h,0.25,0.667,0.364,0.408
4EYA_1_i-j,0.2,0.667,0.308,0.365
4EYA_1_k-l,0.2,0.667,0.308,0.365
4EYA_1_m-n,0.2,0.667,0.308,0.365
4EYA_1_o-p,0.25,0.667,0.364,0.408
4EYA_1_q-r,0.2,0.667,0.308,0.365
4EYA_1_s-t,0.25,0.667,0.364,0.408
4F8U_1_A-B,0.667,0.8,0.727,0.73
4F8V_1_A-B,0.684,0.929,0.788,0.797
4FAQ_1_A,0.532,0.826,0.647,0.663
4FAR_1_A,0.563,0.868,0.683,0.699
4FAU_1_A,0.623,0.899,0.736,0.748
4FAX_1_A,0.594,0.864,0.704,0.716
4FB0_1_A,0.614,0.89,0.727,0.739
4FE5_1_B,0.658,1.0,0.794,0.811
4FEJ_1_B,0.676,1.0,0.806,0.822
4FEL_1_B,0.641,0.962,0.769,0.785
4FEN_1_B,0.676,1.0,0.806,0.822
4FEO_1_B,0.658,0.962,0.781,0.795
4FEP_1_B,0.694,1.0,0.82,0.833
4FNJ_1_A,0.722,1.0,0.839,0.85
4FRG_1_B,0.486,0.818,0.61,0.631
4FRG_1_X,0.486,0.818,0.61,0.631
4FRN_1_A,0.644,0.784,0.707,0.711
4FRN_1_B,0.644,0.784,0.707,0.711
4FVU_1_B-C,0.75,1.0,0.857,0.866
4FWT_1_G-T,0.5,0.75,0.6,0.612
4G6P_1_B-C-A,0.563,0.818,0.667,0.678
4G6R_1_D-C-A-B,0.161,0.227,0.189,0.191
4G6S_1_B-C-A,0.621,0.818,0.706,0.713
4GCW_1_B,0.542,0.722,0.619,0.625
4GHA_1_I-J,0.917,1.0,0.957,0.957
4GKJ_1_X-W,0.0,0.0,0.0,0.0
4GL2_1_C-D,0.857,1.0,0.923,0.926
4GL2_1_E-F,0.8,1.0,0.889,0.894
4GMA_1_Z,0.383,0.655,0.483,0.501
4GPW_1_A-B,0.722,0.929,0.813,0.819
4GPX_1_A-B,0.556,1.0,0.714,0.745
4GPY_1_A-B,0.684,1.0,0.813,0.827
4GXY_1_A,0.531,0.896,0.667,0.69
4IFD_1_R,0.0,0.0,0.0,0.0
4IG8_1_B-C,1.0,1.0,1.0,1.0
4ILL_1_C,0.0,0.0,0.0,0.0
4ILM_1_E,0.0,0.0,0.0,0.0
4ILM_1_I,0.0,0.0,0.0,0.0
4ILM_1_K,0.0,0.0,0.0,0.0
4ILM_1_M,0.0,0.0,0.0,0.0
4ILM_1_O,0.0,0.0,0.0,0.0
4IO9_1_Y,0.548,0.971,0.701,0.73
4IOA_1_Y,0.556,1.0,0.714,0.745
4IOC_1_Y,0.53,1.0,0.693,0.728
4IQS_1_A-B,0.857,1.0,0.923,0.926
4IQS_1_C-D,0.857,1.0,0.923,0.926
4IQX_1_B-C,0.333,1.0,0.5,0.577
4J50_1_A-B,0.824,1.0,0.903,0.907
4JAB_1_A-B,0.083,1.0,0.154,0.289
4JAH_1_A-B,0.0,0.0,0.0,0.0
4JAH_1_C-D,0.0,0.0,0.0,0.0
4JAH_1_E-F,0.0,0.0,0.0,0.0
4JF2_1_A,0.722,0.963,0.825,0.834
4JNX_1_B-G,0.0,0.0,0.0,0.0
4JRC_1_A,0.464,0.684,0.553,0.564
4JRC_1_B,0.448,0.684,0.542,0.554
4JRT_1_A-B,0.917,1.0,0.957,0.957
4JXX_1_B,0.6,0.947,0.735,0.754
4JXZ_1_B,0.613,1.0,0.76,0.783
4JYZ_1_B,0.654,1.0,0.791,0.809
4K27_1_U,0.654,0.944,0.773,0.786
4K31_1_B-C,0.75,1.0,0.857,0.866
4K32_1_A-B,0.889,1.0,0.941,0.943
4K4S_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
4K4T_1_B-C-D,0.929,1.0,0.963,0.964
4K4T_1_F-G-H,0.867,1.0,0.929,0.931
4K4W_1_B-C,0.813,1.0,0.897,0.901
4K4W_1_F-G,0.882,0.882,0.882,0.882
4K4X_1_B-C-D,0.688,1.0,0.815,0.829
4K4X_1_F-G-H,0.688,1.0,0.815,0.829
4K4X_1_J-K-L,0.733,1.0,0.846,0.856
4K4X_1_N-O-P,0.733,1.0,0.846,0.856
4K4Z_1_B-C-D,0.688,1.0,0.815,0.829
4K4Z_1_F-G-H,0.647,1.0,0.786,0.804
4K4Z_1_J-K-L,0.647,1.0,0.786,0.804
4K4Z_1_N-O-P,0.733,1.0,0.846,0.856
4K50_1_B,0.75,1.0,0.857,0.866
4K50_1_F,0.857,1.0,0.923,0.926
4K50_1_J,0.75,1.0,0.857,0.866
4K50_1_N,0.714,0.833,0.769,0.772
4KJI_1_C,0.833,1.0,0.909,0.913
4KJI_1_D,0.833,1.0,0.909,0.913
4KQ0_1_B-E,0.263,0.556,0.357,0.382
4KQY_1_A,0.672,0.929,0.78,0.79
4KR2_1_C,0.556,1.0,0.714,0.745
4KR3_1_C,0.588,1.0,0.741,0.767
4KR6_1_C,0.786,0.917,0.846,0.849
4KR6_1_D,0.909,0.909,0.909,0.909
4KR7_1_M,0.917,0.917,0.917,0.917
4KR7_1_X,0.647,0.786,0.71,0.713
4KR9_1_M,0.786,0.917,0.846,0.849
4KR9_1_X,0.688,0.786,0.733,0.735
4KYY_1_A-B,0.0,0.0,0.0,0.0
4KZ2_1_B-A-C,0.962,1.0,0.98,0.981
4KZD_1_R,0.364,0.762,0.492,0.526
4KZE_1_R,0.356,0.762,0.485,0.52
4KZZ_1_j,0.656,1.0,0.792,0.81
4L47_1_QV,0.588,1.0,0.741,0.767
4L47_1_RB,0.514,1.0,0.679,0.717
4L47_1_XV,0.588,1.0,0.741,0.767
4L47_1_YB,0.545,1.0,0.706,0.739
4L71_1_QV,0.588,1.0,0.741,0.767
4L71_1_RB,0.545,1.0,0.706,0.739
4L71_1_XV,0.588,1.0,0.741,0.767
4L71_1_YB,0.507,1.0,0.673,0.712
4L81_1_A,0.66,0.939,0.775,0.787
4L8H_1_R,1.0,1.0,1.0,1.0
4L8R_1_A,1.0,1.0,1.0,1.0
4L8R_1_D,1.0,1.0,1.0,1.0
4LCK_1_B,0.5,0.9,0.643,0.671
4LCK_1_C,0.367,1.0,0.537,0.606
4LCK_1_E,0.514,0.9,0.655,0.68
4LCK_1_F,0.375,1.0,0.545,0.612
4LEL_1_QV,0.588,1.0,0.741,0.767
4LEL_1_RB,0.537,1.0,0.699,0.733
4LEL_1_XV,0.588,1.0,0.741,0.767
4LEL_1_YB,0.522,1.0,0.686,0.722
4LFZ_1_QV,0.588,1.0,0.741,0.767
4LFZ_1_RB,0.479,0.972,0.642,0.683
4LFZ_1_XV,0.588,1.0,0.741,0.767
4LFZ_1_YB,0.493,1.0,0.661,0.702
4LG2_1_E-F,0.889,1.0,0.941,0.943
4LG2_1_I-J,0.917,1.0,0.957,0.957
4LGT_1_E,0.857,1.0,0.923,0.926
4LGT_1_F,0.75,1.0,0.857,0.866
4LNT_1_QV,0.606,1.0,0.755,0.778
4LNT_1_RB,0.529,1.0,0.692,0.728
4LNT_1_XV,0.625,1.0,0.769,0.791
4LNT_1_YB,0.537,1.0,0.699,0.733
4LSK_1_QV,0.588,1.0,0.741,0.767
4LSK_1_RB,0.537,1.0,0.699,0.733
4LSK_1_XV,0.588,1.0,0.741,0.767
4LSK_1_YB,0.529,1.0,0.692,0.728
4LT8_1_QV,0.606,1.0,0.755,0.778
4LT8_1_RB,0.514,1.0,0.679,0.717
4LT8_1_XV,0.625,1.0,0.769,0.791
4LT8_1_YB,0.545,1.0,0.706,0.739
4LVV_1_A,0.652,0.909,0.759,0.77
4LVW_1_A,0.652,0.909,0.759,0.77
4LVX_1_A,0.652,0.909,0.759,0.77
4LVY_1_A,0.652,0.909,0.759,0.77
4LVZ_1_A,0.667,0.909,0.769,0.778
4LW0_1_A,0.667,0.909,0.769,0.778
4LX5_1_A,0.658,0.893,0.758,0.766
4LX6_1_A,0.625,0.893,0.735,0.747
4M2Z_1_C,0.909,1.0,0.952,0.953
4M2Z_1_D,0.909,1.0,0.952,0.953
4M30_1_C,1.0,1.0,1.0,1.0
4M30_1_D,0.909,1.0,0.952,0.953
4M4O_1_B,0.567,0.85,0.68,0.694
4M6D_1_B,0.444,0.667,0.533,0.544
4M6D_1_D,0.368,0.636,0.467,0.484
4M6D_1_F,0.429,0.643,0.514,0.525
4M6D_1_H,0.333,0.636,0.438,0.461
4M6D_1_J,0.409,0.692,0.514,0.532
4M6D_1_L,0.391,0.643,0.486,0.502
4MCE_1_B-A,0.5,1.0,0.667,0.707
4MCE_1_D-C,0.6,0.75,0.667,0.671
4MCF_1_B-D-C-A,0.0,0.0,0.0,0.0
4MCF_1_F-E,0.5,1.0,0.667,0.707
4MCF_1_H-G,0.5,1.0,0.667,0.707
4MEG_1_B,0.453,0.857,0.593,0.623
4MEH_1_B,0.511,0.857,0.64,0.662
4MGM_1_A,0.567,0.85,0.68,0.694
4MGM_1_B,0.586,0.85,0.694,0.706
4MGN_1_A,0.41,0.8,0.542,0.573
4MGN_1_B,0.625,1.0,0.769,0.791
4MGN_1_C,0.41,0.8,0.542,0.573
4MGN_1_D,0.645,1.0,0.784,0.803
4MSB_1_A-B,0.8,1.0,0.889,0.894
4MSB_1_C-D,0.8,1.0,0.889,0.894
4MSB_1_E-F,0.8,1.0,0.889,0.894
4MSR_1_A-B,0.8,1.0,0.889,0.894
4N0T_1_B,0.682,0.938,0.789,0.8
4NFO_1_B-C,1.0,1.0,1.0,1.0
4NFP_1_B-C,0.929,0.929,0.929,0.929
4NFQ_1_B-C,0.929,0.929,0.929,0.929
4NGF_1_E-F,0.75,1.0,0.857,0.866
4NGF_1_G-H,0.8,1.0,0.889,0.894
4NIA_1_P-e,0.0,0.0,0.0,0.0
4NIA_1_R-g,0.0,0.0,0.0,0.0
4NIA_1_S-h,0.0,0.0,0.0,0.0
4NIA_1_T-i,0.0,0.0,0.0,0.0
4NIA_1_X-m,0.0,0.0,0.0,0.0
4NIA_1_Y-n,0.0,0.0,0.0,0.0
4NLF_1_A,0.636,1.0,0.778,0.798
4NMG_1_A,0.6,1.0,0.75,0.775
4NXH_1_A,0.364,0.5,0.421,0.426
4NYA_1_A,0.41,0.842,0.552,0.588
4NYA_1_B,0.421,0.842,0.561,0.595
4NYB_1_A,0.302,0.929,0.456,0.53
4NYC_1_A,0.302,0.929,0.456,0.53
4NYD_1_A,0.317,0.929,0.473,0.543
4NYG_1_A,0.533,0.889,0.667,0.689
4O26_1_E,0.542,0.867,0.667,0.685
4O26_1_F,0.5,0.8,0.615,0.632
4O41_1_B-A,0.875,1.0,0.933,0.935
4O41_1_C-D,0.75,1.0,0.857,0.866
4OJI_1_A,0.0,0.0,0.0,0.0
4OO8_1_B,0.516,0.571,0.542,0.543
4OO8_1_E,0.552,0.571,0.561,0.561
4OOG_1_D,1.0,1.0,1.0,1.0
4OQ8_1_B-C,0.0,0.0,0.0,0.0
4OQ9_1_P-e,0.0,0.0,0.0,0.0
4OQ9_1_R-g,0.0,0.0,0.0,0.0
4OQ9_1_S-h,0.0,0.0,0.0,0.0
4OQ9_1_T-i,0.0,0.0,0.0,0.0
4OQ9_1_X-m,0.0,0.0,0.0,0.0
4OQ9_1_Y-n,0.0,0.0,0.0,0.0
4OQU_1_A,0.689,0.912,0.785,0.793
4P20_1_A-B,0.684,0.929,0.788,0.797
4P3E_1_A,0.439,0.744,0.552,0.572
4P3S_1_B-A,0.0,0.0,0.0,0.0
4P3T_1_A-B,0.0,0.0,0.0,0.0
4P3U_1_B-A,0.0,0.0,0.0,0.0
4P3U_1_C-D,0.0,0.0,0.0,0.0
4P43_1_B-A,0.818,1.0,0.9,0.905
4P5J_1_A,0.541,0.833,0.656,0.671
4P6F_1_QV,0.571,1.0,0.727,0.756
4P6F_1_QW,0.605,1.0,0.754,0.778
4P6F_1_RB,0.537,1.0,0.699,0.733
4P6F_1_XV,0.606,1.0,0.755,0.778
4P6F_1_XW,0.688,0.957,0.8,0.811
4P6F_1_YB,0.529,1.0,0.692,0.728
4P70_1_QV,0.526,1.0,0.69,0.725
4P70_1_RB,0.479,1.0,0.648,0.692
4P70_1_XV,0.571,1.0,0.727,0.756
4P70_1_YB,0.507,1.0,0.673,0.712
