,PPV,TPR,F1,INF-MCC
3J0L_1_Y,0.579,0.815,0.677,0.687
3J0O_1_2,0.255,0.565,0.351,0.38
3J0O_1_3,0.0,0.0,0.0,0.0
3J0O_1_4,0.0,0.0,0.0,0.0
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.25,0.455,0.323,0.337
3J0O_1_8,0.778,1.0,0.875,0.882
3J0O_1_a,0.238,0.714,0.357,0.412
3J0O_1_b,0.75,0.75,0.75,0.75
3J0O_1_c,0.625,1.0,0.769,0.791
3J0O_1_f,0.0,0.0,0.0,0.0
3J0O_1_g-G-d,0.0,0.0,0.0,0.0
3J0O_1_h,0.62,0.939,0.747,0.763
3J0O_1_V,0.757,1.0,0.862,0.87
3J0O_1_W,0.694,0.926,0.794,0.802
3J0O_1_Y,0.579,0.815,0.677,0.687
3J0P_1_2,0.255,0.565,0.351,0.38
3J0P_1_3,0.0,0.0,0.0,0.0
3J0P_1_7,0.25,0.455,0.323,0.337
3J0P_1_a,0.238,0.714,0.357,0.412
3J0P_1_c,0.625,1.0,0.769,0.791
3J0P_1_f,0.0,0.0,0.0,0.0
3J0P_1_g-G-d,0.0,0.0,0.0,0.0
3J0P_1_h,0.62,0.939,0.747,0.763
3J0P_1_W,0.844,1.0,0.915,0.919
3J0P_1_Y,0.579,0.815,0.677,0.687
3J0Q_1_2,0.255,0.565,0.351,0.38
3J0Q_1_3,0.0,0.0,0.0,0.0
3J0Q_1_7,0.25,0.455,0.323,0.337
3J0Q_1_9,0.6,1.0,0.75,0.775
3J0Q_1_a,0.238,0.714,0.357,0.412
3J0Q_1_c,0.625,1.0,0.769,0.791
3J0Q_1_f,0.0,0.0,0.0,0.0
3J0Q_1_g-G-d,0.0,0.0,0.0,0.0
3J0Q_1_h,0.62,0.939,0.747,0.763
3J0Q_1_W,0.844,1.0,0.915,0.919
3J0Q_1_Y,0.844,1.0,0.915,0.919
3J16_1_J,0.0,0.0,0.0,0.0
3J16_1_K,0.044,0.136,0.067,0.078
3J16_1_L,0.632,1.0,0.774,0.795
3J2C_1_O,0.141,1.0,0.247,0.375
3J3V_1_B,0.451,0.86,0.592,0.623
3J45_1_1,0.212,0.875,0.341,0.431
3J45_1_2,0.438,0.778,0.56,0.583
3J45_1_3,0.875,1.0,0.933,0.935
3J45_1_5,0.355,0.88,0.506,0.559
3J46_1_1,0.2,0.875,0.326,0.418
3J46_1_2,0.467,0.778,0.583,0.602
3J46_1_3,0.667,1.0,0.8,0.816
3J46_1_4,0.397,0.958,0.561,0.616
3J46_1_a,0.806,1.0,0.893,0.898
3J46_1_p,0.605,1.0,0.754,0.778
3J5L_1_B,0.629,0.975,0.765,0.783
3J5S_1_A,0.202,0.704,0.314,0.377
3J5S_1_B,0.385,0.714,0.5,0.524
3J5S_1_E,0.794,1.0,0.885,0.891
3J5Y_1_D,0.7,1.0,0.824,0.837
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.661,0.881,0.755,0.763
3J6Y_1_5S,0.627,0.881,0.733,0.743
3J77_1_5S,0.617,0.881,0.725,0.737
3J77_1_PT,0.788,0.963,0.867,0.871
3J78_1_5S,0.667,0.9,0.766,0.775
3J78_1_ET,0.818,1.0,0.9,0.905
3J78_1_PT,0.867,1.0,0.929,0.931
3J79_1_B,0.627,0.933,0.75,0.765
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.571,0.851,0.684,0.697
3J7P_1_7,0.571,0.851,0.684,0.697
3J7Q_1_7,0.571,0.851,0.684,0.697
3J7R_1_7,0.571,0.851,0.684,0.697
3J7R_1_S5,0.677,0.875,0.764,0.77
3J7R_1_S6,0.415,0.81,0.548,0.579
3J7Y_1_B,0.303,0.833,0.444,0.503
3J7Z_1_B,0.662,0.977,0.789,0.804
3J81_1_1,0.676,1.0,0.807,0.822
3J8G_1_A,0.434,0.943,0.595,0.64
3J92_1_2,0.686,0.96,0.8,0.811
3J92_1_7,0.694,0.915,0.789,0.797
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.321,0.818,0.462,0.513
3J9W_1_AX,0.758,0.962,0.847,0.853
3J9W_1_BB,0.54,0.791,0.642,0.653
3J9Y_1_B,0.746,0.978,0.846,0.854
3J9Y_1_v,0.724,0.955,0.824,0.831
3J9Z_1_LB,0.62,0.978,0.759,0.778
3J9Z_1_S6,0.711,1.0,0.831,0.843
3J9Z_1_S7,0.543,0.731,0.623,0.63
3JA1_1_LB,0.629,0.978,0.765,0.784
3JA1_1_S2,0.735,1.0,0.847,0.857
3JAG_1_2,0.686,0.96,0.8,0.811
3JAG_1_3,0.758,0.962,0.847,0.853
3JAG_1_7,0.694,0.915,0.789,0.797
3JAH_1_2,0.667,0.96,0.787,0.8
3JAH_1_3,0.727,0.923,0.814,0.819
3JAH_1_7,0.717,0.915,0.804,0.81
3JAI_1_2,0.676,1.0,0.806,0.822
3JAI_1_3,0.758,0.962,0.847,0.853
3JAI_1_7,0.705,0.915,0.796,0.803
3JAJ_1_3,0.657,0.958,0.78,0.794
3JAJ_1_4,0.17,0.5,0.254,0.291
3JAJ_1_7,0.606,0.851,0.708,0.718
3JAN_1_3,0.657,0.958,0.78,0.794
3JAN_1_4,0.17,0.5,0.254,0.291
3JAN_1_7,0.606,0.851,0.708,0.718
3JAP_1_1,0.686,0.923,0.787,0.796
3JAQ_1_1,0.64,0.889,0.744,0.754
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.694,0.893,0.781,0.787
3JB9_1_N-P,0.327,0.485,0.39,0.398
3JBN_1_7,0.743,1.0,0.852,0.862
3JBN_1_AB,0.636,0.933,0.757,0.771
3JBO_1_7,0.684,1.0,0.813,0.827
3JBO_1_AB,0.636,0.933,0.757,0.771
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.656,0.933,0.771,0.783
3JBU_1_a,0.672,0.977,0.796,0.81
3JBU_1_v,0.588,0.87,0.702,0.715
3JBV_1_a,0.636,0.977,0.771,0.788
3JBV_1_V,0.647,0.846,0.733,0.74
3JBV_1_W,0.353,0.522,0.421,0.429
3JCD_1_8,0.7,1.0,0.824,0.837
3JCD_1_9,0.658,0.893,0.758,0.766
3JCD_1_B,0.661,0.932,0.774,0.785
3JCE_1_6,0.771,0.964,0.857,0.862
3JCE_1_8,0.711,1.0,0.831,0.843
3JCE_1_9,0.605,0.852,0.708,0.718
3JCE_1_B,0.623,0.977,0.761,0.78
3JCJ_1_0,0.656,0.955,0.778,0.791
3JCJ_1_v,0.667,0.909,0.769,0.778
3JCM_1_E,0.471,0.615,0.533,0.538
3JCM_1_F,0.487,0.655,0.559,0.565
3JCN_1_B,0.657,0.978,0.786,0.801
3JCN_1_v,0.655,0.864,0.745,0.752
3JCS_1_3,0.194,0.667,0.3,0.359
3JCS_1_4,0.369,0.667,0.475,0.496
3JCS_1_5,0.2,0.318,0.246,0.252
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.486,0.854,0.619,0.644
3JCT_1_3,0.587,0.881,0.705,0.719
3JCT_1_6,0.619,0.929,0.743,0.758
3JQ4_1_B,0.6,0.868,0.71,0.722
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.659,0.964,0.783,0.797
3K0J_1_F,0.625,0.926,0.746,0.761
3K1V_1_A,0.318,1.0,0.483,0.564
3KFU_1_K,0.735,1.0,0.847,0.857
3KFU_1_L,0.735,1.0,0.847,0.857
3KFU_1_M,0.676,1.0,0.806,0.822
3KFU_1_N,0.676,1.0,0.806,0.822
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.8,1.0,0.889,0.894
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.429,1.0,0.6,0.655
3KOA_1_B-C,0.4,1.0,0.571,0.632
3KS8_1_E-F,0.944,1.0,0.971,0.972
3KTV_1_A,0.278,0.682,0.395,0.435
3KTV_1_C,0.264,0.667,0.378,0.42
3KTW_1_C,0.731,0.95,0.826,0.833
3KTW_1_D,0.618,0.971,0.756,0.775
3L0U_1_A,0.794,0.964,0.871,0.875
3L25_1_C-F,0.875,1.0,0.933,0.935
3L3C_1_P,0.509,0.903,0.651,0.678
3L3C_1_Q,0.525,0.939,0.674,0.703
3L3C_1_R,0.534,0.969,0.689,0.72
3L3C_1_S,0.419,0.788,0.547,0.575
3LA5_1_A,0.622,0.958,0.754,0.772
3LOA_1_B-A,0.3,0.545,0.387,0.405
3LQX_1_B,0.905,1.0,0.95,0.951
3LRN_1_C-D,0.833,1.0,0.909,0.913
3LRR_1_C-D,0.0,0.0,0.0,0.0
3LWO_1_D,0.762,0.889,0.821,0.823
3LWP_1_D,0.762,0.889,0.821,0.823
3LWQ_1_D,0.762,0.889,0.821,0.823
3LWR_1_D,0.762,0.889,0.821,0.823
3LWV_1_D,0.8,0.889,0.842,0.843
3MEI_1_A-B,0.474,0.9,0.621,0.653
3MIJ_1_A,0.0,0.0,0.0,0.0
3MJ3_1_B,0.833,0.833,0.833,0.833
3MJA_1_B,0.833,0.833,0.833,0.833
3MJB_1_A,0.833,0.833,0.833,0.833
3MOJ_1_A,0.839,1.0,0.912,0.916
3MQK_1_D-E,0.5,0.667,0.571,0.577
3MUM_1_R,0.558,0.96,0.706,0.732
3MUR_1_R,0.522,0.96,0.676,0.708
3MUT_1_R,0.558,0.96,0.706,0.732
3MUV_1_R,0.545,0.96,0.696,0.724
3MXH_1_R,0.522,0.96,0.676,0.708
3NCU_1_C-D,0.75,1.0,0.857,0.866
3NDB_1_M,0.549,0.907,0.684,0.706
3NJ7_1_A-B,0.75,1.0,0.857,0.866
3NJ7_1_C-D,0.75,1.0,0.857,0.866
3NJ7_1_E-F,0.75,1.0,0.857,0.866
3NKB_1_B,0.417,0.833,0.556,0.589
3NL0_1_B-C,0.714,1.0,0.833,0.845
3NMU_1_D-I,0.571,0.857,0.686,0.7
3NMU_1_E-K,0.609,0.824,0.7,0.708
3NPN_1_A,0.36,1.0,0.529,0.6
3NPQ_1_A,0.167,0.571,0.258,0.309
3NPQ_1_B,0.174,0.571,0.267,0.315
3NPQ_1_C,0.167,0.571,0.258,0.309
3NVI_1_E,0.571,0.8,0.667,0.676
3NVI_1_F,0.571,0.8,0.667,0.676
3NVK_1_K-G,0.5,0.833,0.625,0.645
3NVK_1_L-S,0.462,0.75,0.571,0.588
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,1.0,1.0,1.0,1.0
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,1.0,1.0,1.0,1.0
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,1.0,1.0,1.0,1.0
3OVB_1_C,1.0,1.0,1.0,1.0
3OVB_1_D,0.923,1.0,0.96,0.961
3OVS_1_C,1.0,1.0,1.0,1.0
3OVS_1_D,1.0,1.0,1.0,1.0
3OW2_1_9,0.631,0.932,0.752,0.767
3OWI_1_A,0.737,0.903,0.812,0.816
3OWI_1_B,0.711,0.9,0.794,0.8
3OWW_1_A,0.757,0.903,0.824,0.827
3OWW_1_B,0.692,0.9,0.783,0.789
3OWZ_1_A,0.711,0.9,0.794,0.8
3OWZ_1_B,0.703,0.897,0.788,0.794
3OX0_1_A,0.757,0.903,0.824,0.827
3OX0_1_B,0.711,0.9,0.794,0.8
3OXB_1_A,0.763,0.935,0.841,0.845
3OXB_1_B,0.737,0.933,0.824,0.829
3OXD_1_A,0.763,0.935,0.841,0.845
3OXD_1_B,0.737,0.966,0.836,0.843
3OXE_1_A,0.737,0.903,0.812,0.816
3OXE_1_B,0.711,0.9,0.794,0.8
3OXJ_1_A,0.757,0.903,0.824,0.827
3OXJ_1_B,0.711,0.9,0.794,0.8
3OXM_1_A,0.757,0.903,0.824,0.827
3OXM_1_B,0.711,0.9,0.794,0.8
3P22_1_A,1.0,1.0,1.0,1.0
3P22_1_C,1.0,1.0,1.0,1.0
3P22_1_E,1.0,1.0,1.0,1.0
3P22_1_G,1.0,1.0,1.0,1.0
3P49_1_A,0.479,0.761,0.588,0.604
3P59_1_E-A-C-G-B-D-F-H,0.128,0.208,0.159,0.163
3PDR_1_A,0.593,0.944,0.729,0.748
3PDR_1_X,0.607,0.944,0.739,0.757
3PHP_1_A,0.889,0.889,0.889,0.889
3PIO_1_Y,0.61,0.923,0.735,0.75
3PIP_1_Y,0.529,0.9,0.667,0.69
3PLA_1_G-H-I-J,0.216,0.308,0.254,0.258
3PLA_1_N-O,0.909,1.0,0.952,0.953
3Q1Q_1_C,0.615,1.0,0.762,0.784
3Q1R_1_C,0.6,1.0,0.75,0.775
3Q3Z_1_A,0.722,0.963,0.825,0.834
3Q3Z_1_V,0.703,0.963,0.813,0.823
3Q50_1_A,0.35,1.0,0.519,0.592
3Q51_1_A,0.3,1.0,0.462,0.548
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.714,1.0,0.833,0.845
3QSY_1_D,0.75,0.947,0.837,0.843
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.6,0.882,0.714,0.728
3R1H_1_F,0.6,0.857,0.706,0.717
3R1L_1_C,0.604,0.879,0.716,0.729
3R1L_1_F,0.6,0.857,0.706,0.717
3R2D_1_R-S,0.375,0.6,0.462,0.474
3R4F_1_A,0.893,0.962,0.926,0.927
3R9X_1_C,0.714,1.0,0.833,0.845
3RG5_1_A,0.707,0.967,0.817,0.827
3RG5_1_B,0.725,0.967,0.829,0.837
3RKF_1_A,0.55,0.917,0.688,0.71
3RKF_1_B,0.579,0.917,0.71,0.728
3RKF_1_C,0.6,0.875,0.712,0.725
3RKF_1_D,0.524,0.917,0.667,0.693
3RW6_1_F,0.6,1.0,0.75,0.775
3RW6_1_H,0.621,1.0,0.766,0.788
3S49_1_A-B,0.167,1.0,0.286,0.408
3S49_1_C-D,0.167,1.0,0.286,0.408
3S49_1_E-F,0.167,1.0,0.286,0.408
3S4P_1_A-B,0.684,1.0,0.813,0.827
3S7C_1_A,0.0,0.0,0.0,0.0
3S8U_1_A,0.0,0.0,0.0,0.0
3SD3_1_A,0.667,0.909,0.769,0.778
3SIU_1_C,0.727,1.0,0.842,0.853
3SIU_1_F,0.727,1.0,0.842,0.853
3SIV_1_C-F,0.5,0.778,0.609,0.624
3SIV_1_I-L,0.467,0.778,0.583,0.602
3SJ2_1_A-B,0.0,0.0,0.0,0.0
3SKI_1_B,0.806,1.0,0.893,0.898
3SKL_1_A,0.71,1.0,0.83,0.842
3SKL_1_B,0.733,1.0,0.846,0.856
3SKR_1_A,0.733,1.0,0.846,0.856
3SKR_1_B,0.71,1.0,0.83,0.842
3SKT_1_A,0.71,1.0,0.83,0.842
3SKT_1_B,0.759,1.0,0.863,0.871
3SKW_1_A,0.733,1.0,0.846,0.856
3SKW_1_B,0.724,1.0,0.84,0.851
3SN2_1_B,0.923,1.0,0.96,0.961
3SNP_1_C,1.0,1.0,1.0,1.0
3SNP_1_D,1.0,1.0,1.0,1.0
3SUH_1_X,0.725,0.906,0.806,0.811
3SUX_1_X,0.725,0.906,0.806,0.811
3SUY_1_X,0.707,0.906,0.795,0.801
3SYW_1_A-B,1.0,1.0,1.0,1.0
3SZX_1_A-B,1.0,1.0,1.0,1.0
3T1H_1_X-W,0.25,0.5,0.333,0.354
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.385,0.6,0.469,0.48
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.581,0.9,0.706,0.723
3TRZ_1_U,0.0,0.0,0.0,0.0
3TRZ_1_V,0.0,0.0,0.0,0.0
3TRZ_1_W,0.0,0.0,0.0,0.0
3TRZ_1_X,0.0,0.0,0.0,0.0
3TRZ_1_Y,0.0,0.0,0.0,0.0
3TRZ_1_Z,0.0,0.0,0.0,0.0
3TS0_1_U,0.833,1.0,0.909,0.913
3TS0_1_V,0.833,1.0,0.909,0.913
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.818,1.0,0.9,0.905
3TZR_1_A-B,0.294,1.0,0.455,0.542
3U4M_1_B,0.714,0.968,0.822,0.831
3U56_1_B,0.682,0.968,0.8,0.812
3UCU_1_R,0.533,0.96,0.686,0.716
3UCZ_1_R,0.585,0.96,0.727,0.75
3UD3_1_R,0.522,0.96,0.676,0.708
3UD4_1_R,0.561,0.92,0.697,0.718
3UMY_1_B,0.714,0.968,0.822,0.831
3UZS_1_C,0.75,0.857,0.8,0.802
3V11_1_D,0.741,0.952,0.833,0.84
3V7E_1_C,0.627,1.0,0.771,0.792
3V7E_1_D,0.568,0.977,0.718,0.745
3VJR_1_B,0.929,1.0,0.963,0.964
3VJR_1_D,0.929,1.0,0.963,0.964
3VNU_1_G-T,0.714,1.0,0.833,0.845
3VNV_1_T-G,1.0,1.0,1.0,1.0
3VRS_1_A,0.6,1.0,0.75,0.775
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.8,1.0,0.889,0.894
3W1K_1_F,0.705,0.969,0.816,0.826
3W1K_1_G,0.721,0.969,0.827,0.836
3W1K_1_H,0.721,0.969,0.827,0.836
3W1K_1_I,0.721,0.969,0.827,0.836
3W1K_1_J,0.721,0.969,0.827,0.836
3W3S_1_B,0.818,1.0,0.9,0.905
3WBM_1_X-Y,0.696,1.0,0.821,0.834
3WC1_1_P,0.611,1.0,0.759,0.782
3WC1_1_Q,0.647,1.0,0.786,0.804
3WC2_1_P,0.694,1.0,0.82,0.833
3WC2_1_Q,0.667,1.0,0.8,0.816
3WFQ_1_A,0.828,0.96,0.889,0.891
3WFQ_1_B,0.815,0.88,0.846,0.847
3WFQ_1_C,0.806,0.926,0.862,0.864
3WFQ_1_D,0.774,0.889,0.828,0.83
3WFR_1_A,0.786,0.88,0.83,0.832
3WFR_1_B,0.828,0.96,0.889,0.891
3WFR_1_C,0.8,0.923,0.857,0.859
3WFR_1_D,0.71,0.815,0.759,0.76
3WFS_1_A,0.818,0.964,0.885,0.888
3WFS_1_B,0.839,0.963,0.897,0.899
3WQY_1_C,0.694,1.0,0.82,0.833
3WQZ_1_C,0.735,1.0,0.847,0.857
3WRU_1_A-B,0.667,1.0,0.8,0.816
3X1L_1_I,0.0,0.0,0.0,0.0
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.703,1.0,0.825,0.838
3ZGZ_1_E,0.649,1.0,0.787,0.805
3ZJT_1_B,0.676,1.0,0.806,0.822
3ZJU_1_B,0.605,0.885,0.719,0.732
3ZJV_1_B,0.7,0.966,0.812,0.822
3ZN8_1_G,0.286,0.625,0.392,0.423
402D_1_A-B,0.0,0.0,0.0,0.0
405D_1_A-B,0.0,0.0,0.0,0.0
406D_1_A-E,0.533,1.0,0.696,0.73
418D_1_A-B,1.0,1.0,1.0,1.0
419D_1_A-B,0.857,1.0,0.923,0.926
419D_1_C-D,1.0,1.0,1.0,1.0
420D_1_A-B,0.0,0.0,0.0,0.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.444,1.0,0.615,0.667
429D_1_C-D,0.444,1.0,0.615,0.667
430D_1_A,0.357,0.556,0.435,0.445
433D_1_A-B,0.0,0.0,0.0,0.0
434D_1_A-B,0.714,1.0,0.833,0.845
434D_1_C-D,0.714,1.0,0.833,0.845
435D_1_A-B,0.857,1.0,0.923,0.926
435D_1_C-D,0.857,1.0,0.923,0.926
437D_1_A,0.5,0.889,0.64,0.667
438D_1_A-B,0.75,1.0,0.857,0.866
439D_1_A-B,0.875,1.0,0.933,0.935
462D_1_B-A,0.741,0.952,0.833,0.84
464D_1_A-B,0.333,1.0,0.5,0.577
464D_1_C-D,0.333,1.0,0.5,0.577
466D_1_A-B,0.714,1.0,0.833,0.845
466D_1_C-D,0.714,1.0,0.833,0.845
472D_1_A-B,0.667,1.0,0.8,0.816
480D_1_A,0.583,0.875,0.7,0.714
483D_1_A,0.583,0.875,0.7,0.714
484D_2_B,0.429,0.667,0.522,0.535
485D_1_A-B,0.75,1.0,0.857,0.866
486D_1_A,0.483,0.824,0.609,0.631
486D_1_C,0.5,0.722,0.591,0.601
486D_1_E,0.581,0.9,0.706,0.723
488D_1_D-B-A-C,0.239,0.458,0.314,0.331
4A2X_1_L-M,0.813,1.0,0.897,0.901
4A2X_1_N-O,0.867,1.0,0.929,0.931
4A36_1_R-S,0.9,1.0,0.947,0.949
4A36_1_T-U,0.85,1.0,0.919,0.922
4A4R_1_A,0.889,1.0,0.941,0.943
4A4S_1_A,0.9,1.0,0.947,0.949
4A4T_1_A,1.0,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,1.0,1.0
4AL5_1_B,0.833,1.0,0.909,0.913
4AL6_1_B,0.833,1.0,0.909,0.913
4AL7_1_B,0.833,1.0,0.909,0.913
4ANG_1_R,0.4,0.5,0.444,0.447
4ANG_1_S,0.4,0.667,0.5,0.516
4AOB_1_A,0.326,0.714,0.448,0.483
4AQ7_1_B,0.649,1.0,0.787,0.805
4AQ7_1_E,0.667,1.0,0.8,0.816
4AQY_1_Z-W,0.333,1.0,0.5,0.577
4ARC_1_B,0.5,0.944,0.654,0.687
4ARI_1_B,0.622,0.92,0.742,0.756
4AS1_1_B,0.676,0.962,0.794,0.806
4ATO_1_G,0.333,0.667,0.444,0.471
4AY2_1_C,0.875,1.0,0.933,0.935
4B3M_1_Z-W,0.5,0.833,0.625,0.645
4B3R_1_Z-W,0.556,0.833,0.667,0.68
4B3S_1_Z-W,0.5,0.833,0.625,0.645
4B3T_1_Z-W,0.5,0.833,0.625,0.645
4B5R_1_A,0.568,0.833,0.676,0.688
4BPB_1_C-D,0.8,1.0,0.889,0.894
4BW0_1_A,0.636,1.0,0.778,0.798
4BY9_1_A,0.3,1.0,0.462,0.548
4BY9_1_B,0.316,1.0,0.48,0.562
4C4W_1_D,0.429,0.857,0.571,0.606
4C4W_1_H,0.429,0.857,0.571,0.606
4C7O_1_E,0.955,1.0,0.977,0.977
4C8Y_1_C,0.8,1.0,0.889,0.894
4C8Z_1_C,0.75,1.0,0.857,0.866
4C9D_1_D,0.0,0.0,0.0,0.0
4CQN_1_B,0.615,0.96,0.75,0.769
4CQN_1_E,0.605,1.0,0.754,0.778
4CSU_1_A,0.444,0.914,0.598,0.637
4CXG_1_1,0.371,0.92,0.529,0.584
4CXG_1_2,0.273,0.545,0.364,0.386
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,1.0,1.0,1.0,1.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.704,0.95,0.809,0.818
4CXH_1_1,0.371,0.92,0.529,0.584
4CXH_1_2,0.273,0.545,0.364,0.386
4CXH_1_a,0.0,0.0,0.0,0.0
4CXH_1_b,1.0,1.0,1.0,1.0
4CXH_1_c,0.0,0.0,0.0,0.0
4CXH_1_Y,0.704,0.95,0.809,0.818
4D5N_1_X,0.07,0.32,0.114,0.149
4D5Y_1_4,0.525,0.705,0.602,0.608
4D61_1_j,0.07,0.32,0.114,0.149
4D67_1_4,0.525,0.705,0.602,0.608
4DB2_1_E-F,0.929,1.0,0.963,0.964
4DB2_1_H-G,0.429,0.5,0.462,0.463
4DB2_1_I-J,0.929,1.0,0.963,0.964
4DR4_1_W-V,0.4,0.667,0.5,0.516
4DR5_1_W-V,0.444,0.667,0.533,0.544
4DR6_1_W-V,0.0,0.0,0.0,0.0
4DR7_1_W,0.5,1.0,0.667,0.707
4DS6_1_A,0.492,0.836,0.62,0.642
4E48_1_A-B,0.8,1.0,0.889,0.894
4E58_1_D-C-E,0.0,0.0,0.0,0.0
4E59_1_A-B,0.0,0.0,0.0,0.0
4E5C_1_A-B,0.316,0.429,0.364,0.368
4E8K_1_A,0.474,0.868,0.613,0.642
4E8M_1_A,0.454,0.87,0.597,0.629
4E8N_1_A,0.477,0.862,0.614,0.641
4E8P_1_A,0.485,0.881,0.625,0.653
4E8Q_1_A,0.485,0.862,0.62,0.646
4E8R_1_A,0.448,0.827,0.581,0.609
4E8T_1_A,0.465,0.86,0.603,0.632
4E8V_1_A,0.43,0.84,0.569,0.601
4EN5_1_A,0.632,1.0,0.774,0.795
4ENA_1_A,0.571,1.0,0.727,0.756
4ENB_1_A,0.632,1.0,0.774,0.795
4ENC_1_A,0.571,1.0,0.727,0.756
4ERD_1_C-D,0.182,0.267,0.216,0.22
4ERJ_1_A,0.506,0.978,0.667,0.703
4ERL_1_A,0.512,0.978,0.672,0.707
4EYA_1_a-b,0.1,0.25,0.143,0.158
4EYA_1_c-d,0.125,0.25,0.167,0.177
4EYA_1_e-f,0.1,0.25,0.143,0.158
4EYA_1_g-h,0.125,0.25,0.167,0.177
4EYA_1_i-j,0.1,0.25,0.143,0.158
4EYA_1_k-l,0.1,0.25,0.143,0.158
4EYA_1_m-n,0.1,0.25,0.143,0.158
4EYA_1_o-p,0.125,0.25,0.167,0.177
4EYA_1_q-r,0.1,0.25,0.143,0.158
4EYA_1_s-t,0.125,0.25,0.167,0.177
4F8U_1_A-B,0.667,1.0,0.8,0.816
4F8V_1_A-B,0.684,1.0,0.813,0.827
4FAQ_1_A,0.493,0.871,0.629,0.655
4FAR_1_A,0.472,0.879,0.614,0.644
4FAU_1_A,0.497,0.876,0.635,0.66
4FAX_1_A,0.438,0.785,0.562,0.586
4FB0_1_A,0.467,0.868,0.607,0.637
4FE5_1_B,0.658,1.0,0.794,0.811
4FEJ_1_B,0.622,1.0,0.767,0.788
4FEL_1_B,0.59,1.0,0.742,0.768
4FEN_1_B,0.595,1.0,0.746,0.771
4FEO_1_B,0.605,1.0,0.754,0.778
