,PPV,TPR,F1,INF-MCC
3C7R_1_A-B,0.778,0.933,0.848,0.852
3CC2_1_9,0.246,0.4,0.305,0.314
3CC4_1_9,0.239,0.4,0.299,0.309
3CC7_1_9,0.242,0.4,0.302,0.311
3CCE_1_9,0.232,0.4,0.294,0.305
3CCJ_1_9,0.213,0.4,0.278,0.292
3CCL_1_9,0.239,0.4,0.299,0.309
3CCM_1_9,0.242,0.4,0.302,0.311
3CCQ_1_9,0.235,0.4,0.296,0.307
3CCR_1_9,0.235,0.4,0.296,0.307
3CCS_1_9,0.232,0.4,0.294,0.305
3CCU_1_9,0.235,0.4,0.296,0.307
3CCV_1_9,0.239,0.4,0.299,0.309
3CD6_1_9,0.235,0.4,0.296,0.307
3CF5_1_Z,0.576,0.944,0.716,0.738
3CGP_1_B-A,0.818,1.0,0.9,0.905
3CGQ_1_B-A,0.9,1.0,0.947,0.949
3CGR_1_B-A,0.9,1.0,0.947,0.949
3CGS_1_B-A,0.9,1.0,0.947,0.949
3CIY_1_C-D,0.863,1.0,0.926,0.929
3CJZ_1_A-B,0.692,1.0,0.818,0.832
3CMA_1_9,0.239,0.4,0.299,0.309
3CME_1_9,0.235,0.4,0.296,0.307
3CPW_1_9,0.47,0.861,0.608,0.636
3CUL_1_C,0.676,1.0,0.807,0.822
3CUL_1_D,0.694,1.0,0.82,0.833
3CUN_1_C,0.615,1.0,0.762,0.784
3CUN_1_D,0.657,1.0,0.793,0.811
3CW5_1_A,0.423,0.647,0.512,0.523
3CW6_1_A,0.423,0.647,0.512,0.523
3CXC_1_9,0.47,0.861,0.608,0.636
3CZ3_1_E-F,0.85,1.0,0.919,0.922
3CZ3_1_G-H,0.85,1.0,0.919,0.922
3D0U_1_A,0.476,1.0,0.645,0.69
3D0X_1_A,0.471,1.0,0.64,0.686
3D2G_1_A,0.243,0.391,0.3,0.309
3D2G_1_B,0.243,0.391,0.3,0.309
3D2V_1_A,0.243,0.391,0.3,0.309
3D2V_1_B,0.25,0.391,0.305,0.313
3D2X_1_A,0.243,0.391,0.3,0.309
3D2X_1_B,0.25,0.391,0.305,0.313
3DD2_1_B,0.0,0.0,0.0,0.0
3DEG_1_A,0.409,0.529,0.462,0.465
3DEG_1_B,0.344,0.44,0.386,0.389
3DEG_1_E,0.667,1.0,0.8,0.816
3DEG_1_F,0.8,1.0,0.889,0.894
3DEG_1_G,0.5,0.938,0.652,0.685
3DEG_1_I,0.533,0.889,0.667,0.689
3DEG_1_J,0.714,1.0,0.833,0.845
3DEG_1_K,0.833,1.0,0.909,0.913
3DH3_1_F-E,0.0,0.0,0.0,0.0
3DH3_1_G-H,0.0,0.0,0.0,0.0
3DHS_1_A,0.527,0.892,0.663,0.686
3DIG_1_X,0.543,1.0,0.703,0.737
3DIL_1_A,0.543,1.0,0.703,0.737
3DIM_1_A,0.543,1.0,0.703,0.737
3DIO_1_X,0.537,1.0,0.699,0.733
3DIQ_1_A,0.537,1.0,0.699,0.733
3DIR_1_A,0.548,1.0,0.708,0.741
3DIS_1_A,0.537,1.0,0.699,0.733
3DIX_1_A,0.548,1.0,0.708,0.741
3DIY_1_A,0.567,1.0,0.723,0.753
3DIZ_1_A,0.52,1.0,0.685,0.721
3DJ0_1_A,0.543,1.0,0.703,0.737
3DJ2_1_A,0.531,1.0,0.694,0.729
3DKN_1_D-E,0.0,0.0,0.0,0.0
3DKN_1_F,0.462,0.75,0.571,0.588
3DLL_1_Z,0.548,0.944,0.694,0.72
3DS7_1_A,0.474,0.857,0.61,0.637
3DS7_1_B,0.529,0.857,0.655,0.674
3DVV_1_A-B,0.778,0.933,0.848,0.852
3DVZ_1_A,0.5,0.857,0.632,0.655
3DW4_1_A,0.091,0.2,0.125,0.135
3DW5_1_A,0.5,1.0,0.667,0.707
3DW6_1_A,0.091,0.2,0.125,0.135
3DW7_1_A,0.5,1.0,0.667,0.707
3E5C_1_A,0.522,0.857,0.649,0.669
3E5E_1_A,0.48,0.857,0.615,0.641
3E5F_1_A,0.5,0.857,0.632,0.655
3EGZ_1_B,0.533,1.0,0.696,0.73
3EOG_1_A,0.521,0.856,0.647,0.668
3EOH_1_A,0.293,0.789,0.427,0.481
3EPH_1_E,0.471,0.727,0.571,0.585
3EPH_1_F,0.405,0.714,0.517,0.538
3EPJ_1_E,0.457,0.727,0.561,0.577
3EPJ_1_F,0.444,0.727,0.552,0.569
3EPK_1_E,0.471,0.727,0.571,0.585
3EPK_1_F,0.441,0.682,0.536,0.548
3EPL_1_E,0.417,0.714,0.526,0.546
3EPL_1_F,0.429,0.714,0.536,0.553
3EQT_1_C-D,0.75,1.0,0.857,0.866
3F2Q_1_X,0.218,0.667,0.329,0.381
3F2T_1_X,0.218,0.667,0.329,0.381
3F2W_1_X,0.214,0.667,0.324,0.378
3F2X_1_X,0.218,0.667,0.329,0.381
3F2Y_1_X,0.222,0.667,0.333,0.385
3F30_1_X,0.218,0.667,0.329,0.381
3F4E_1_Y-X,0.357,0.769,0.488,0.524
3F4G_1_X-Y,0.385,0.769,0.513,0.544
3F4H_1_Y-X,0.37,0.769,0.5,0.534
3FAR_1_A-B,0.9,1.0,0.947,0.949
3FO4_1_A,0.314,1.0,0.478,0.561
3FO6_1_A,0.474,1.0,0.643,0.688
3FOZ_1_C,0.429,0.577,0.492,0.497
3FOZ_1_D,0.313,0.588,0.408,0.429
3FS0_1_B-A,0.333,0.429,0.375,0.378
3FTE_1_C-D,0.038,0.059,0.047,0.048
3FTF_1_C-D,0.045,0.059,0.051,0.052
3FTM_1_B-A,0.273,1.0,0.429,0.522
3FTM_1_D-C,0.3,1.0,0.462,0.548
3FU2_1_A,0.208,1.0,0.345,0.456
3FU2_1_B,0.192,1.0,0.323,0.439
3FU2_1_C,0.208,1.0,0.345,0.456
3FWO_1_B,0.566,0.857,0.682,0.697
3G4M_1_A,0.439,1.0,0.61,0.663
3G4S_1_9,0.242,0.4,0.302,0.311
3G6E_1_9,0.239,0.4,0.299,0.309
3G71_1_9,0.242,0.4,0.302,0.311
3G78_1_A,0.528,0.881,0.66,0.682
3G8S_1_P,0.614,0.946,0.745,0.762
3G8S_1_Q,0.567,0.895,0.694,0.712
3G8S_1_R,0.586,0.895,0.708,0.724
3G8S_1_S,0.625,0.972,0.761,0.78
3G8T_1_P,0.649,0.974,0.779,0.795
3G8T_1_Q,0.623,0.971,0.759,0.777
3G8T_1_R,0.643,0.973,0.774,0.791
3G8T_1_S,0.567,0.895,0.694,0.712
3G96_1_P,0.63,0.944,0.756,0.771
3G96_1_Q,0.61,0.973,0.75,0.771
3G96_1_R,0.632,0.973,0.766,0.784
3G96_1_S,0.618,0.919,0.739,0.754
3G9C_1_P,0.611,0.917,0.733,0.748
3G9C_1_Q,0.627,0.974,0.763,0.781
3G9C_1_R,0.544,0.838,0.66,0.675
3G9C_1_S,0.625,0.972,0.761,0.78
3GAO_1_A,0.462,1.0,0.632,0.679
3GCA_1_A,0.227,1.0,0.37,0.477
3GER_1_A,0.5,1.0,0.667,0.707
3GES_1_A,0.462,1.0,0.632,0.679
3GLP_1_B-A,0.5,1.0,0.667,0.707
3GLP_1_C-D,0.5,1.0,0.667,0.707
3GM7_1_G-H,0.556,1.0,0.714,0.745
3GOG_1_A,0.436,1.0,0.607,0.66
3GOT_1_A,0.45,1.0,0.621,0.671
3GS1_1_D-C-A-B,0.438,1.0,0.609,0.661
3GS5_1_A,0.5,1.0,0.667,0.707
3GS5_1_C,0.381,1.0,0.552,0.617
3GS8_1_D-C-A-B,0.438,1.0,0.609,0.661
3GTG_1_R,0.0,0.0,0.0,0.0
3GVN_1_A-B,0.714,1.0,0.833,0.845
3GX2_1_A,0.426,0.833,0.563,0.595
3GX3_1_A,0.444,0.8,0.571,0.596
3GX5_1_A,0.435,0.8,0.563,0.59
3GX6_1_A,0.444,0.8,0.571,0.596
3GX7_1_A,0.417,0.8,0.548,0.577
3H5X_1_T-P,0.857,1.0,0.923,0.926
3H5Y_1_T-P,0.857,1.0,0.923,0.926
3HAX_1_E,0.762,1.0,0.865,0.873
3HAY_1_E,0.8,1.0,0.889,0.894
3HHN_1_C,0.569,0.892,0.695,0.712
3HHN_1_E,0.557,0.895,0.687,0.706
3HJW_1_D,0.727,1.0,0.842,0.853
3HJY_1_D-C-E,0.276,0.889,0.421,0.495
3HL2_1_E,0.487,0.704,0.576,0.586
3HTX_1_B-C,0.95,1.0,0.974,0.975
3HTX_1_E-F,0.95,1.0,0.974,0.975
3I55_1_9,0.232,0.4,0.294,0.305
3I56_1_9,0.242,0.41,0.305,0.315
3IAB_1_R,0.857,1.0,0.923,0.926
3IBK_1_A,0.0,0.0,0.0,0.0
3IBK_1_B,0.0,0.0,0.0,0.0
3ICQ_1_D,0.333,0.571,0.421,0.436
3ICQ_1_E,0.4,0.8,0.533,0.566
3ID5_1_D,0.0,0.0,0.0,0.0
3ID5_1_H,0.0,0.0,0.0,0.0
3IEV_1_D,0.0,0.0,0.0,0.0
3IGI_1_A,0.531,0.88,0.662,0.684
3IQN_1_A,0.298,0.538,0.384,0.4
3IQP_1_A,0.5,0.857,0.632,0.655
3IQR_1_A,0.511,0.821,0.63,0.648
3IRW_1_R,0.316,0.667,0.429,0.459
3IVK_1_C,0.467,0.875,0.609,0.639
3IVK_1_M,0.459,0.875,0.602,0.634
3IVN_1_A,0.538,0.84,0.656,0.673
3IVN_1_B,0.553,0.84,0.667,0.681
3IWN_1_A,0.37,0.773,0.5,0.534
3IWN_1_B,0.356,0.727,0.478,0.509
3IYQ_1_A,0.302,0.49,0.374,0.385
3IYR_1_A,0.29,0.51,0.37,0.384
3IZ4_1_A,0.297,0.565,0.39,0.41
3IZD_1_A,0.75,0.941,0.835,0.84
3IZY_1_N,0.217,0.417,0.286,0.301
3IZZ_1_A,0.433,1.0,0.605,0.658
3IZZ_1_B,0.545,0.857,0.667,0.684
3IZZ_1_D,0.0,0.0,0.0,0.0
3IZZ_1_E,0.568,0.926,0.704,0.725
3J0D_1_A,0.318,0.875,0.467,0.528
3J0D_1_B,0.857,1.0,0.923,0.926
3J0D_1_C,0.714,1.0,0.833,0.845
3J0D_1_D,1.0,1.0,1.0,1.0
3J0D_1_E,0.778,1.0,0.875,0.882
3J0D_1_F,0.111,0.2,0.143,0.149
3J0D_1_h-H,0.0,0.0,0.0,0.0
3J0E_1_A,0.857,1.0,0.923,0.926
3J0E_1_B,0.714,1.0,0.833,0.845
3J0E_1_C,1.0,1.0,1.0,1.0
3J0E_1_D,0.778,1.0,0.875,0.882
3J0E_1_e-E,0.0,0.0,0.0,0.0
3J0L_1_1,0.37,0.909,0.526,0.58
3J0L_1_2,0.157,0.242,0.19,0.195
3J0L_1_3,0.0,0.0,0.0,0.0
3J0L_1_4,0.5,1.0,0.667,0.707
3J0L_1_6,0.0,0.0,0.0,0.0
3J0L_1_7,0.238,0.5,0.323,0.345
3J0L_1_8,0.778,1.0,0.875,0.882
3J0L_1_a,0.238,0.5,0.323,0.345
3J0L_1_b,0.0,0.0,0.0,0.0
3J0L_1_c,0.5,1.0,0.667,0.707
3J0L_1_f,0.0,0.0,0.0,0.0
3J0L_1_g-G-d,0.421,0.727,0.533,0.553
3J0L_1_h,0.48,1.0,0.649,0.693
3J0L_1_V,0.432,0.593,0.5,0.506
3J0L_1_W,0.0,0.0,0.0,0.0
3J0L_1_Y,0.395,0.536,0.455,0.46
3J0O_1_2,0.157,0.242,0.19,0.195
3J0O_1_3,0.0,0.0,0.0,0.0
3J0O_1_4,0.5,1.0,0.667,0.707
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.2,0.4,0.267,0.283
3J0O_1_8,0.778,1.0,0.875,0.882
3J0O_1_a,0.238,0.5,0.323,0.345
3J0O_1_b,0.0,0.0,0.0,0.0
3J0O_1_c,0.5,1.0,0.667,0.707
3J0O_1_f,0.0,0.0,0.0,0.0
3J0O_1_g-G-d,0.421,0.727,0.533,0.553
3J0O_1_h,0.48,1.0,0.649,0.693
3J0O_1_V,0.432,0.593,0.5,0.506
3J0O_1_W,0.0,0.0,0.0,0.0
3J0O_1_Y,0.395,0.536,0.455,0.46
3J0P_1_2,0.157,0.242,0.19,0.195
3J0P_1_3,0.0,0.0,0.0,0.0
3J0P_1_7,0.2,0.4,0.267,0.283
3J0P_1_a,0.238,0.5,0.323,0.345
3J0P_1_c,0.5,1.0,0.667,0.707
3J0P_1_f,0.0,0.0,0.0,0.0
3J0P_1_g-G-d,0.421,0.727,0.533,0.553
3J0P_1_h,0.48,1.0,0.649,0.693
3J0P_1_W,0.0,0.0,0.0,0.0
3J0P_1_Y,0.395,0.536,0.455,0.46
3J0Q_1_2,0.157,0.242,0.19,0.195
3J0Q_1_3,0.0,0.0,0.0,0.0
3J0Q_1_7,0.2,0.4,0.267,0.283
3J0Q_1_9,0.6,1.0,0.75,0.775
3J0Q_1_a,0.238,0.5,0.323,0.345
3J0Q_1_c,0.5,1.0,0.667,0.707
3J0Q_1_f,0.0,0.0,0.0,0.0
3J0Q_1_g-G-d,0.421,0.727,0.533,0.553
3J0Q_1_h,0.48,1.0,0.649,0.693
3J0Q_1_W,0.0,0.0,0.0,0.0
3J0Q_1_Y,0.0,0.0,0.0,0.0
3J16_1_J,0.011,0.019,0.014,0.014
3J16_1_K,0.044,0.083,0.058,0.061
3J16_1_L,0.316,0.667,0.429,0.459
3J2C_1_O,0.549,0.907,0.684,0.706
3J3V_1_B,0.268,0.647,0.379,0.417
3J45_1_1,0.303,0.769,0.435,0.483
3J45_1_2,0.5,0.8,0.615,0.632
3J45_1_3,0.625,1.0,0.769,0.791
3J45_1_5,0.387,0.923,0.545,0.598
3J46_1_1,0.286,0.769,0.417,0.469
3J46_1_2,0.533,0.8,0.64,0.653
3J46_1_3,0.556,1.0,0.714,0.745
3J46_1_4,0.431,0.962,0.595,0.644
3J46_1_a,0.452,0.538,0.491,0.493
3J46_1_p,0.419,0.818,0.554,0.585
3J5L_1_B,0.29,0.462,0.356,0.366
3J5S_1_A,0.394,0.725,0.51,0.534
3J5S_1_B,0.385,0.556,0.455,0.462
3J5S_1_E,0.441,0.789,0.566,0.59
3J5Y_1_D,0.425,0.63,0.507,0.517
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.411,0.852,0.554,0.591
3J6Y_1_5S,0.39,0.852,0.535,0.576
3J77_1_5S,0.383,0.852,0.529,0.571
3J77_1_PT,0.455,0.789,0.577,0.599
3J78_1_5S,0.426,0.852,0.568,0.602
3J78_1_ET,0.455,0.789,0.577,0.599
3J78_1_PT,0.5,0.789,0.612,0.628
3J79_1_B,0.448,0.769,0.566,0.587
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.371,0.605,0.46,0.474
3J7P_1_7,0.371,0.605,0.46,0.474
3J7Q_1_7,0.371,0.605,0.46,0.474
3J7R_1_7,0.371,0.605,0.46,0.474
3J7R_1_S5,0.355,0.5,0.415,0.421
3J7R_1_S6,0.268,0.611,0.373,0.405
3J7Y_1_B,0.212,0.875,0.341,0.431
3J7Z_1_B,0.308,0.769,0.44,0.487
3J81_1_1,0.353,0.6,0.444,0.46
3J8G_1_A,0.066,0.152,0.092,0.1
3J92_1_2,0.486,0.895,0.63,0.659
3J92_1_7,0.468,0.674,0.552,0.562
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.179,0.385,0.244,0.262
3J9W_1_AX,0.424,0.778,0.549,0.574
3J9W_1_BB,0.317,0.625,0.421,0.445
3J9Y_1_B,0.356,0.778,0.488,0.526
3J9Y_1_v,0.379,0.647,0.478,0.495
3J9Z_1_LB,0.296,0.778,0.429,0.48
3J9Z_1_S6,0.395,0.789,0.526,0.558
3J9Z_1_S7,0.371,0.5,0.426,0.431
3JA1_1_LB,0.3,0.778,0.433,0.483
3JA1_1_S2,0.412,0.737,0.528,0.551
3JAG_1_2,0.286,0.714,0.408,0.452
3JAG_1_3,0.485,0.64,0.552,0.557
3JAG_1_7,0.468,0.674,0.552,0.562
3JAH_1_2,0.278,0.714,0.4,0.445
3JAH_1_3,0.455,0.6,0.517,0.522
3JAH_1_7,0.483,0.674,0.563,0.571
3JAI_1_2,0.27,0.714,0.392,0.439
3JAI_1_3,0.455,0.6,0.517,0.522
3JAI_1_7,0.475,0.674,0.558,0.566
3JAJ_1_3,0.457,0.696,0.552,0.564
3JAJ_1_4,0.245,0.406,0.306,0.316
3JAJ_1_7,0.394,0.605,0.477,0.488
3JAN_1_3,0.457,0.696,0.552,0.564
3JAN_1_4,0.245,0.406,0.306,0.316
3JAN_1_7,0.394,0.605,0.477,0.488
3JAP_1_1,0.6,0.913,0.724,0.74
3JAQ_1_1,0.4,0.588,0.476,0.485
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.694,1.0,0.82,0.833
3JB9_1_N-P,0.327,0.39,0.356,0.357
3JBN_1_7,0.314,0.5,0.386,0.396
3JBN_1_AB,0.455,0.769,0.571,0.591
3JBO_1_7,0.289,0.5,0.367,0.38
3JBO_1_AB,0.455,0.769,0.571,0.591
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.469,0.769,0.583,0.6
3JBU_1_a,0.313,0.769,0.444,0.49
3JBU_1_v,0.235,0.364,0.286,0.293
3JBV_1_a,0.394,0.788,0.525,0.557
3JBV_1_V,0.471,0.667,0.552,0.56
3JBV_1_W,0.206,0.368,0.264,0.275
3JCD_1_8,0.4,0.571,0.471,0.478
3JCD_1_9,0.421,0.593,0.492,0.5
3JCD_1_B,0.323,0.769,0.455,0.498
3JCE_1_6,0.486,0.607,0.54,0.543
3JCE_1_8,0.395,0.789,0.526,0.558
3JCE_1_9,0.316,0.462,0.375,0.382
3JCE_1_B,0.29,0.769,0.421,0.472
3JCJ_1_0,0.313,0.769,0.444,0.49
3JCJ_1_v,0.333,0.588,0.426,0.443
3JCM_1_E,0.647,0.917,0.759,0.77
3JCM_1_F,0.333,0.419,0.371,0.374
3JCN_1_B,0.313,0.778,0.447,0.494
3JCN_1_v,0.31,0.529,0.391,0.405
3JCS_1_3,0.183,0.567,0.276,0.322
3JCS_1_4,0.631,0.872,0.732,0.742
3JCS_1_5,0.114,0.174,0.138,0.141
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.389,0.757,0.514,0.542
3JCT_1_3,0.365,0.852,0.511,0.558
3JCT_1_6,0.619,1.0,0.765,0.787
3JQ4_1_B,0.564,0.912,0.697,0.717
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.366,0.536,0.435,0.443
3K0J_1_F,0.375,0.536,0.441,0.448
3K1V_1_A,0.227,1.0,0.37,0.477
3KFU_1_K,0.559,0.905,0.691,0.711
3KFU_1_L,0.559,0.905,0.691,0.711
3KFU_1_M,0.514,0.905,0.655,0.682
3KFU_1_N,0.514,0.905,0.655,0.682
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.429,1.0,0.6,0.655
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,0.889,1.0,0.941,0.943
3KTV_1_A,0.389,0.84,0.532,0.572
3KTV_1_C,0.377,0.833,0.519,0.561
3KTW_1_C,0.462,0.727,0.565,0.579
3KTW_1_D,0.309,0.607,0.41,0.433
3L0U_1_A,0.471,0.593,0.525,0.528
3L25_1_C-F,0.75,1.0,0.857,0.866
3L3C_1_P,0.582,0.914,0.711,0.729
3L3C_1_Q,0.61,0.947,0.742,0.76
3L3C_1_R,0.621,0.973,0.758,0.777
3L3C_1_S,0.484,0.769,0.594,0.61
3LA5_1_A,0.568,1.0,0.724,0.753
3LOA_1_B-A,0.25,0.5,0.333,0.354
3LQX_1_B,0.619,1.0,0.765,0.787
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.8,1.0,0.889,0.894
3LWO_1_D,0.762,1.0,0.865,0.873
3LWP_1_D,0.762,1.0,0.865,0.873
3LWQ_1_D,0.762,1.0,0.865,0.873
3LWR_1_D,0.762,1.0,0.865,0.873
3LWV_1_D,0.8,1.0,0.889,0.894
3MEI_1_A-B,0.0,0.0,0.0,0.0
3MIJ_1_A,0.0,0.0,0.0,0.0
3MJ3_1_B,0.833,0.833,0.833,0.833
3MJA_1_B,0.833,0.833,0.833,0.833
3MJB_1_A,0.833,0.833,0.833,0.833
3MOJ_1_A,0.774,1.0,0.873,0.88
3MQK_1_D-E,0.5,1.0,0.667,0.707
3MUM_1_R,0.279,0.545,0.369,0.39
3MUR_1_R,0.217,0.476,0.299,0.322
3MUT_1_R,0.279,0.522,0.364,0.382
3MUV_1_R,0.273,0.667,0.387,0.426
3MXH_1_R,0.261,0.545,0.353,0.377
3NCU_1_C-D,0.75,1.0,0.857,0.866
3NDB_1_M,0.549,0.848,0.667,0.682
3NJ7_1_A-B,0.25,0.25,0.25,0.25
3NJ7_1_C-D,0.25,0.25,0.25,0.25
3NJ7_1_E-F,0.25,0.25,0.25,0.25
3NKB_1_B,0.306,0.579,0.4,0.421
3NL0_1_B-C,0.571,1.0,0.727,0.756
3NMU_1_D-I,0.476,0.833,0.606,0.63
3NMU_1_E-K,0.478,1.0,0.647,0.692
3NPN_1_A,0.24,0.545,0.333,0.362
3NPQ_1_A,0.25,0.5,0.333,0.354
3NPQ_1_B,0.261,0.5,0.343,0.361
3NPQ_1_C,0.25,0.5,0.333,0.354
3NVI_1_E,0.286,1.0,0.444,0.535
3NVI_1_F,0.286,1.0,0.444,0.535
3NVK_1_K-G,0.4,1.0,0.571,0.632
3NVK_1_L-S,0.385,0.833,0.526,0.566
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.688,0.688,0.688,0.688
3OL7_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,0.923,1.0,0.96,0.961
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,0.923,1.0,0.96,0.961
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,0.923,1.0,0.96,0.961
3OVB_1_C,0.923,1.0,0.96,0.961
3OVB_1_D,0.923,1.0,0.96,0.961
3OVS_1_C,0.923,1.0,0.96,0.961
3OVS_1_D,0.923,1.0,0.96,0.961
3OW2_1_9,0.477,0.861,0.614,0.641
3OWI_1_A,0.632,0.96,0.762,0.779
3OWI_1_B,0.632,0.96,0.762,0.779
3OWW_1_A,0.649,0.96,0.774,0.789
3OWW_1_B,0.615,0.96,0.75,0.769
3OWZ_1_A,0.632,0.96,0.762,0.779
3OWZ_1_B,0.541,0.952,0.69,0.717
3OX0_1_A,0.649,0.96,0.774,0.789
3OX0_1_B,0.632,0.96,0.762,0.779
3OXB_1_A,0.632,0.96,0.762,0.779
3OXB_1_B,0.632,0.96,0.762,0.779
3OXD_1_A,0.5,0.76,0.603,0.616
3OXD_1_B,0.579,0.917,0.71,0.728
3OXE_1_A,0.632,0.96,0.762,0.779
3OXE_1_B,0.632,0.96,0.762,0.779
3OXJ_1_A,0.649,0.96,0.774,0.789
3OXJ_1_B,0.632,0.96,0.762,0.779
3OXM_1_A,0.649,0.96,0.774,0.789
3OXM_1_B,0.632,0.96,0.762,0.779
3P22_1_A,0.917,1.0,0.957,0.957
3P22_1_C,0.917,1.0,0.957,0.957
3P22_1_E,0.917,1.0,0.957,0.957
3P22_1_G,0.917,1.0,0.957,0.957
3P49_1_A,0.425,0.705,0.53,0.547
3P59_1_E-A-C-G-B-D-F-H,0.077,0.103,0.088,0.089
3PDR_1_A,0.5,0.896,0.642,0.669
3PDR_1_X,0.512,0.896,0.652,0.677
3PHP_1_A,0.889,1.0,0.941,0.943
3PIO_1_Y,0.542,0.914,0.681,0.704
3PIP_1_Y,0.456,0.861,0.596,0.627
3PLA_1_G-H-I-J,0.0,0.0,0.0,0.0
3PLA_1_N-O,0.909,1.0,0.952,0.953
3Q1Q_1_C,0.564,0.846,0.677,0.691
3Q1R_1_C,0.55,0.846,0.667,0.682
3Q3Z_1_A,0.194,0.438,0.269,0.292
3Q3Z_1_V,0.189,0.438,0.264,0.288
3Q50_1_A,0.25,1.0,0.4,0.5
3Q51_1_A,0.25,1.0,0.4,0.5
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.571,1.0,0.727,0.756
3QSY_1_D,0.458,0.647,0.537,0.545
3R1C_1_a-b,0.0,0.0,0.0,0.0
3R1C_1_A-B,0.0,0.0,0.0,0.0
3R1C_1_c-d,0.0,0.0,0.0,0.0
3R1C_1_C-D,0.0,0.0,0.0,0.0
3R1C_1_e-f,0.0,0.0,0.0,0.0
3R1C_1_E-F,0.0,0.0,0.0,0.0
3R1C_1_g-h,0.0,0.0,0.0,0.0
3R1C_1_G-H,0.0,0.0,0.0,0.0
3R1C_1_i-j,0.0,0.0,0.0,0.0
3R1C_1_I-J,0.0,0.0,0.0,0.0
3R1C_1_K-L,0.0,0.0,0.0,0.0
3R1C_1_M-N,0.0,0.0,0.0,0.0
3R1C_1_O-P,0.0,0.0,0.0,0.0
3R1C_1_Q-R,0.0,0.0,0.0,0.0
3R1C_1_S-Y,0.0,0.0,0.0,0.0
3R1C_1_T-U,0.0,0.0,0.0,0.0
3R1C_1_V-Z,0.0,0.0,0.0,0.0
3R1C_1_W-X,0.0,0.0,0.0,0.0
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.333,0.5,0.4,0.408
3R1H_1_C,0.52,0.897,0.658,0.683
3R1H_1_F,0.52,0.897,0.658,0.683
3R1L_1_C,0.521,0.893,0.658,0.682
3R1L_1_F,0.52,0.897,0.658,0.683
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.821,0.958,0.885,0.887
3R9X_1_C,0.714,1.0,0.833,0.845
3RG5_1_A,0.634,0.929,0.754,0.767
3RG5_1_B,0.65,0.929,0.765,0.777
3RKF_1_A,0.5,1.0,0.667,0.707
3RKF_1_B,0.526,1.0,0.69,0.725
3RKF_1_C,0.571,1.0,0.727,0.756
3RKF_1_D,0.476,1.0,0.645,0.69
3RW6_1_F,0.633,1.0,0.776,0.796
3RW6_1_H,0.655,1.0,0.792,0.809
3S49_1_A-B,0.0,0.0,0.0,0.0
3S49_1_C-D,0.0,0.0,0.0,0.0
3S49_1_E-F,0.0,0.0,0.0,0.0
3S4P_1_A-B,0.579,1.0,0.733,0.761
3S7C_1_A,0.083,0.2,0.118,0.129
3S8U_1_A,0.091,0.2,0.125,0.135
3SD3_1_A,0.444,0.8,0.571,0.596
3SIU_1_C,0.545,1.0,0.706,0.739
3SIU_1_F,0.545,1.0,0.706,0.739
3SIV_1_C-F,0.5,0.778,0.609,0.624
3SIV_1_I-L,0.467,0.778,0.583,0.602
3SJ2_1_A-B,0.353,0.545,0.429,0.439
3SKI_1_B,0.677,1.0,0.808,0.823
3SKL_1_A,0.645,1.0,0.784,0.803
3SKL_1_B,0.667,1.0,0.8,0.816
