,PPV,TPR,F1,INF-MCC
3J0Q_1_f,0.0,0.0,0.0,0.0
3J0Q_1_g-G-d,0.263,0.833,0.4,0.468
3J0Q_1_h,0.56,1.0,0.718,0.748
3J0Q_1_W,0.625,1.0,0.769,0.791
3J0Q_1_Y,0.625,1.0,0.769,0.791
3J16_1_J,0.149,0.298,0.199,0.211
3J16_1_K,0.118,0.25,0.16,0.171
3J16_1_L,0.263,0.625,0.37,0.406
3J2C_1_O,0.479,0.872,0.618,0.646
3J3V_1_B,0.329,0.818,0.47,0.519
3J45_1_1,0.303,0.909,0.455,0.525
3J45_1_2,0.5,0.8,0.615,0.632
3J45_1_3,0.625,1.0,0.769,0.791
3J45_1_5,0.323,0.833,0.465,0.518
3J46_1_1,0.286,0.909,0.435,0.51
3J46_1_2,0.533,0.8,0.64,0.653
3J46_1_3,0.667,1.0,0.8,0.816
3J46_1_4,0.362,0.875,0.512,0.563
3J46_1_a,0.452,0.778,0.571,0.593
3J46_1_p,0.256,0.5,0.338,0.358
3J5L_1_B,0.306,0.704,0.427,0.464
3J5S_1_A,0.245,0.561,0.341,0.37
3J5S_1_B,0.385,0.556,0.455,0.462
3J5S_1_E,0.588,1.0,0.741,0.767
3J5Y_1_D,0.275,0.524,0.361,0.38
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.464,0.765,0.578,0.596
3J6Y_1_5S,0.441,0.765,0.559,0.581
3J77_1_5S,0.433,0.765,0.553,0.576
3J77_1_PT,0.606,1.0,0.755,0.778
3J78_1_5S,0.481,0.765,0.591,0.607
3J78_1_ET,0.606,1.0,0.755,0.778
3J78_1_PT,0.667,1.0,0.8,0.816
3J79_1_B,0.104,0.241,0.146,0.159
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.371,0.743,0.495,0.525
3J7P_1_7,0.371,0.743,0.495,0.525
3J7Q_1_7,0.371,0.743,0.495,0.525
3J7R_1_7,0.371,0.743,0.495,0.525
3J7R_1_S5,0.387,0.667,0.49,0.508
3J7R_1_S6,0.317,0.684,0.433,0.466
3J7Y_1_B,0.212,0.875,0.341,0.431
3J7Z_1_B,0.138,0.3,0.189,0.204
3J81_1_1,0.412,0.667,0.509,0.524
3J8G_1_A,0.105,0.25,0.148,0.162
3J92_1_2,0.571,1.0,0.727,0.756
3J92_1_7,0.468,0.829,0.598,0.623
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.214,0.857,0.343,0.429
3J9W_1_AX,0.364,0.632,0.462,0.479
3J9W_1_BB,0.397,0.806,0.532,0.566
3J9Y_1_B,0.169,0.333,0.225,0.238
3J9Y_1_v,0.621,0.947,0.75,0.767
3J9Z_1_LB,0.141,0.323,0.196,0.213
3J9Z_1_S6,0.526,1.0,0.69,0.725
3J9Z_1_S7,0.343,0.632,0.444,0.465
3JA1_1_LB,0.143,0.323,0.198,0.215
3JA1_1_S2,0.588,1.0,0.741,0.767
3JAG_1_2,0.229,0.444,0.302,0.319
3JAG_1_3,0.576,1.0,0.731,0.759
3JAG_1_7,0.468,0.829,0.598,0.623
3JAH_1_2,0.222,0.444,0.296,0.314
3JAH_1_3,0.576,1.0,0.731,0.759
3JAH_1_7,0.483,0.829,0.611,0.633
3JAI_1_2,0.216,0.444,0.291,0.31
3JAI_1_3,0.576,1.0,0.731,0.759
3JAI_1_7,0.475,0.829,0.604,0.628
3JAJ_1_3,0.343,0.545,0.421,0.432
3JAJ_1_4,0.226,0.436,0.298,0.314
3JAJ_1_7,0.394,0.743,0.515,0.541
3JAN_1_3,0.343,0.545,0.421,0.432
3JAN_1_4,0.226,0.436,0.298,0.314
3JAN_1_7,0.394,0.743,0.515,0.541
3JAP_1_1,0.429,0.682,0.526,0.541
3JAQ_1_1,0.52,0.722,0.605,0.613
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.694,0.893,0.781,0.787
3JB9_1_N-P,0.204,0.303,0.244,0.249
3JBN_1_7,0.4,0.778,0.528,0.558
3JBN_1_AB,0.106,0.241,0.147,0.16
3JBO_1_7,0.368,0.778,0.5,0.535
3JBO_1_AB,0.106,0.241,0.147,0.16
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.109,0.241,0.151,0.162
3JBU_1_a,0.141,0.31,0.194,0.209
3JBU_1_v,0.088,0.158,0.113,0.118
3JBV_1_a,0.121,0.286,0.17,0.186
3JBV_1_V,0.382,0.722,0.5,0.525
3JBV_1_W,0.176,0.316,0.226,0.236
3JCD_1_8,0.35,0.737,0.475,0.508
3JCD_1_9,0.342,0.684,0.456,0.484
3JCD_1_B,0.145,0.3,0.196,0.209
3JCE_1_6,0.4,0.737,0.519,0.543
3JCE_1_8,0.526,1.0,0.69,0.725
3JCE_1_9,0.289,0.611,0.393,0.421
3JCE_1_B,0.13,0.31,0.184,0.201
3JCJ_1_0,0.141,0.3,0.191,0.205
3JCJ_1_v,0.567,0.895,0.694,0.712
3JCM_1_E,0.176,0.273,0.214,0.219
3JCM_1_F,0.256,0.455,0.328,0.341
3JCN_1_B,0.149,0.323,0.204,0.219
3JCN_1_v,0.552,0.842,0.667,0.682
3JCS_1_3,0.172,0.432,0.246,0.273
3JCS_1_4,0.523,0.85,0.648,0.667
3JCS_1_5,0.114,0.182,0.14,0.144
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.333,0.706,0.453,0.485
3JCT_1_3,0.413,0.765,0.536,0.562
3JCT_1_6,0.667,1.0,0.8,0.816
3JQ4_1_B,0.255,0.56,0.35,0.378
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.268,0.458,0.338,0.351
3K0J_1_F,0.275,0.478,0.349,0.363
3K1V_1_A,0.227,1.0,0.37,0.477
3KFU_1_K,0.559,0.95,0.704,0.729
3KFU_1_L,0.559,0.95,0.704,0.729
3KFU_1_M,0.514,0.95,0.667,0.698
3KFU_1_N,0.514,0.95,0.667,0.698
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.429,1.0,0.6,0.655
3KOA_1_B-C,0.0,0.0,0.0,0.0
3KS8_1_E-F,0.889,1.0,0.941,0.943
3KTV_1_A,0.333,0.692,0.45,0.48
3KTV_1_C,0.321,0.739,0.447,0.487
3KTW_1_C,0.346,0.514,0.414,0.422
3KTW_1_D,0.327,0.529,0.404,0.416
3L0U_1_A,0.412,0.737,0.528,0.551
3L25_1_C-F,0.75,1.0,0.857,0.866
3L3C_1_P,0.364,0.645,0.465,0.484
3L3C_1_Q,0.339,0.606,0.435,0.453
3L3C_1_R,0.345,0.606,0.44,0.457
3L3C_1_S,0.306,0.576,0.4,0.42
3LA5_1_A,0.568,1.0,0.724,0.753
3LOA_1_B-A,0.3,0.545,0.387,0.405
3LQX_1_B,0.619,1.0,0.765,0.787
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.0,0.0,0.0,0.0
3LWO_1_D,0.762,1.0,0.865,0.873
3LWP_1_D,0.762,1.0,0.865,0.873
3LWQ_1_D,0.762,1.0,0.865,0.873
3LWR_1_D,0.762,1.0,0.865,0.873
3LWV_1_D,0.8,1.0,0.889,0.894
3MEI_1_A-B,0.0,0.0,0.0,0.0
3MIJ_1_A,0.0,0.0,0.0,0.0
3MJ3_1_B,0.833,0.909,0.87,0.87
3MJA_1_B,0.833,0.909,0.87,0.87
3MJB_1_A,0.833,0.909,0.87,0.87
3MOJ_1_A,0.613,0.95,0.745,0.763
3MQK_1_D-E,0.5,1.0,0.667,0.707
3MUM_1_R,0.465,0.952,0.625,0.666
3MUR_1_R,0.152,0.368,0.215,0.237
3MUT_1_R,0.442,0.905,0.594,0.632
3MUV_1_R,0.409,0.9,0.563,0.607
3MXH_1_R,0.391,0.9,0.545,0.593
3NCU_1_C-D,0.75,1.0,0.857,0.866
3NDB_1_M,0.577,0.953,0.719,0.742
3NJ7_1_A-B,0.625,1.0,0.769,0.791
3NJ7_1_C-D,0.625,1.0,0.769,0.791
3NJ7_1_E-F,0.625,1.0,0.769,0.791
3NKB_1_B,0.389,0.7,0.5,0.522
3NL0_1_B-C,0.571,1.0,0.727,0.756
3NMU_1_D-I,0.571,0.857,0.686,0.7
3NMU_1_E-K,0.565,1.0,0.722,0.752
3NPN_1_A,0.12,0.75,0.207,0.3
3NPQ_1_A,0.167,0.5,0.25,0.289
3NPQ_1_B,0.174,0.5,0.258,0.295
3NPQ_1_C,0.167,0.5,0.25,0.289
3NVI_1_E,0.429,1.0,0.6,0.655
3NVI_1_F,0.429,1.0,0.6,0.655
3NVK_1_K-G,0.4,1.0,0.571,0.632
3NVK_1_L-S,0.385,0.833,0.526,0.566
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.688,0.815,0.746,0.748
3OL7_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.061,0.08,0.069,0.07
3OL9_1_J-N-K-O-L-P,0.059,0.08,0.068,0.069
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.059,0.08,0.068,0.069
3OUY_1_C,0.923,1.0,0.96,0.961
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,0.923,1.0,0.96,0.961
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,0.923,1.0,0.96,0.961
3OVB_1_C,0.923,1.0,0.96,0.961
3OVB_1_D,0.923,1.0,0.96,0.961
3OVS_1_C,0.923,1.0,0.96,0.961
3OVS_1_D,0.923,1.0,0.96,0.961
3OW2_1_9,0.431,0.848,0.571,0.605
3OWI_1_A,0.579,0.957,0.721,0.744
3OWI_1_B,0.579,0.957,0.721,0.744
3OWW_1_A,0.595,0.957,0.733,0.754
3OWW_1_B,0.564,0.957,0.71,0.735
3OWZ_1_A,0.579,0.957,0.721,0.744
3OWZ_1_B,0.486,0.9,0.632,0.662
3OX0_1_A,0.595,0.957,0.733,0.754
3OX0_1_B,0.579,0.957,0.721,0.744
3OXB_1_A,0.632,0.96,0.762,0.779
3OXB_1_B,0.632,0.96,0.762,0.779
3OXD_1_A,0.579,1.0,0.733,0.761
3OXD_1_B,0.579,1.0,0.733,0.761
3OXE_1_A,0.579,0.957,0.721,0.744
3OXE_1_B,0.579,0.957,0.721,0.744
3OXJ_1_A,0.595,0.957,0.733,0.754
3OXJ_1_B,0.579,0.957,0.721,0.744
3OXM_1_A,0.595,0.957,0.733,0.754
3OXM_1_B,0.579,0.957,0.721,0.744
3P22_1_A,0.917,1.0,0.957,0.957
3P22_1_C,0.917,1.0,0.957,0.957
3P22_1_E,0.917,1.0,0.957,0.957
3P22_1_G,0.917,1.0,0.957,0.957
3P49_1_A,0.356,0.765,0.486,0.522
3P59_1_E-A-C-G-B-D-F-H,0.154,0.207,0.176,0.178
3PDR_1_A,0.477,0.891,0.621,0.652
3PDR_1_X,0.488,0.891,0.631,0.66
3PHP_1_A,0.889,1.0,0.941,0.943
3PIO_1_Y,0.271,0.615,0.376,0.409
3PIP_1_Y,0.235,0.593,0.337,0.373
3PLA_1_G-H-I-J,0.0,0.0,0.0,0.0
3PLA_1_N-O,0.909,1.0,0.952,0.953
3Q1Q_1_C,0.615,1.0,0.762,0.784
3Q1R_1_C,0.6,1.0,0.75,0.775
3Q3Z_1_A,0.222,0.533,0.314,0.344
3Q3Z_1_V,0.216,0.533,0.308,0.34
3Q50_1_A,0.25,1.0,0.4,0.5
3Q51_1_A,0.25,1.0,0.4,0.5
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.0,0.0,0.0,0.0
3QSY_1_D,0.708,0.944,0.81,0.818
3R1C_1_a-b,0.125,0.5,0.2,0.25
3R1C_1_A-B,0.125,0.5,0.2,0.25
3R1C_1_c-d,0.125,0.5,0.2,0.25
3R1C_1_C-D,0.125,0.5,0.2,0.25
3R1C_1_e-f,0.125,0.5,0.2,0.25
3R1C_1_E-F,0.125,0.5,0.2,0.25
3R1C_1_g-h,0.125,0.5,0.2,0.25
3R1C_1_G-H,0.125,0.5,0.2,0.25
3R1C_1_i-j,0.125,0.5,0.2,0.25
3R1C_1_I-J,0.125,0.5,0.2,0.25
3R1C_1_K-L,0.125,0.5,0.2,0.25
3R1C_1_M-N,0.125,0.5,0.2,0.25
3R1C_1_O-P,0.125,0.5,0.2,0.25
3R1C_1_Q-R,0.125,0.5,0.2,0.25
3R1C_1_S-Y,0.125,0.5,0.2,0.25
3R1C_1_T-U,0.125,0.5,0.2,0.25
3R1C_1_V-Z,0.125,0.5,0.2,0.25
3R1C_1_W-X,0.125,0.5,0.2,0.25
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.5,0.75,0.6,0.612
3R1H_1_C,0.64,0.889,0.744,0.754
3R1H_1_F,0.64,0.889,0.744,0.754
3R1L_1_C,0.646,0.886,0.747,0.756
3R1L_1_F,0.64,0.889,0.744,0.754
3R2D_1_R-S,0.0,0.0,0.0,0.0
3R4F_1_A,0.679,0.95,0.792,0.803
3R9X_1_C,0.714,1.0,0.833,0.845
3RG5_1_A,0.634,1.0,0.776,0.796
3RG5_1_B,0.65,1.0,0.788,0.806
3RKF_1_A,0.525,1.0,0.689,0.725
3RKF_1_B,0.526,0.952,0.678,0.708
3RKF_1_C,0.571,0.952,0.714,0.738
3RKF_1_D,0.5,1.0,0.667,0.707
3RW6_1_F,0.533,1.0,0.696,0.73
3RW6_1_H,0.552,1.0,0.711,0.743
3S49_1_A-B,0.333,0.667,0.444,0.471
3S49_1_C-D,0.333,0.667,0.444,0.471
3S49_1_E-F,0.333,0.667,0.444,0.471
3S4P_1_A-B,0.579,1.0,0.733,0.761
3S7C_1_A,0.25,0.6,0.353,0.387
3S8U_1_A,0.182,0.333,0.235,0.246
3SD3_1_A,0.489,0.88,0.629,0.656
3SIU_1_C,0.545,1.0,0.706,0.739
3SIU_1_F,0.545,1.0,0.706,0.739
3SIV_1_C-F,0.0,0.0,0.0,0.0
3SIV_1_I-L,0.0,0.0,0.0,0.0
3SJ2_1_A-B,0.0,0.0,0.0,0.0
3SKI_1_B,0.613,0.864,0.717,0.728
3SKL_1_A,0.581,0.857,0.692,0.705
3SKL_1_B,0.6,0.857,0.706,0.717
3SKR_1_A,0.6,0.857,0.706,0.717
3SKR_1_B,0.581,0.857,0.692,0.705
3SKT_1_A,0.581,0.857,0.692,0.705
3SKT_1_B,0.621,0.857,0.72,0.729
3SKW_1_A,0.6,0.857,0.706,0.717
3SKW_1_B,0.586,0.85,0.694,0.706
3SN2_1_B,0.769,1.0,0.87,0.877
3SNP_1_C,0.833,1.0,0.909,0.913
3SNP_1_D,0.833,1.0,0.909,0.913
3SUH_1_X,0.55,0.88,0.677,0.696
3SUX_1_X,0.55,0.88,0.677,0.696
3SUY_1_X,0.537,0.88,0.667,0.687
3SYW_1_A-B,0.765,1.0,0.867,0.874
3SZX_1_A-B,0.765,1.0,0.867,0.874
3T1H_1_X-W,0.0,0.0,0.0,0.0
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.41,0.64,0.5,0.512
3TD0_1_B-A,0.0,0.0,0.0,0.0
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.29,0.474,0.36,0.371
3TRZ_1_U,0.8,1.0,0.889,0.894
3TRZ_1_V,0.8,1.0,0.889,0.894
3TRZ_1_W,0.8,1.0,0.889,0.894
3TRZ_1_X,0.8,1.0,0.889,0.894
3TRZ_1_Y,0.8,1.0,0.889,0.894
3TRZ_1_Z,0.8,1.0,0.889,0.894
3TS0_1_U,0.833,1.0,0.909,0.913
3TS0_1_V,0.833,1.0,0.909,0.913
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.424,0.778,0.549,0.574
3TZR_1_A-B,0.294,1.0,0.455,0.542
3U4M_1_B,0.333,0.667,0.444,0.471
3U56_1_B,0.318,0.667,0.431,0.461
3UCU_1_R,0.4,0.9,0.554,0.6
3UCZ_1_R,0.439,0.9,0.59,0.629
3UD3_1_R,0.152,0.368,0.215,0.237
3UD4_1_R,0.171,0.368,0.233,0.251
3UMY_1_B,0.333,0.667,0.444,0.471
3UZS_1_C,0.5,0.8,0.615,0.632
3V11_1_D,0.667,0.947,0.783,0.795
3V7E_1_C,0.597,1.0,0.748,0.773
3V7E_1_D,0.541,1.0,0.702,0.735
3VJR_1_B,0.857,0.923,0.889,0.889
3VJR_1_D,0.857,0.923,0.889,0.889
3VNU_1_G-T,0.571,1.0,0.727,0.756
3VNV_1_T-G,0.714,1.0,0.833,0.845
3VRS_1_A,0.55,0.917,0.688,0.71
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.8,1.0,0.889,0.894
3W1K_1_F,0.682,1.0,0.811,0.826
3W1K_1_G,0.698,1.0,0.822,0.835
3W1K_1_H,0.698,1.0,0.822,0.835
3W1K_1_I,0.698,1.0,0.822,0.835
3W1K_1_J,0.698,1.0,0.822,0.835
3W3S_1_B,0.705,1.0,0.827,0.839
3WBM_1_X-Y,0.0,0.0,0.0,0.0
3WC1_1_P,0.333,0.6,0.429,0.447
3WC1_1_Q,0.353,0.6,0.444,0.46
3WC2_1_P,0.306,0.55,0.393,0.41
3WC2_1_Q,0.306,0.579,0.4,0.421
3WFQ_1_A,0.552,0.8,0.653,0.664
3WFQ_1_B,0.593,0.8,0.681,0.689
3WFQ_1_C,0.516,0.8,0.627,0.643
3WFQ_1_D,0.516,0.8,0.627,0.643
3WFR_1_A,0.571,0.842,0.681,0.694
3WFR_1_B,0.552,0.8,0.653,0.664
3WFR_1_C,0.533,0.8,0.64,0.653
3WFR_1_D,0.516,0.762,0.615,0.627
3WFS_1_A,0.485,0.8,0.604,0.623
3WFS_1_B,0.516,0.842,0.64,0.659
3WQY_1_C,0.611,1.0,0.759,0.782
3WQZ_1_C,0.647,1.0,0.786,0.804
3WRU_1_A-B,0.611,1.0,0.759,0.782
3X1L_1_I,0.0,0.0,0.0,0.0
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.432,0.727,0.542,0.561
3ZGZ_1_E,0.324,0.6,0.421,0.441
3ZJT_1_B,0.514,1.0,0.679,0.717
3ZJU_1_B,0.421,1.0,0.593,0.649
3ZJV_1_B,0.55,1.0,0.71,0.742
3ZN8_1_G,0.314,0.688,0.431,0.465
402D_1_A-B,0.375,1.0,0.545,0.612
405D_1_A-B,0.0,0.0,0.0,0.0
406D_1_A-E,0.0,0.0,0.0,0.0
418D_1_A-B,0.833,1.0,0.909,0.913
419D_1_A-B,0.714,1.0,0.833,0.845
419D_1_C-D,0.833,1.0,0.909,0.913
420D_1_A-B,0.0,0.0,0.0,0.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.333,0.5,0.4,0.408
429D_1_C-D,0.333,0.5,0.4,0.408
430D_1_A,0.286,0.667,0.4,0.436
433D_1_A-B,0.0,0.0,0.0,0.0
434D_1_A-B,0.714,1.0,0.833,0.845
434D_1_C-D,0.714,1.0,0.833,0.845
435D_1_A-B,0.714,1.0,0.833,0.845
435D_1_C-D,0.714,1.0,0.833,0.845
437D_1_A,0.313,1.0,0.476,0.559
438D_1_A-B,0.875,1.0,0.933,0.935
439D_1_A-B,0.75,1.0,0.857,0.866
462D_1_B-A,0.667,1.0,0.8,0.816
464D_1_A-B,0.0,0.0,0.0,0.0
464D_1_C-D,0.0,0.0,0.0,0.0
466D_1_A-B,0.714,1.0,0.833,0.845
466D_1_C-D,0.714,1.0,0.833,0.845
472D_1_A-B,0.444,1.0,0.615,0.667
480D_1_A,0.583,0.875,0.7,0.714
483D_1_A,0.583,0.875,0.7,0.714
484D_2_B,0.5,1.0,0.667,0.707
485D_1_A-B,0.875,1.0,0.933,0.935
486D_1_A,0.414,0.706,0.522,0.54
486D_1_C,0.154,0.235,0.186,0.19
486D_1_E,0.29,0.474,0.36,0.371
488D_1_D-B-A-C,0.152,0.412,0.222,0.25
4A2X_1_L-M,0.75,1.0,0.857,0.866
4A2X_1_N-O,0.8,1.0,0.889,0.894
4A36_1_R-S,0.8,1.0,0.889,0.894
4A36_1_T-U,0.8,1.0,0.889,0.894
4A4R_1_A,0.889,1.0,0.941,0.943
4A4S_1_A,0.9,1.0,0.947,0.949
4A4T_1_A,1.0,1.0,1.0,1.0
4A4U_1_A,1.0,1.0,1.0,1.0
4AL5_1_B,0.833,1.0,0.909,0.913
4AL6_1_B,0.833,1.0,0.909,0.913
4AL7_1_B,0.833,1.0,0.909,0.913
4ANG_1_R,0.6,0.75,0.667,0.671
4ANG_1_S,0.0,0.0,0.0,0.0
4AOB_1_A,0.37,0.654,0.472,0.492
4AQ7_1_B,0.324,0.6,0.421,0.441
4AQ7_1_E,0.444,0.8,0.571,0.596
4AQY_1_Z-W,0.167,0.5,0.25,0.289
4ARC_1_B,0.118,0.267,0.163,0.177
4ARI_1_B,0.432,1.0,0.604,0.658
4AS1_1_B,0.514,1.0,0.679,0.717
4ATO_1_G,0.333,0.667,0.444,0.471
4AY2_1_C,0.875,1.0,0.933,0.935
4B3M_1_Z-W,0.4,0.8,0.533,0.566
4B3R_1_Z-W,0.444,0.8,0.571,0.596
4B3S_1_Z-W,0.4,0.8,0.533,0.566
4B3T_1_Z-W,0.4,0.8,0.533,0.566
4B5R_1_A,0.5,0.815,0.62,0.638
4BPB_1_C-D,0.8,1.0,0.889,0.894
4BW0_1_A,0.545,1.0,0.706,0.739
4BY9_1_A,0.5,0.909,0.645,0.674
4BY9_1_B,0.526,0.909,0.667,0.692
4C4W_1_D,0.0,0.0,0.0,0.0
4C4W_1_H,0.0,0.0,0.0,0.0
4C7O_1_E,0.773,1.0,0.872,0.879
4C8Y_1_C,0.6,1.0,0.75,0.775
4C8Z_1_C,0.75,1.0,0.857,0.866
4C9D_1_D,0.0,0.0,0.0,0.0
4CQN_1_B,0.436,0.944,0.596,0.642
4CQN_1_E,0.316,0.632,0.421,0.447
4CSU_1_A,0.111,0.25,0.154,0.167
4CXG_1_1,0.597,0.925,0.725,0.743
4CXG_1_2,0.409,0.9,0.563,0.607
4CXG_1_a,0.0,0.0,0.0,0.0
4CXG_1_b,0.0,0.0,0.0,0.0
4CXG_1_c,0.0,0.0,0.0,0.0
4CXG_1_Y,0.444,0.8,0.571,0.596
4CXH_1_1,0.597,0.925,0.725,0.743
4CXH_1_2,0.409,0.9,0.563,0.607
4CXH_1_a,0.0,0.0,0.0,0.0
4CXH_1_b,0.0,0.0,0.0,0.0
4CXH_1_c,0.0,0.0,0.0,0.0
4CXH_1_Y,0.444,0.8,0.571,0.596
4D5N_1_X,0.096,0.25,0.138,0.155
4D5Y_1_4,0.458,0.771,0.574,0.594
4D61_1_j,0.096,0.25,0.138,0.155
4D67_1_4,0.458,0.771,0.574,0.594
4DB2_1_E-F,0.857,1.0,0.923,0.926
4DB2_1_H-G,0.429,0.5,0.462,0.463
4DB2_1_I-J,0.857,1.0,0.923,0.926
4DR4_1_W-V,0.3,0.6,0.4,0.424
4DR5_1_W-V,0.333,0.6,0.429,0.447
4DR6_1_W-V,0.0,0.0,0.0,0.0
4DR7_1_W,0.0,0.0,0.0,0.0
4DS6_1_A,0.345,0.791,0.481,0.522
4E48_1_A-B,0.05,0.125,0.071,0.079
4E58_1_D-C-E,0.125,0.2,0.154,0.158
4E59_1_A-B,0.0,0.0,0.0,0.0
4E5C_1_A-B,0.0,0.0,0.0,0.0
4E8K_1_A,0.356,0.784,0.489,0.528
4E8M_1_A,0.329,0.782,0.463,0.507
4E8N_1_A,0.35,0.784,0.484,0.524
4E8P_1_A,0.348,0.784,0.483,0.523
4E8Q_1_A,0.356,0.784,0.489,0.528
4E8R_1_A,0.335,0.773,0.467,0.509
4E8T_1_A,0.348,0.784,0.483,0.523
4E8V_1_A,0.338,0.805,0.476,0.522
4EN5_1_A,0.579,0.917,0.71,0.728
4ENA_1_A,0.524,0.917,0.667,0.693
4ENB_1_A,0.579,0.917,0.71,0.728
4ENC_1_A,0.524,0.917,0.667,0.693
4ERD_1_C-D,0.0,0.0,0.0,0.0
4ERJ_1_A,0.471,0.872,0.612,0.641
4ERL_1_A,0.477,0.872,0.617,0.645
4EYA_1_a-b,0.0,0.0,0.0,0.0
4EYA_1_c-d,0.0,0.0,0.0,0.0
4EYA_1_e-f,0.0,0.0,0.0,0.0
4EYA_1_g-h,0.0,0.0,0.0,0.0
4EYA_1_i-j,0.0,0.0,0.0,0.0
4EYA_1_k-l,0.0,0.0,0.0,0.0
4EYA_1_m-n,0.0,0.0,0.0,0.0
4EYA_1_o-p,0.0,0.0,0.0,0.0
4EYA_1_q-r,0.0,0.0,0.0,0.0
4EYA_1_s-t,0.0,0.0,0.0,0.0
4F8U_1_A-B,0.611,1.0,0.759,0.782
4F8V_1_A-B,0.579,1.0,0.733,0.761
4FAQ_1_A,0.337,0.775,0.469,0.511
4FAR_1_A,0.347,0.793,0.483,0.524
4FAU_1_A,0.347,0.775,0.479,0.518
4FAX_1_A,0.359,0.784,0.493,0.531
4FB0_1_A,0.35,0.784,0.484,0.524
4FE5_1_B,0.474,0.9,0.621,0.653
4FEJ_1_B,0.486,1.0,0.655,0.697
4FEL_1_B,0.487,1.0,0.655,0.698
4FEN_1_B,0.514,1.0,0.679,0.717
4FEO_1_B,0.5,1.0,0.667,0.707
4FEP_1_B,0.528,1.0,0.691,0.726
4FNJ_1_A,0.556,1.0,0.714,0.745
4FRG_1_B,0.351,0.722,0.473,0.504
4FRG_1_X,0.351,0.722,0.473,0.504
4FRN_1_A,0.4,0.857,0.545,0.586
4FRN_1_B,0.4,0.857,0.545,0.586
4FVU_1_B-C,0.75,1.0,0.857,0.866
4FWT_1_G-T,0.667,1.0,0.8,0.816
4G6P_1_B-C-A,0.344,0.733,0.468,0.502
4G6R_1_D-C-A-B,0.194,0.4,0.261,0.278
4G6S_1_B-C-A,0.379,0.733,0.5,0.527
4GCW_1_B,0.542,0.867,0.667,0.685
4GHA_1_I-J,0.833,1.0,0.909,0.913
4GKJ_1_X-W,0.0,0.0,0.0,0.0
4GL2_1_C-D,0.714,1.0,0.833,0.845
4GL2_1_E-F,0.667,1.0,0.8,0.816
4GMA_1_Z,0.489,0.885,0.63,0.658
4GPW_1_A-B,0.611,1.0,0.759,0.782
4GPX_1_A-B,0.611,1.0,0.759,0.782
4GPY_1_A-B,0.579,1.0,0.733,0.761
4GXY_1_A,0.407,0.767,0.532,0.559
4IFD_1_R,1.0,1.0,1.0,1.0
4IG8_1_B-C,0.889,1.0,0.941,0.943
4ILL_1_C,0.0,0.0,0.0,0.0
4ILM_1_E,0.0,0.0,0.0,0.0
4ILM_1_I,0.0,0.0,0.0,0.0
4ILM_1_K,0.0,0.0,0.0,0.0
4ILM_1_M,0.0,0.0,0.0,0.0
4ILM_1_O,0.0,0.0,0.0,0.0
4IO9_1_Y,0.258,0.593,0.36,0.391
4IOA_1_Y,0.254,0.593,0.356,0.388
4IOC_1_Y,0.242,0.593,0.344,0.379
