,PPV,TPR,F1,INF-MCC
3FO6_1_A,0.474,1.0,0.643,0.688
3FOZ_1_C,0.629,0.957,0.759,0.775
3FOZ_1_D,0.594,0.95,0.731,0.751
3FS0_1_B-A,0.444,0.8,0.571,0.596
3FTE_1_C-D,0.0,0.0,0.0,0.0
3FTF_1_C-D,0.0,0.0,0.0,0.0
3FTM_1_B-A,0.636,1.0,0.778,0.798
3FTM_1_D-C,0.7,1.0,0.824,0.837
3FU2_1_A,0.208,1.0,0.345,0.456
3FU2_1_B,0.192,1.0,0.323,0.439
3FU2_1_C,0.208,1.0,0.345,0.456
3FWO_1_B,0.623,0.917,0.742,0.755
3G4M_1_A,0.439,1.0,0.61,0.663
3G4S_1_9,0.242,0.432,0.311,0.324
3G6E_1_9,0.239,0.432,0.308,0.321
3G71_1_9,0.242,0.432,0.311,0.324
3G78_1_A,0.538,0.946,0.686,0.714
3G8S_1_P,0.579,0.846,0.688,0.7
3G8S_1_Q,0.583,0.875,0.7,0.714
3G8S_1_R,0.603,0.875,0.714,0.727
3G8S_1_S,0.589,0.868,0.702,0.715
3G8T_1_P,0.632,0.878,0.735,0.745
3G8T_1_Q,0.66,0.875,0.753,0.76
3G8T_1_R,0.643,0.878,0.742,0.751
3G8T_1_S,0.533,0.8,0.64,0.653
3G96_1_P,0.611,0.868,0.717,0.728
3G96_1_Q,0.593,0.875,0.707,0.72
3G96_1_R,0.614,0.875,0.722,0.733
3G96_1_S,0.6,0.825,0.695,0.704
3G9C_1_P,0.611,0.846,0.71,0.719
3G9C_1_Q,0.593,0.875,0.707,0.72
3G9C_1_R,0.526,0.75,0.619,0.628
3G9C_1_S,0.625,0.897,0.737,0.749
3GAO_1_A,0.462,1.0,0.632,0.679
3GCA_1_A,0.227,1.0,0.37,0.477
3GER_1_A,0.5,1.0,0.667,0.707
3GES_1_A,0.462,1.0,0.632,0.679
3GLP_1_B-A,0.5,1.0,0.667,0.707
3GLP_1_C-D,0.5,1.0,0.667,0.707
3GM7_1_G-H,0.611,1.0,0.759,0.782
3GOG_1_A,0.436,1.0,0.607,0.66
3GOT_1_A,0.45,1.0,0.621,0.671
3GS1_1_D-C-A-B,0.094,0.273,0.14,0.16
3GS5_1_A,0.0,0.0,0.0,0.0
3GS5_1_C,0.381,1.0,0.552,0.617
3GS8_1_D-C-A-B,0.094,0.273,0.14,0.16
3GTG_1_R,0.0,0.0,0.0,0.0
3GVN_1_A-B,0.714,1.0,0.833,0.845
3GX2_1_A,0.511,1.0,0.676,0.715
3GX3_1_A,0.533,0.96,0.686,0.716
3GX5_1_A,0.522,0.96,0.676,0.708
3GX6_1_A,0.533,0.96,0.686,0.716
3GX7_1_A,0.521,0.962,0.676,0.708
3H5X_1_T-P,0.857,1.0,0.923,0.926
3H5Y_1_T-P,0.857,1.0,0.923,0.926
3HAX_1_E,0.762,1.0,0.865,0.873
3HAY_1_E,0.8,1.0,0.889,0.894
3HHN_1_C,0.569,0.892,0.695,0.712
3HHN_1_E,0.557,0.895,0.687,0.706
3HJW_1_D,0.727,1.0,0.842,0.853
3HJY_1_D-C-E,0.379,0.688,0.489,0.511
3HL2_1_E,0.564,0.957,0.71,0.735
3HTX_1_B-C,0.95,1.0,0.974,0.975
3HTX_1_E-F,0.95,1.0,0.974,0.975
3I55_1_9,0.232,0.432,0.302,0.317
3I56_1_9,0.242,0.444,0.314,0.328
3IAB_1_R,0.857,1.0,0.923,0.926
3IBK_1_A,0.0,0.0,0.0,0.0
3IBK_1_B,0.0,0.0,0.0,0.0
3ICQ_1_D,0.292,0.35,0.318,0.32
3ICQ_1_E,0.5,1.0,0.667,0.707
3ID5_1_D,0.3,0.6,0.4,0.424
3ID5_1_H,0.3,0.6,0.4,0.424
3IEV_1_D,0.0,0.0,0.0,0.0
3IGI_1_A,0.541,0.946,0.689,0.716
3IQN_1_A,0.489,0.92,0.639,0.671
3IQP_1_A,0.521,1.0,0.685,0.722
3IQR_1_A,0.533,0.96,0.686,0.716
3IRW_1_R,0.5,0.95,0.655,0.689
3IVK_1_C,0.533,0.889,0.667,0.689
3IVK_1_M,0.525,0.889,0.66,0.683
3IVN_1_A,0.487,1.0,0.655,0.698
3IVN_1_B,0.5,1.0,0.667,0.707
3IWN_1_A,0.478,0.957,0.638,0.676
3IWN_1_B,0.467,0.913,0.618,0.653
3IYQ_1_A,0.278,0.469,0.349,0.361
3IYR_1_A,0.261,0.469,0.336,0.35
3IZ4_1_A,0.463,0.92,0.616,0.653
3IZD_1_A,0.844,1.0,0.915,0.919
3IZY_1_N,0.261,0.571,0.358,0.386
3IZZ_1_A,0.567,0.944,0.708,0.732
3IZZ_1_B,0.564,0.861,0.681,0.697
3IZZ_1_D,0.0,0.0,0.0,0.0
3IZZ_1_E,0.659,1.0,0.795,0.812
3J0D_1_A,0.455,0.909,0.606,0.643
3J0D_1_B,0.571,0.667,0.615,0.617
3J0D_1_C,0.857,1.0,0.923,0.926
3J0D_1_D,1.0,1.0,1.0,1.0
3J0D_1_E,0.778,1.0,0.875,0.882
3J0D_1_F,0.444,0.8,0.571,0.596
3J0D_1_h-H,0.588,1.0,0.741,0.767
3J0E_1_A,0.571,0.667,0.615,0.617
3J0E_1_B,0.857,1.0,0.923,0.926
3J0E_1_C,1.0,1.0,1.0,1.0
3J0E_1_D,0.778,1.0,0.875,0.882
3J0E_1_e-E,0.588,1.0,0.741,0.767
3J0L_1_1,0.481,0.929,0.634,0.669
3J0L_1_2,0.157,0.258,0.195,0.201
3J0L_1_3,0.0,0.0,0.0,0.0
3J0L_1_4,0.75,1.0,0.857,0.866
3J0L_1_6,0.0,0.0,0.0,0.0
3J0L_1_7,0.381,1.0,0.552,0.617
3J0L_1_8,0.778,1.0,0.875,0.882
3J0L_1_a,0.238,0.455,0.313,0.329
3J0L_1_b,0.5,0.667,0.571,0.577
3J0L_1_c,0.5,1.0,0.667,0.707
3J0L_1_f,0.0,0.0,0.0,0.0
3J0L_1_g-G-d,0.474,0.9,0.621,0.653
3J0L_1_h,0.54,0.9,0.675,0.697
3J0L_1_V,0.595,1.0,0.746,0.771
3J0L_1_W,0.583,0.955,0.724,0.746
3J0L_1_Y,0.5,0.826,0.623,0.643
3J0O_1_2,0.157,0.258,0.195,0.201
3J0O_1_3,0.0,0.0,0.0,0.0
3J0O_1_4,0.75,1.0,0.857,0.866
3J0O_1_6,0.0,0.0,0.0,0.0
3J0O_1_7,0.35,0.875,0.5,0.553
3J0O_1_8,0.778,1.0,0.875,0.882
3J0O_1_a,0.238,0.455,0.313,0.329
3J0O_1_b,0.5,0.667,0.571,0.577
3J0O_1_c,0.5,1.0,0.667,0.707
3J0O_1_f,0.0,0.0,0.0,0.0
3J0O_1_g-G-d,0.474,0.9,0.621,0.653
3J0O_1_h,0.54,0.9,0.675,0.697
3J0O_1_V,0.595,1.0,0.746,0.771
3J0O_1_W,0.583,0.955,0.724,0.746
3J0O_1_Y,0.5,0.826,0.623,0.643
3J0P_1_2,0.157,0.258,0.195,0.201
3J0P_1_3,0.0,0.0,0.0,0.0
3J0P_1_7,0.35,0.875,0.5,0.553
3J0P_1_a,0.238,0.455,0.313,0.329
3J0P_1_c,0.5,1.0,0.667,0.707
3J0P_1_f,0.0,0.0,0.0,0.0
3J0P_1_g-G-d,0.474,0.9,0.621,0.653
3J0P_1_h,0.54,0.9,0.675,0.697
3J0P_1_W,0.625,1.0,0.769,0.791
3J0P_1_Y,0.5,0.826,0.623,0.643
3J0Q_1_2,0.157,0.258,0.195,0.201
3J0Q_1_3,0.0,0.0,0.0,0.0
3J0Q_1_7,0.35,0.875,0.5,0.553
3J0Q_1_9,0.6,1.0,0.75,0.775
3J0Q_1_a,0.238,0.455,0.313,0.329
3J0Q_1_c,0.5,1.0,0.667,0.707
3J0Q_1_f,0.0,0.0,0.0,0.0
3J0Q_1_g-G-d,0.474,0.9,0.621,0.653
3J0Q_1_h,0.54,0.9,0.675,0.697
3J0Q_1_W,0.625,1.0,0.769,0.791
3J0Q_1_Y,0.625,1.0,0.769,0.791
3J16_1_J,0.149,0.264,0.19,0.198
3J16_1_K,0.044,0.075,0.056,0.058
3J16_1_L,0.421,0.941,0.582,0.63
3J2C_1_O,0.606,0.935,0.735,0.752
3J3V_1_B,0.305,0.694,0.424,0.46
3J45_1_1,0.303,0.833,0.444,0.503
3J45_1_2,0.5,0.8,0.615,0.632
3J45_1_3,0.625,0.833,0.714,0.722
3J45_1_5,0.403,0.735,0.521,0.545
3J46_1_1,0.286,0.833,0.426,0.488
3J46_1_2,0.533,0.8,0.64,0.653
3J46_1_3,0.556,1.0,0.714,0.745
3J46_1_4,0.448,0.765,0.565,0.585
3J46_1_a,0.677,1.0,0.808,0.823
3J46_1_p,0.512,0.957,0.667,0.7
3J5L_1_B,0.387,0.686,0.495,0.515
3J5S_1_A,0.33,0.544,0.411,0.424
3J5S_1_B,0.385,0.556,0.455,0.462
3J5S_1_E,0.588,1.0,0.741,0.767
3J5Y_1_D,0.425,0.81,0.557,0.587
3J6B_1_e,1.0,1.0,1.0,1.0
3J6X_1_5S,0.464,0.65,0.542,0.549
3J6Y_1_5S,0.441,0.65,0.525,0.535
3J77_1_5S,0.433,0.65,0.52,0.531
3J77_1_PT,0.606,1.0,0.755,0.778
3J78_1_5S,0.481,0.65,0.553,0.559
3J78_1_ET,0.606,1.0,0.755,0.778
3J78_1_PT,0.667,1.0,0.8,0.816
3J79_1_B,0.403,0.692,0.509,0.528
3J7A_1_7,0.0,0.0,0.0,0.0
3J7O_1_7,0.286,0.526,0.37,0.388
3J7P_1_7,0.286,0.526,0.37,0.388
3J7Q_1_7,0.286,0.526,0.37,0.388
3J7R_1_7,0.286,0.526,0.37,0.388
3J7R_1_S5,0.581,0.9,0.706,0.723
3J7R_1_S6,0.341,0.7,0.459,0.489
3J7Y_1_B,0.303,0.769,0.435,0.483
3J7Z_1_B,0.308,0.645,0.417,0.446
3J81_1_1,0.588,1.0,0.741,0.767
3J8G_1_A,0.0,0.0,0.0,0.0
3J92_1_2,0.571,1.0,0.727,0.756
3J92_1_7,0.371,0.605,0.46,0.474
3J9B_1_K-L,0.0,0.0,0.0,0.0
3J9M_1_B,0.179,0.333,0.233,0.244
3J9W_1_AX,0.636,1.0,0.778,0.798
3J9W_1_BB,0.365,0.676,0.474,0.497
3J9Y_1_B,0.576,0.895,0.701,0.718
3J9Y_1_v,0.69,1.0,0.816,0.83
3J9Z_1_LB,0.437,0.861,0.579,0.613
3J9Z_1_S6,0.526,1.0,0.69,0.725
3J9Z_1_S7,0.514,0.857,0.643,0.664
3JA1_1_LB,0.429,0.833,0.566,0.598
3JA1_1_S2,0.588,1.0,0.741,0.767
3JAG_1_2,0.543,0.905,0.679,0.701
3JAG_1_3,0.636,1.0,0.778,0.798
3JAG_1_7,0.371,0.605,0.46,0.474
3JAH_1_2,0.528,0.905,0.667,0.691
3JAH_1_3,0.606,0.952,0.741,0.76
3JAH_1_7,0.383,0.605,0.469,0.482
3JAI_1_2,0.514,0.905,0.655,0.682
3JAI_1_3,0.606,0.952,0.741,0.76
3JAI_1_7,0.377,0.605,0.465,0.478
3JAJ_1_3,0.543,0.864,0.667,0.685
3JAJ_1_4,0.104,0.167,0.128,0.132
3JAJ_1_7,0.303,0.526,0.385,0.399
3JAN_1_3,0.543,0.864,0.667,0.685
3JAN_1_4,0.104,0.167,0.128,0.132
3JAN_1_7,0.303,0.526,0.385,0.399
3JAP_1_1,0.6,1.0,0.75,0.775
3JAQ_1_1,0.52,0.684,0.591,0.596
3JB7_1_t-m,0.0,0.0,0.0,0.0
3JB9_1_C,0.778,0.966,0.862,0.867
3JB9_1_N-P,0.327,0.372,0.348,0.349
3JBN_1_7,0.571,1.0,0.727,0.756
3JBN_1_AB,0.409,0.692,0.514,0.532
3JBO_1_7,0.526,1.0,0.69,0.725
3JBO_1_AB,0.409,0.692,0.514,0.532
3JBP_1_7,0.0,0.0,0.0,0.0
3JBP_1_AB,0.422,0.692,0.524,0.54
3JBU_1_a,0.313,0.645,0.421,0.449
3JBU_1_v,0.529,0.947,0.679,0.708
3JBV_1_a,0.288,0.633,0.396,0.427
3JBV_1_V,0.588,0.952,0.727,0.748
3JBV_1_W,0.294,0.526,0.377,0.393
3JCD_1_8,0.55,0.957,0.698,0.725
3JCD_1_9,0.553,0.955,0.7,0.726
3JCD_1_B,0.323,0.645,0.43,0.456
3JCE_1_6,0.629,0.957,0.759,0.775
3JCE_1_8,0.526,1.0,0.69,0.725
3JCE_1_9,0.474,0.818,0.6,0.623
3JCE_1_B,0.29,0.645,0.4,0.432
3JCJ_1_0,0.313,0.645,0.421,0.449
3JCJ_1_v,0.633,0.95,0.76,0.776
3JCM_1_E,0.647,1.0,0.786,0.804
3JCM_1_F,0.821,1.0,0.901,0.906
3JCN_1_B,0.313,0.656,0.424,0.454
3JCN_1_v,0.621,0.9,0.735,0.747
3JCS_1_3,0.258,0.585,0.358,0.389
3JCS_1_4,0.4,0.578,0.473,0.481
3JCS_1_5,0.114,0.174,0.138,0.141
3JCS_1_6,0.0,0.0,0.0,0.0
3JCS_1_8,0.389,0.737,0.509,0.535
3JCT_1_3,0.413,0.65,0.505,0.518
3JCT_1_6,0.667,1.0,0.8,0.816
3JQ4_1_B,0.6,0.943,0.733,0.752
3JXQ_1_B-A,0.0,0.0,0.0,0.0
3JXQ_1_L-K,0.0,0.0,0.0,0.0
3JXR_1_A-B,0.0,0.0,0.0,0.0
3K0J_1_E,0.488,0.87,0.625,0.651
3K0J_1_F,0.5,0.87,0.635,0.659
3K1V_1_A,0.227,1.0,0.37,0.477
3KFU_1_K,0.618,1.0,0.764,0.786
3KFU_1_L,0.618,1.0,0.764,0.786
3KFU_1_M,0.568,1.0,0.724,0.753
3KFU_1_N,0.568,1.0,0.724,0.753
3KLV_1_B-C,0.5,1.0,0.667,0.707
3KMQ_1_B-C,0.6,1.0,0.75,0.775
3KMS_1_B-C,0.6,1.0,0.75,0.775
3KNA_1_B-C,0.429,1.0,0.6,0.655
3KOA_1_B-C,0.6,1.0,0.75,0.775
3KS8_1_E-F,0.889,1.0,0.941,0.943
3KTV_1_A,0.593,0.914,0.719,0.736
3KTV_1_C,0.453,0.828,0.585,0.612
3KTW_1_C,0.577,0.909,0.706,0.724
3KTW_1_D,0.527,0.935,0.674,0.702
3L0U_1_A,0.647,0.957,0.772,0.787
3L25_1_C-F,0.75,1.0,0.857,0.866
3L3C_1_P,0.6,0.868,0.71,0.722
3L3C_1_Q,0.593,0.875,0.707,0.72
3L3C_1_R,0.603,0.875,0.714,0.727
3L3C_1_S,0.5,0.756,0.602,0.615
3LA5_1_A,0.568,1.0,0.724,0.753
3LOA_1_B-A,0.6,1.0,0.75,0.775
3LQX_1_B,0.714,1.0,0.833,0.845
3LRN_1_C-D,0.917,1.0,0.957,0.957
3LRR_1_C-D,0.9,1.0,0.947,0.949
3LWO_1_D,0.762,1.0,0.865,0.873
3LWP_1_D,0.762,1.0,0.865,0.873
3LWQ_1_D,0.762,1.0,0.865,0.873
3LWR_1_D,0.762,1.0,0.865,0.873
3LWV_1_D,0.8,1.0,0.889,0.894
3MEI_1_A-B,0.316,0.429,0.364,0.368
3MIJ_1_A,0.0,0.0,0.0,0.0
3MJ3_1_B,0.667,1.0,0.8,0.816
3MJA_1_B,0.667,1.0,0.8,0.816
3MJB_1_A,0.667,1.0,0.8,0.816
3MOJ_1_A,0.774,0.96,0.857,0.862
3MQK_1_D-E,0.5,0.8,0.615,0.632
3MUM_1_R,0.442,0.905,0.594,0.632
3MUR_1_R,0.435,0.952,0.597,0.643
3MUT_1_R,0.465,0.952,0.625,0.666
3MUV_1_R,0.455,0.952,0.615,0.658
3MXH_1_R,0.435,0.952,0.597,0.643
3NCU_1_C-D,0.75,1.0,0.857,0.866
3NDB_1_M,0.662,0.979,0.79,0.805
3NJ7_1_A-B,0.625,1.0,0.769,0.791
3NJ7_1_C-D,0.625,1.0,0.769,0.791
3NJ7_1_E-F,0.625,1.0,0.769,0.791
3NKB_1_B,0.389,0.667,0.491,0.509
3NL0_1_B-C,0.571,1.0,0.727,0.756
3NMU_1_D-I,0.571,0.8,0.667,0.676
3NMU_1_E-K,0.565,0.813,0.667,0.678
3NPN_1_A,0.32,0.667,0.432,0.462
3NPQ_1_A,0.25,0.462,0.324,0.34
3NPQ_1_B,0.261,0.5,0.343,0.361
3NPQ_1_C,0.25,0.462,0.324,0.34
3NVI_1_E,0.429,1.0,0.6,0.655
3NVI_1_F,0.429,1.0,0.6,0.655
3NVK_1_K-G,0.4,1.0,0.571,0.632
3NVK_1_L-S,0.385,0.833,0.526,0.566
3OG8_1_C-D,0.857,1.0,0.923,0.926
3OIJ_1_C,1.0,1.0,1.0,1.0
3OIJ_1_D,1.0,1.0,1.0,1.0
3OIN_1_C,1.0,1.0,1.0,1.0
3OL6_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL7_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL7_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL8_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OL9_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OL9_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OLB_1_B-F-C-G-D-H,0.0,0.0,0.0,0.0
3OLB_1_J-N-K-O-L-P,0.0,0.0,0.0,0.0
3OUY_1_C,0.923,1.0,0.96,0.961
3OUY_1_D,1.0,1.0,1.0,1.0
3OV7_1_C,0.923,1.0,0.96,0.961
3OV7_1_D,1.0,1.0,1.0,1.0
3OVA_1_C,0.923,1.0,0.96,0.961
3OVB_1_C,0.923,1.0,0.96,0.961
3OVB_1_D,0.923,1.0,0.96,0.961
3OVS_1_C,0.923,1.0,0.96,0.961
3OVS_1_D,0.923,1.0,0.96,0.961
3OW2_1_9,0.446,0.829,0.58,0.608
3OWI_1_A,0.658,0.962,0.781,0.795
3OWI_1_B,0.658,0.962,0.781,0.795
3OWW_1_A,0.676,0.962,0.794,0.806
3OWW_1_B,0.615,0.96,0.75,0.769
3OWZ_1_A,0.658,0.962,0.781,0.795
3OWZ_1_B,0.622,0.958,0.754,0.772
3OX0_1_A,0.676,0.962,0.794,0.806
3OX0_1_B,0.658,0.962,0.781,0.795
3OXB_1_A,0.632,0.96,0.762,0.779
3OXB_1_B,0.632,0.96,0.762,0.779
3OXD_1_A,0.658,0.962,0.781,0.795
3OXD_1_B,0.658,0.962,0.781,0.795
3OXE_1_A,0.658,0.962,0.781,0.795
3OXE_1_B,0.658,0.962,0.781,0.795
3OXJ_1_A,0.676,0.962,0.794,0.806
3OXJ_1_B,0.658,0.962,0.781,0.795
3OXM_1_A,0.676,0.962,0.794,0.806
3OXM_1_B,0.658,0.962,0.781,0.795
3P22_1_A,0.917,1.0,0.957,0.957
3P22_1_C,0.917,1.0,0.957,0.957
3P22_1_E,0.917,1.0,0.957,0.957
3P22_1_G,0.917,1.0,0.957,0.957
3P49_1_A,0.425,0.756,0.544,0.567
3P59_1_E-A-C-G-B-D-F-H,0.128,0.2,0.156,0.16
3PDR_1_A,0.5,0.86,0.632,0.656
3PDR_1_X,0.512,0.86,0.642,0.664
3PHP_1_A,0.889,1.0,0.941,0.943
3PIO_1_Y,0.593,0.972,0.737,0.759
3PIP_1_Y,0.5,0.919,0.648,0.678
3PLA_1_G-H-I-J,0.0,0.0,0.0,0.0
3PLA_1_N-O,0.909,1.0,0.952,0.953
3Q1Q_1_C,0.641,1.0,0.781,0.801
3Q1R_1_C,0.625,1.0,0.769,0.791
3Q3Z_1_A,0.278,0.526,0.364,0.382
3Q3Z_1_V,0.27,0.526,0.357,0.377
3Q50_1_A,0.25,1.0,0.4,0.5
3Q51_1_A,0.25,1.0,0.4,0.5
3QJJ_1_Q,0.0,0.0,0.0,0.0
3QRP_1_B-C,0.0,0.0,0.0,0.0
3QSY_1_D,0.708,0.944,0.81,0.818
3R1C_1_a-b,0.5,1.0,0.667,0.707
3R1C_1_A-B,0.5,1.0,0.667,0.707
3R1C_1_c-d,0.5,1.0,0.667,0.707
3R1C_1_C-D,0.5,1.0,0.667,0.707
3R1C_1_e-f,0.5,1.0,0.667,0.707
3R1C_1_E-F,0.5,1.0,0.667,0.707
3R1C_1_g-h,0.5,1.0,0.667,0.707
3R1C_1_G-H,0.5,1.0,0.667,0.707
3R1C_1_i-j,0.5,1.0,0.667,0.707
3R1C_1_I-J,0.5,1.0,0.667,0.707
3R1C_1_K-L,0.5,1.0,0.667,0.707
3R1C_1_M-N,0.5,1.0,0.667,0.707
3R1C_1_O-P,0.5,1.0,0.667,0.707
3R1C_1_Q-R,0.5,1.0,0.667,0.707
3R1C_1_S-Y,0.5,1.0,0.667,0.707
3R1C_1_T-U,0.5,1.0,0.667,0.707
3R1C_1_V-Z,0.5,1.0,0.667,0.707
3R1C_1_W-X,0.5,1.0,0.667,0.707
3R1D_1_A-B,0.0,0.0,0.0,0.0
3R1D_1_C-D,0.0,0.0,0.0,0.0
3R1E_1_A-B,0.0,0.0,0.0,0.0
3R1H_1_C,0.64,0.889,0.744,0.754
3R1H_1_F,0.64,0.889,0.744,0.754
3R1L_1_C,0.646,0.886,0.747,0.756
3R1L_1_F,0.64,0.889,0.744,0.754
3R2D_1_R-S,0.25,0.5,0.333,0.354
3R4F_1_A,0.821,1.0,0.902,0.906
3R9X_1_C,0.714,1.0,0.833,0.845
3RG5_1_A,0.683,1.0,0.812,0.826
3RG5_1_B,0.7,1.0,0.824,0.837
3RKF_1_A,0.5,1.0,0.667,0.707
3RKF_1_B,0.526,1.0,0.69,0.725
3RKF_1_C,0.571,1.0,0.727,0.756
3RKF_1_D,0.476,1.0,0.645,0.69
3RW6_1_F,0.633,1.0,0.776,0.796
3RW6_1_H,0.655,1.0,0.792,0.809
3S49_1_A-B,0.333,1.0,0.5,0.577
3S49_1_C-D,0.333,1.0,0.5,0.577
3S49_1_E-F,0.333,1.0,0.5,0.577
3S4P_1_A-B,0.737,1.0,0.848,0.858
3S7C_1_A,0.5,0.857,0.632,0.655
3S8U_1_A,0.364,0.571,0.444,0.456
3SD3_1_A,0.378,0.68,0.486,0.507
3SIU_1_C,0.545,1.0,0.706,0.739
3SIU_1_F,0.545,1.0,0.706,0.739
3SIV_1_C-F,0.5,0.636,0.56,0.564
3SIV_1_I-L,0.467,0.636,0.538,0.545
3SJ2_1_A-B,0.706,1.0,0.828,0.84
3SKI_1_B,0.677,1.0,0.808,0.823
3SKL_1_A,0.645,1.0,0.784,0.803
3SKL_1_B,0.667,1.0,0.8,0.816
3SKR_1_A,0.667,1.0,0.8,0.816
3SKR_1_B,0.645,1.0,0.784,0.803
3SKT_1_A,0.645,1.0,0.784,0.803
3SKT_1_B,0.69,1.0,0.816,0.83
3SKW_1_A,0.667,1.0,0.8,0.816
3SKW_1_B,0.655,1.0,0.792,0.809
3SN2_1_B,0.846,1.0,0.917,0.92
3SNP_1_C,0.833,1.0,0.909,0.913
3SNP_1_D,0.833,1.0,0.909,0.913
3SUH_1_X,0.525,0.677,0.592,0.596
3SUX_1_X,0.525,0.677,0.592,0.596
3SUY_1_X,0.512,0.677,0.583,0.589
3SYW_1_A-B,0.765,1.0,0.867,0.874
3SZX_1_A-B,0.765,1.0,0.867,0.874
3T1H_1_X-W,0.5,0.667,0.571,0.577
3T1Y_1_X-W,0.0,0.0,0.0,0.0
3T4B_1_A,0.462,0.72,0.563,0.576
3TD0_1_B-A,0.158,0.2,0.176,0.178
3TD1_1_B-A,0.0,0.0,0.0,0.0
3TRA_1_A,0.452,0.737,0.56,0.577
3TRZ_1_U,0.8,1.0,0.889,0.894
3TRZ_1_V,0.8,1.0,0.889,0.894
3TRZ_1_W,0.8,1.0,0.889,0.894
3TRZ_1_X,0.8,1.0,0.889,0.894
3TRZ_1_Y,0.8,1.0,0.889,0.894
3TRZ_1_Z,0.8,1.0,0.889,0.894
3TS0_1_U,0.833,1.0,0.909,0.913
3TS0_1_V,0.833,1.0,0.909,0.913
3TS2_1_U,1.0,1.0,1.0,1.0
3TS2_1_V,1.0,1.0,1.0,1.0
3TUP_1_T,0.606,1.0,0.755,0.778
3TZR_1_A-B,0.294,0.5,0.37,0.383
3U4M_1_B,0.429,0.783,0.554,0.579
3U56_1_B,0.409,0.783,0.537,0.566
3UCU_1_R,0.444,0.952,0.606,0.651
3UCZ_1_R,0.488,0.952,0.645,0.682
3UD3_1_R,0.435,0.952,0.597,0.643
3UD4_1_R,0.488,0.952,0.645,0.682
3UMY_1_B,0.429,0.783,0.554,0.579
3UZS_1_C,0.5,0.667,0.571,0.577
3V11_1_D,0.741,1.0,0.851,0.861
3V7E_1_C,0.612,1.0,0.759,0.782
3V7E_1_D,0.554,0.976,0.707,0.735
3VJR_1_B,0.857,1.0,0.923,0.926
3VJR_1_D,0.857,1.0,0.923,0.926
3VNU_1_G-T,0.571,1.0,0.727,0.756
3VNV_1_T-G,0.857,1.0,0.923,0.926
3VRS_1_A,0.25,0.417,0.313,0.323
3VYX_1_B-C,0.8,1.0,0.889,0.894
3VYY_1_C-D,0.8,1.0,0.889,0.894
3VYY_1_E-F,0.8,1.0,0.889,0.894
3W1K_1_F,0.705,1.0,0.827,0.839
3W1K_1_G,0.721,1.0,0.838,0.849
3W1K_1_H,0.721,1.0,0.838,0.849
3W1K_1_I,0.721,1.0,0.838,0.849
3W1K_1_J,0.721,1.0,0.838,0.849
3W3S_1_B,0.682,0.968,0.8,0.812
3WBM_1_X-Y,0.783,1.0,0.878,0.885
3WC1_1_P,0.333,0.632,0.436,0.459
3WC1_1_Q,0.353,0.632,0.453,0.472
3WC2_1_P,0.583,1.0,0.737,0.764
3WC2_1_Q,0.556,1.0,0.714,0.745
3WFQ_1_A,0.655,0.95,0.776,0.789
3WFQ_1_B,0.63,0.85,0.723,0.732
3WFQ_1_C,0.613,0.905,0.731,0.745
3WFQ_1_D,0.581,0.857,0.692,0.705
3WFR_1_A,0.607,0.85,0.708,0.718
3WFR_1_B,0.655,0.95,0.776,0.789
3WFR_1_C,0.633,0.905,0.745,0.757
3WFR_1_D,0.581,0.857,0.692,0.705
3WFS_1_A,0.636,1.0,0.778,0.798
3WFS_1_B,0.677,1.0,0.808,0.823
3WQY_1_C,0.583,1.0,0.737,0.764
3WQZ_1_C,0.618,1.0,0.764,0.786
3WRU_1_A-B,0.778,1.0,0.875,0.882
3X1L_1_I,0.0,0.0,0.0,0.0
3ZD6_1_C-D,0.8,1.0,0.889,0.894
3ZD7_1_C-D,0.8,1.0,0.889,0.894
3ZGZ_1_B,0.514,0.95,0.667,0.698
3ZGZ_1_E,0.405,1.0,0.577,0.637
3ZJT_1_B,0.595,0.957,0.733,0.754
3ZJU_1_B,0.553,0.913,0.689,0.71
3ZJV_1_B,0.6,0.96,0.738,0.759
3ZN8_1_G,0.514,0.75,0.61,0.621
402D_1_A-B,0.375,1.0,0.545,0.612
405D_1_A-B,0.0,0.0,0.0,0.0
406D_1_A-E,0.533,0.8,0.64,0.653
418D_1_A-B,0.833,1.0,0.909,0.913
419D_1_A-B,0.714,1.0,0.833,0.845
419D_1_C-D,0.833,1.0,0.909,0.913
420D_1_A-B,0.0,0.0,0.0,0.0
422D_1_A-B,0.0,0.0,0.0,0.0
429D_1_A-B,0.333,0.375,0.353,0.354
429D_1_C-D,0.333,0.375,0.353,0.354
430D_1_A,0.286,0.667,0.4,0.436
433D_1_A-B,0.857,1.0,0.923,0.926
434D_1_A-B,0.714,1.0,0.833,0.845
434D_1_C-D,0.714,1.0,0.833,0.845
435D_1_A-B,0.714,1.0,0.833,0.845
435D_1_C-D,0.714,1.0,0.833,0.845
437D_1_A,0.313,1.0,0.476,0.559
438D_1_A-B,0.875,1.0,0.933,0.935
